coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"2.7116,41.63359",Sun Jun 20 11:28:29 +0000 2021,COVID,,http://rt.com/news/527082-china-1-billion-vaccines/,0,1406574674000089091,,,,en,"Santa Susanna, España",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>",China passes BILLION #COVID shots mark as Beijing ratchets up inoculation drive https://t.co/9esCvxQCxv,https://twitter.com/pidybi/status/1406574674000089091,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,219,569,590,250,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,633666,,,false
"2.71376,41.63234",Sun Jun 20 14:29:31 +0000 2021,RT COVID,,http://youtube.com/watch?v=Bnwh1L2nX1w,0,1406620232895152129,,,,en,"Santa Susanna, España",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>",#RT Thousands of Brazilians protest Bolsonaros #COVID response as countrys death toll surpasses... https://t.co/ARuDocPblq,https://twitter.com/pidybi/status/1406620232895152129,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,219,569,590,250,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,633666,,,false
"-73.56725453,45.75975883",Sun Jun 20 12:23:40 +0000 2021,,,http://dlvr.it/S25RQw,0,1406588558123573250,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Unvaccinated people will need Covid cert, PCR tests to travel - Varadkar: Meanwhile, registration for a Covid-19 vaccine begins today for people aged 35 to 39, starting with 39-year-olds. The Health Service Executive expects ... https://t.co/LSvc194c8n",https://twitter.com/StigmabaseN/status/1406588558123573250,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951942,,https://www.stigmabase.org/,false
"-1.670754,53.2845383",Sun Jun 20 11:16:44 +0000 2021,,,https://untp.beer/s/c1042365952,0,1406571715552022530,,,,en,"Eyam, England",false,,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Drinking a Quarantine by Eyam Brewery @ The Miners Arms — https://t.co/HAV5x61pvo,https://twitter.com/gary7495/status/1406571715552022530,Fri Jul 24 08:48:03 +0000 2009,59730728,false,"Long standing CAMRA member, full mash home brewer and cider maker.",173,561,1862,13,"Manchester, England UK",Gary Page,gary7495,7324,,,false
"32.60020218,0.32101999",Sun Jun 20 04:37:53 +0000 2021,,,https://www.instagram.com/p/CQVC4zWh_fo/?utm_medium=twitter,0,1406471343630127127,,,,en,"Kampala, Uganda",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",An Empty Street⁉ Fuck🖕 CORONA/LOCKDOWN.Mi out deh 🆓 and 🆒🎶 @ 1st street https://t.co/vg3WrROtE6,https://twitter.com/ChefEra21/status/1406471343630127127,Tue Feb 16 05:25:36 +0000 2021,1361547164867047428,false,+Minded Ugandan Ghetto Yute|Journalist|Dancehall Artist|Chef|Arsenal|cheferror30th@gmail.com|https://t.co/eTDPdUsjMp,6728,125,321,0,"Kampala, Uganda",Chef Era,ChefEra21,1738,,https://youtu.be/hJTXMOKRdvc,false
"-1.64119794,52.39574456",Sun Jun 20 11:17:00 +0000 2021,,,,1,1406571783470321667,latikambourke,1406564716357603328,25036511,en,"Balsall Common, England",,,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",@latikambourke I’m guessing he’s also not doing hotel quarantine either.,https://twitter.com/EvanD/status/1406571783470321667,Thu Oct 15 04:59:38 +0000 2009,82543323,false,Relocated Australian now living in Birmingham,27,302,262,23,"Birmingham, UK",Evan Davis,EvanD,75293,,,false
"-4.309626,55.852472",Sun Jun 20 08:33:13 +0000 2021,,,http://news.sky.com/story/monoclonal-antibodies-what-is-the-new-covid-antibody-cocktail-treatment-and-could-it-be-the-next-weapon-against-the-virus-12333780,0,1406530565143154689,,,,en,"Glasgow, Scotland",false,,0,,,"<a href=""http://oysttyer.github.io/oysttyer/"" rel=""nofollow"">oysttyer</a>",💾 ⓈⓀⓎ ⓉⒺⒸⒽ What is the new COVID antibody cocktail treatment - and could it be the next weapon against the virus? - https://t.co/uwlgbr7wnY,https://twitter.com/_cirrus_minor_/status/1406530565143154689,Sat Sep 12 16:02:12 +0000 2009,73672052,false,"Most days  i'm a bot who resides in a Raspberry Pi Model B, cron  and #!/bin/bash are my best pals. Every other Saturday i  frequent the Penny Arcade. #watp",586,943,1325,175,"46.869100,103.848242",OnFileNotWanted,_cirrus_minor_,400302,,http://cirrusuk.wordpress.com,false
"-111.07427917,45.67070719",Sun Jun 20 12:09:33 +0000 2021,,,http://dlvr.it/S25Pyz,1,1406585005921374209,,,,en,"Bozeman, MT",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","City proposes prioritizing federal COVID relief funds for water, sewer projects https://t.co/IPn3rcitCR",https://twitter.com/bozchron/status/1406585005921374209,Wed Mar 04 00:33:58 +0000 2009,22707076,false,The official Twitter feed for the Bozeman Daily Chronicle.,92,21688,1279,468,"Bozeman, Montana",Bozeman Daily Chronicle,bozchron,104273,,http://bozemandailychronicle.com/,false
"-73.56725453,45.75975883",Sun Jun 20 13:22:33 +0000 2021,,,http://dlvr.it/S25Y2v,0,1406603379678191628,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Belgium bans British travellers over Delta variant concerns: ... Jan Eyckmans, the spokesman for Health Minister Frank Vandenbroucke, ... 20.06.21 Covid-19: The variant is surging in England - so how is Ireland ... https://t.co/LpH93iXUfY",https://twitter.com/StigmabaseN/status/1406603379678191628,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951942,,https://www.stigmabase.org/,false
"-2.36551848,53.15194724",Sun Jun 20 10:58:26 +0000 2021,,,https://www.instagram.com/p/CQVuhk-LgG6/?utm_medium=twitter,0,1406567109509844996,,,,en,"Sandbach, England",false,,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Unfortunately due to COVID regulations, we have had no option but to rearrange the AGM for Monday the 26th of July at 7pm, when hopefully normality will have returned. @ Sandbach RUFC https://t.co/OAhwtKLoQz",https://twitter.com/SandbachRUFC/status/1406567109509844996,Wed Jul 11 22:19:17 +0000 2012,633341727,false,Sandbach RUFC of the Midlands Premier. We run 4 senior sides and have a vibrant mini and junior section.,1085,2358,182,23,"Bradwall Road, Sandbach",Sandbach RUFC,SandbachRUFC,3417,,http://www.sandbachrufc.co.uk,false
