coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-121.57053318,37.00748198",Wed Jun 23 17:18:04 +0000 2021,,https://twitter.com/1stChiroGilroy/status/1407749810254356480/photo/1,http://dlvr.it/S2JwBk,0,1407749810254356480,,,,en,"Gilroy, CA",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Bill Gates killed poor tribal Indian girls through PATH ""vaccine"" initiative https://t.co/7KZKbMQMas https://t.co/RpzLQKOZjR",https://twitter.com/1stChiroGilroy/status/1407749810254356480,Tue Aug 16 22:53:21 +0000 2016,765682887899226112,false,"Dr. Sam @ First Chiropractic in Gilroy, CA! 25+ Years of Back Pain Relief Expertise! Pls Call for Appts: (408) 848-6222 - 7461 Eigleberry St. Gilroy, CA 95020",8,20,42,1,"Gilroy, CA",Sam Nijmeh,1stChiroGilroy,3224,,http://FirstChiropractic.co,false
"-9.55271415,53.27927928",Wed Jun 23 18:55:06 +0000 2021,,,,0,1407774230712918029,,,,en,"Galway, Ireland",,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Everton have taking the whole "" work from home "" a bit too serious by appointing Benitez.",https://twitter.com/KBURKE1878/status/1407774230712918029,Mon Dec 06 18:35:10 +0000 2010,223558456,false,UP THE FUCKING TOFFEES!!,352,3486,3057,61,Ireland ,kb,KBURKE1878,53934,,,false
"-87.65544851,41.98440532",Wed Jun 23 18:34:48 +0000 2021,GMNuStudio8 Sweetcakes Sparky GilAndMikeAdventure2021,,https://www.swarmapp.com/c/eP5lSbTp6Oa,0,1407769123837431820,,,,en,"Chicago, IL",false,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Home from work. #GMNuStudio8 #Sweetcakes🍰 #Sparky⚡️ #GilAndMikeAdventure2021👨🏿👱🏻‍♂️4️⃣0️⃣🖤🤍🌈📸🍷🚗 (@ 5630 north sheridan in Chicago, IL) https://t.co/984GZTXiNC",https://twitter.com/lostboy2/status/1407769123837431820,Wed May 05 14:48:04 +0000 2010,140456074,false,🧔🏿👱🏻‍♂️📸🖤🤍,39705,380,337,24,chicago il,grs,lostboy2,79465,,,false
"-120.85024098,37.40374622",Wed Jun 23 18:30:51 +0000 2021,,,https://kellirocha.com/blog/pandemic-improvements2021,0,1407768128747044867,,,,en,"Irwin, CA",false,,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",I hope some of these changes are here to stay. -- Pandemic Improvements  https://t.co/TlHApKy6Ty,https://twitter.com/KelliRocha/status/1407768128747044867,Tue Mar 10 03:52:17 +0000 2009,23553302,false,Spirited Chronicler | https://t.co/CEqLdMUglJ,2439,498,1133,5,"Here, Now",Kelli Rocha,KelliRocha,7485,,http://www.kellirocha.com,false
"32.39,1.28",Wed Jun 23 17:07:58 +0000 2021,vaccine covid19 teachers coaches team imaginationCircle Uganda EastAfrica Africa,,https://www.instagram.com/p/CQeHM1ALx5-/?utm_medium=twitter,2,1407747271895269376,,,,en,"Nakasongola, Uganda",false,,2,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Our team members; @dropletsflower @erick.sama.714 and @abudimutamba received their vaccinations for Covid-19. 

#vaccine #covid19 #teachers #coaches #team #imaginationCircle #Uganda #EastAfrica #Africa @ Uganda https://t.co/R3aykZmvp4",https://twitter.com/ICgotyou/status/1407747271895269376,Tue Nov 17 12:18:09 +0000 2020,1328673377926733824,false,"We assist children and youth to find, grow and learn to use their strengths and talents well. imaginationcircle15@gmail.com",271,75,153,0,"Uganda, East Africa",Imagination Circle Ltd,ICgotyou,262,,https://www.imaginationcircle.org/,false
"77.19102783,28.5974128",Wed Jun 23 14:10:33 +0000 2021,,,http://dlvr.it/S2JJ0f,0,1407702621020778496,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",INNR — Empowering Indian women who lost their partners to COVID: India's under-funded healthcare system came under immense pressure during a ferocious second wave of the COVID pandemic as it ravaged the ... View article... https://t.co/tjCS013rCA,https://twitter.com/StigmabaseA/status/1407702621020778496,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550186,,https://www.stigmabase.org/,false
"100.2540056,13.64276195",Wed Jun 23 13:32:51 +0000 2021,Myson11monthsold,,https://www.instagram.com/p/CQdulX7Fi_l/?utm_medium=twitter,0,1407693134323138562,,,,en,"ดอนไก่ดี, ประเทศไทย",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","In my quarantine he is my power and make me keep going. 😊😊😊

#Myson11monthsold @ Samut Sakhon, Thailand https://t.co/LEWKvIjM5X",https://twitter.com/Note_Kewalit/status/1407693134323138562,Sun Aug 14 21:12:21 +0000 2011,355112032,false,"ลุงโน้ตของ Khuntuah, Sweat16, Siamdream, Olivexree, Ningning Daisy Daisy, Gun ASTER, Monn MAXIM 💜, Sumomo, Euphonie, Airi Hatobito, Snowploy_nnc, Jenniehae_",83975,192,430,2,"Bangkok, Thailand",Kewalit_Note,Note_Kewalit,12107,,https://www.facebook.com/kewalit,false
"-73.56725453,45.75975883",Wed Jun 23 14:13:09 +0000 2021,,,http://dlvr.it/S2JJw8,0,1407703275462266887,,,,en,"Mascouche, Québec",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Evidence shows vaccines are the only way to prevent Covid - Hiqa: The Health Information and Quality Authority (Hiqa) have today published advice to the National Public Health Emergency Team (Nphet) that there is ... https://t.co/JyQzdiZ86q,https://twitter.com/StigmabaseN/status/1407703275462266887,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951942,,https://www.stigmabase.org/,false
"-76.90601,38.57419",Wed Jun 23 13:40:44 +0000 2021,DCtraffic,,http://bit.ly/10CYuCP,0,1407695118065451008,,,,en,"Maryland, USA",false,,0,,,"<a href=""http://www.sigalert.com/Map.asp?region=Washington+DC"" rel=""nofollow"">TTN DC traffic</a>",Mass covid vaccination sight in Regency Furniture Baseball Stadium / Southern MD Blue Crabs on Piney Church Rd south of Billingsley Rd #DCtraffic https://t.co/wIfGMoe2R2,https://twitter.com/TotalTrafficDC/status/1407695118065451008,Tue Aug 04 17:31:38 +0000 2009,62875538,false,Traffic Tip Line 1.877.TTN.JAMS,5095,1527,344,103,Washington DC,TTWN DC,TotalTrafficDC,194255,,,false
"-109.61055556,45.07916667",Wed Jun 23 16:56:18 +0000 2021,,,https://www.instagram.com/p/CQeF3Qzr4LN/?utm_medium=twitter,1,1407744333655293952,,,,en,"Montana, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The surreal experience of trekking the Hopper Glacier... 

Didn't think that I could do it after COVID and almost regretted it. But I don't. @ Hopper Glacier https://t.co/2f5fvx2qQw",https://twitter.com/HaroonRiaz/status/1407744333655293952,Fri Aug 07 08:58:56 +0000 2009,63672806,false,"Blogger/Doc Filmmaker and a Citizen of the World. @IndusBluesfilm Director #Natari - 🇺🇦 🏳️‍🌈 
#SecularPakistan #JeSuisSamuel
#BoycottAntisemitism #RoevWade",66037,5084,5501,129,"Rawalpindi/Islamabad, Pakistan",Haroon Riaz,HaroonRiaz,86896,,http://haroonriaz.wordpress.com,false
"-86.22833333,43.06305556",Wed Jun 23 14:24:27 +0000 2021,littlehouses covid timepassage porcelain handmade,,https://www.instagram.com/p/CQd0fN2DtDA/?utm_medium=twitter,0,1407706119980584960,,,,en,"Grand Haven, MI",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","And now glazed.  Doorways to our lives. #littlehouses #covid #timepassage #porcelain #handmade @ Grand Haven, Michigan https://t.co/Q1qlnLQtBu",https://twitter.com/C2Cgallery/status/1407706119980584960,Thu Apr 07 00:29:46 +0000 2011,278292199,false,"Grand Haven, MI 49417 We are an online gallery focused on promoting Nationally recognized artists. Pottery, paintings, jewelry, wall art.",816,427,340,56,"Grand Haven, MI",C2C Gallery,C2Cgallery,13281,,http://www.c2cgallery.com,false
"-74.9384,42.1497",Wed Jun 23 17:30:25 +0000 2021,,,https://gothamist.com/news/disability-group-homes-risk-covid-outbreaks-staff-falls-behind-vaccination,0,1407752918728679424,,,,en,"New York, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Disability Group Homes Risk Covid Outbreaks Staff Falls Behind Vaccination ☝ 😕 
 https://t.co/958MXqf8sW",https://twitter.com/heapevents/status/1407752918728679424,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21254,,https://www.heapevents.info/,false
"-75.8525,39.98",Wed Jun 23 14:33:50 +0000 2021,grateful busy evaluator pennsylvania homeschool evaluatorlife isitjulyyet,,https://www.instagram.com/p/CQd1j1IryST/?utm_medium=twitter,0,1407708479184424968,,,,en,"Pennsylvania, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Homeschool Evaluations by zoom and in person. Every day, all day! (I still have a few spots left.) #grateful #busy #evaluator #pennsylvania #homeschool #evaluatorlife #isitjulyyet https://t.co/iQv898vwPi",https://twitter.com/blessedmommyof7/status/1407708479184424968,Fri Dec 04 21:07:44 +0000 2009,94643193,false,"Homeschooling, Christian Mom to 7 great kids--8 to 22. Messiah College alum, West Chester University alum. I love Jesus, China, coffee & chickens.",107,372,851,33,USA,Carol Madagan,blessedmommyof7,3067,,,false
"101.66462343,3.15174462",Wed Jun 23 15:56:32 +0000 2021,SocMedDetox,,https://www.instagram.com/p/CQd_BjMJp4B/?utm_medium=twitter,0,1407729293665374214,,,,en,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This pandemic has taken something inside me as I grew from my childhood. And in my 30’s I would like to see more and more, nonetheless I’m more ready always 🦠 #SocMedDetox @ Damansara Heights https://t.co/UGuQhxR0YH",https://twitter.com/cadsalovere/status/1407729293665374214,Sun Aug 30 05:48:57 +0000 2009,70061266,false,Interior Designer & Full Time Traveler 🌏,12189,356,1391,29,Malaysia,AR Rash Eedzwan,cadsalovere,79654,,http://www.wix.com/eedzwanrashid/designportfolio,false
"-113.393664,53.608448",Wed Jun 23 16:40:55 +0000 2021,,https://twitter.com/CityFortSask/status/1407740462178447360/photo/1,http://ow.ly/Ulm150FgY4Q,2,1407740462178447360,,,,en,"Edmonton, Alberta",false,,3,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","COVID-19 Update (June 23):  The Mandatory Facial Covering Bylaw was repealed at the June 22 Council Meeting. @YourAlberta restrictions, including mandatory facial coverings, remain in place until the Provincial Public Health Order is lifted.

Learn more👉🏽 https://t.co/I7dGmgXfph https://t.co/VLgZ9ThIK0",https://twitter.com/CityFortSask/status/1407740462178447360,Mon Jan 16 16:31:46 +0000 2012,465677445,false,"The City of Fort Saskatchewan's official Twitter profile. P: 780-992-6228 E: info@fortsask.ca We monitor this feed from 8:00 am - 4:30 pm, Mon - Fri.",1668,4511,738,46,City of Fort Saskatchewan,City of Fort Sask,CityFortSask,7949,,http://www.fortsask.ca,false
"93.9334336,24.80244965",Wed Jun 23 16:05:04 +0000 2021,,,https://www.instagram.com/p/CQeAAMMAgAJ/?utm_medium=twitter,0,1407731442541600775,,,,en,"इम्फाल पश्चिम I, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Covid-19 Flavoured Pizza#dinnertime#familytime#slightlyBurnt#Foodie#LifeOfAWorkholic#HappyWrdnesday @ Keishampat Thockchom Leikai https://t.co/UsC9PSNIbB,https://twitter.com/damein00/status/1407731442541600775,Wed Jun 24 14:28:00 +0000 2009,50318832,false,changing myself to change the world!!,7,56,130,1,"Imphal West I, India",damein,damein00,281,,https://www.instagram.com/p/BPynnFugFfa/,false
