coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-75.70226746,45.41660442",Sat Apr 23 15:22:06 +0000 2022,Ottawa ottnews news,,http://OttawaCitizen.com http://dlvr.it/SP6GFP,0,1517886539459547139,,,,en,"Ottawa, Ontario",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","https://t.co/hYFjNNzLX4 → COVID-19: What you need to know on Saturday, April 23 https://t.co/pBDkCgMQS9 @OttawaNewsPulse 📰 #Ottawa #ottnews #news",https://twitter.com/OttawaNewsPulse/status/1517886539459547139,Sun Feb 20 22:00:05 +0000 2022,1495518597426393092,false,"#Ottawa city news: society, culture 🎭, business 📊, and politics.",1899,175,787,3,"Ottawa, Ontario",🇨🇦 Ottawa News Pulse,OttawaNewsPulse,10091,,https://twitter.com/OttawaNewsPulse,false
"-119.0187125,35.3732921",Sat Apr 23 19:57:00 +0000 2022,diarrhea nausea vomiting,,https://iwaspoisoned.com/i/MgVKX8N,1,1517955719366119424,,,,en,"Bakersfield, CA",false,,0,,,"<a href=""https://iwaspoisoned.com"" rel=""nofollow"">IWPTweets</a>","Bakersfield, California - In March I ate a cup of cereal with my milk before I went to work and I had felt my stomach hurting so I left work thinking I had covid but test was negative for covid,... Food Poisoning https://t.co/E7YHpc6DKj #diarrhea #nausea #vomiting",https://twitter.com/iwaspoisoned_/status/1517955719366119424,Fri Oct 20 02:12:41 +0000 2017,921197448885886977,false,Got food poisoning? Report it now at https://t.co/uqaqt4dYM1 . The #1 consumer led food poisoning reporting platform in the world.,199,699,3,2,,Iwaspoisoned.com,iwaspoisoned_,92681,,https://iwaspoisoned.com,false
"-118.15649367,33.76308727",Sat Apr 23 17:15:53 +0000 2022,TheShadowOfTheWind,,https://www.instagram.com/p/Ccs5wq0JS43/?igshid=YTgzYjQ4ZTY=,0,1517915173868109824,,,,en,"Long Beach, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I just finished The Shadow of the Wind. It is my 214th book during COVID. I recommend this book. #TheShadowOfTheWind @ Riley's Red Wagon Book Swap https://t.co/iDIREvDaIy,https://twitter.com/justinrudd/status/1517915173868109824,Tue Sep 09 21:32:30 +0000 2008,16211684,false,"I like dogs, photography, chocolate, equality, Facebook, and Jesus. I host 60+ Long Beach events/projects/contests a year. Don't have a cell phone.",881,2910,30,71,"Long Beach, CA (Bluff Park)",Justin Rudd!,justinrudd,42648,,http://www.JustinRudd.com/about,false
"11.5427,44.11298",Sat Apr 23 03:30:25 +0000 2022,JobAlert java retrofit WorkFromHome hiring jobs technology software,,http://techjob.app/jobs/305a0991-704b-468f-a9d3-64e4d0b72bdd#apply,1,1517707439876935680,,,,en,"Palazzuolo sul Senio, Toscana",false,,2,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Tech Job App</a>","📣 #JobAlert

🧑‍💻 Senior – #java and #retrofit
🏙️ DATUM
🪙 $973 / m
🏠 #WorkFromHome – Remote

Apply now! https://t.co/wiIp1xFcH7

#hiring #jobs #technology #software",https://twitter.com/TechjobApp/status/1517707439876935680,Tue Apr 27 19:53:29 +0000 2021,1387132635613433857,false,Tech jobs in your feed! Follow us to not miss that job opportunity you've been waiting for.,2,524,74,1,,Techjob.app,TechjobApp,9014,,https://techjob.app,false
"-118.0651,33.8663",Sat Apr 23 05:22:18 +0000 2022,cerritosca,,https://www.instagram.com/p/CcroGRRLNgt/?igshid=YTgzYjQ4ZTY=,0,1517735595023470592,,,,en,"Cerritos, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","That's was very awesome by the pictures from working and home. #cerritosca en Cerritos, California https://t.co/EMVPViJU98",https://twitter.com/AdrianRuvalca19/status/1517735595023470592,Mon Jan 05 02:34:12 +0000 2015,2959079107,false,"Single, Real",109184,813,2011,10,"Los Angeles, CA",Adrian Ruvalcaba,AdrianRuvalca19,232792,,https://www.twitter.com,false
"-119.746,36.17",Sat Apr 23 21:15:25 +0000 2022,,,https://abcnews.go.com/Health/wireStory/california-workplace-pandemic-rules-2022-84230803,0,1517975454606675968,,,,en,"California, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","California Workplace Pandemic Rules ☝ 😐 
 https://t.co/tMUihxlVYC",https://twitter.com/heapevents/status/1517975454606675968,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"-73.845093,40.74635",Sat Apr 23 15:25:05 +0000 2022,,,https://www.swarmapp.com/c/dCsnSI3NIyt,0,1517887289703215105,,,,en,"Queens, NY",false,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","I'm at Flushing Meadows Corona Park - @nycparks in Queens, NY https://t.co/zjB1UVYtGK",https://twitter.com/stephenaaron05/status/1517887289703215105,Thu Oct 08 08:00:48 +0000 2009,80796466,false,"...that lil' voice in your head that's saying what the hell? o_O

https://t.co/lK9Z0iILEn",250,213,273,18,"Queens, NY",Stephen Aaron Dupaya,stephenaaron05,29213,,http://www.facebook.com/stephendupaya,false
"-115.1680374,36.1336517",Sat Apr 23 06:42:10 +0000 2022,,,https://www.instagram.com/p/CcrxPTqreWO/?igshid=YTgzYjQ4ZTY=,0,1517755691376779271,,,,en,"Winchester, NV",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",".
We outchea on location and avoiding the pandemic 😷 👊🏾‼️
.
Photo shoot sale and marketing 📈 management now available.👈🏾
.
For growth 📈 management drop a DM for additional information. @ Resorts World Las Vegas https://t.co/Ll3obTlGCb",https://twitter.com/Marv_Promotions/status/1517755691376779271,Fri Nov 01 05:13:24 +0000 2013,2167798460,false,"Male Promoter
Picture and Video Marketing
Building and Rebuilding Brands/Models pages
 IG :@marvalous__promotions__ 
 @the_original_bigfreaklova",32021,1597,2460,20,Las Vegas,Marvalous Promotions Las Vegas Based,Marv_Promotions,68882,,,false
"-2.63429403,53.54573913",Sat Apr 23 21:06:22 +0000 2022,ac gig oldcourtswigan,,https://www.instagram.com/p/CctUIZaq5ZO/?igshid=YTgzYjQ4ZTY=,1,1517973174477934592,,,,en,"Wigan, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Great  to start going to gigs that were cancelled and rescheduled due to COVID lockdowns
#ac/dcexperience
#gig 
#oldcourtswigan @ The Old Courts https://t.co/Y7B7JFm6Ug",https://twitter.com/kaznhoj/status/1517973174477934592,Tue Sep 28 23:23:28 +0000 2010,196363939,false,"Music explorer keen to find and share what others are ignoring and what I love from now and the music past.
Bolton Wanderers supporter,
Amateur photographer",307,1251,3507,28,"Bolton,uk",John Zak,kaznhoj,22145,,https://www.last.fm/user/zjohn,false
"-79.31991845,43.66352328",Sat Apr 23 21:32:29 +0000 2022,,https://twitter.com/joshuaccheung/status/1517979748361723905/photo/1,https://www.swarmapp.com/c/2RCeM200hoQ,3,1517979748361723905,,,,en,"Toronto, Ontario",false,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","Happy 5th anniversary to Rorschach! First time here for a beer since pre-COVID. (@ Rorschach Brewing Co. - @rorschachbeer in Toronto, Ontario) https://t.co/jkwIn76cuj https://t.co/Ao1RW0Z3oz",https://twitter.com/joshuaccheung/status/1517979748361723905,Tue Nov 03 23:32:50 +0000 2009,87312834,false,"A Canadian guy who digs comic books, music, TV, movies, sports, beer, wine, spirits, cigars, women #swiftie",29,236,311,22,"Scarborough, ON, Canada",Joshua Cheung,joshuaccheung,8653,,http://www.facebook.com/joshcheung,false
