coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-82.5116794,27.9639971",Sun Apr 03 22:55:18 +0000 2022,,https://twitter.com/G_LoraTax/status/1510752831782875136/photo/1,http://dlvr.it/SMvQTr,0,1510752831782875136,,,,en,"Tampa, FL",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Does Working From Home Have Any Tax Savings Via The Home Office Deduction? https://t.co/6D2eIIAFj3 https://t.co/3rtVaTpYGE,https://twitter.com/G_LoraTax/status/1510752831782875136,Wed Oct 27 18:03:16 +0000 2010,208666395,false,Senior Tax Accountant . Social media enthusiast. Phoenix by way of Tampa. Views expressed are my own; tweets ≠ tax advice.,49,3929,2158,26,"Phoenix, AZ",George Lora,G_LoraTax,19909,,https://www.linkedin.com/in/glora,false
"-112.82994316,49.69721777",Sun Apr 03 03:29:33 +0000 2022,,https://twitter.com/townpost/status/1510459461726396420/photo/1,https://townpost.ca/marketplace/lethbridge/collectibles/custom-pre-made-your-t-shirt-wall?utm_source=dlvr.it&utm_medium=twitter,0,1510459461726396420,,,,en,"Lethbridge, Alberta",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Custom, Pre-made, (Your) T-Shirt, Wall Hanging, Baby, Memory, or Lap Quilts or Covid Face Mask Made to Your Specifications: I am a local business in the City of Lethbridge who makes various types of quilts to your style and taste. I have several machines… https://t.co/qOgZIv1b3Q https://t.co/zgkQsu3tB7",https://twitter.com/townpost/status/1510459461726396420,Sat Jul 03 20:44:10 +0000 2010,162488555,false,"The official Twitter account for TownPost, an Alberta based Tech Startup Company offering free local classifieds for rural communities.
https://t.co/G7OAm3M0gq",230,666,262,29,Alberta,TownPost,townpost,61537,,https://townpost.ca/,false
"133.96339777,-25.63642933",Sun Apr 03 04:51:44 +0000 2022,NewsCoronavirusCOVID19SportAFLSportWestCoastEagles,https://twitter.com/DailyNews79/status/1510480145995292676/photo/1,http://lasthour.hipeople.biz/SMsWn7,0,1510480145995292676,,,,en,"Ghan, Northern Territory",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#NewsCoronavirusCOVID19SportAFLSportWestCoastEagles COVID in WA: How Nic Naitanui and Brittany Bown got through the virus and isolation - PerthNow https://t.co/1bzkxpYKyu https://t.co/1hCv8PtEYC,https://twitter.com/DailyNews79/status/1510480145995292676,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"-83.6487,32.9866",Sun Apr 03 21:15:47 +0000 2022,,,https://finchannel.com/the-price-of-a-pre-pandemic-lifestyle/,0,1510727789481279491,,,,en,"Georgia, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","The Price Of A Pre Pandemic Lifestyle ☝ 😐 
 https://t.co/yBAoCZIQ9f",https://twitter.com/heapevents/status/1510727789481279491,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"87.3252,22.3394",Sun Apr 03 16:11:09 +0000 2022,training befitwithsoumen befit herbalife fun party shake enjoy covid nutrition bouncebackchallenge,,https://www.instagram.com/p/Cb5SdI9sy3I/?utm_medium=twitter,0,1510651125057429507,,,,en,"खड़गपुर, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1st Corporate Training after Covid. Wonderful day ahead....🥰💚❤️💙

#training #befitwithsoumen #befit #herbalife #fun #party #shake #enjoy #covid #nutrition #bouncebackchallenge @ Kharagpur https://t.co/deeVKSqTYe",https://twitter.com/befitwithSoumen/status/1510651125057429507,Sun Mar 27 19:57:25 +0000 2016,714179538633228288,false,Being a Healthier & Happier,42,20,58,0,"Bishnupur, Station Road",Soumen chakraborty,befitwithSoumen,105,,,false
"-73.84350331,40.74593584",Sun Apr 03 22:23:07 +0000 2022,goachilles achillesinternational achillesinternationalqueens,,https://www.instagram.com/p/Cb59Bj5rY-E/?utm_medium=twitter,2,1510744734821715968,,,,en,"Queens, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Our Sunday workout. #goachilles #achillesinternational #achillesinternationalqueens @ Flushing Meadows - Corona Park https://t.co/Ct8s9N7ePH,https://twitter.com/alankaufman/status/1510744734821715968,Fri Sep 12 18:24:44 +0000 2008,16260433,false,Student of Life and Lifelong Learner,461,440,132,11,"New York, NY USA",Alan Kaufman,alankaufman,6153,,http://alankaufman.com,false
"-73.841264,40.743055",Sun Apr 03 14:25:39 +0000 2022,wtot birdphotography birdsofinstagram,,https://www.instagram.com/p/Cb5GYXTLnAN/?utm_medium=twitter,1,1510624577315037186,,,,en,"Queens, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Yellow Rumped Warbler! One of the rare warblers that can be found sticking it out thru winter here in NYC. #wtot #birdphotography #birdsofinstagram @ Flushing Meadows-Corona Park https://t.co/ja2vsI8Y4T,https://twitter.com/IntangibleSAP/status/1510624577315037186,Sun Aug 29 02:43:56 +0000 2010,184255755,false,I try #bababoey,242,217,467,5,New York,Spencer Pazer,IntangibleSAP,2099,,,false
"103.77,1.46",Sun Apr 03 08:47:38 +0000 2022,,https://twitter.com/ecownomics/status/1510539510756503553/photo/1,,1,1510539510756503553,ecownomics,1510539061999460355,70879081,en,"Johor Bahru, Johor",true,,0,,,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","The bus is packed to the brim. Pretty much like pre-pandemic times.

Covid? What is covid? https://t.co/ng4yN6Bio6",https://twitter.com/ecownomics/status/1510539510756503553,Wed Sep 02 04:11:39 +0000 2009,70879081,false,You have 2 cows. You sell them to me and buy my bull.,567,436,542,3,Singapore,Yello yello dirty fello,ecownomics,37356,,,false
"-75.428947,6.171808",Sun Apr 03 20:21:32 +0000 2022,,,https://www.swarmapp.com/c/fd02JcqPtwY,0,1510714136501669890,,,,en,"Rionegro, Colombia",false,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","COVID-19 Test (Rapid Antigen). (@ Healtix Home in Rionegro, Antioquia) https://t.co/DDU0GNibyA",https://twitter.com/aczhang0/status/1510714136501669890,Thu Mar 12 05:35:41 +0000 2009,23906978,false,"FL 🐊 | ATL 🍑 | DC 🇺🇸 | NYC 🗽 ♊🔥🐯
sh abc | public servant | gt | uf | ntnu mtc
I love naps but I stay woke ✊🏿✊🏾✊🏽✊🏼✊🏻✊
三民主義萬歲 🇹🇼 光復香港 🇭🇰 上海獨立 🐼",1261,286,990,11,NYC,Andrew Chang,aczhang0,25584,,http://www.instagram.com/aczhang0,false
"50.55072159,26.04562536",Sun Apr 03 20:52:30 +0000 2022,خليفه_الله_المهدي,,https://www.mahdialumma.com/showthread.php?t=43755,0,1510721927974895617,,,,en,مملكة البحرين,false,,6,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Add this statement to the series of statements about corona, the blood gnat; for far-reaching wisdom. https://t.co/7stibHq5h2
Imam Nasser Mohammed Al-Yamani
26-Sha'ban-1443
29-03-2022
140
#خليفه_الله_المهدي
 
VWIsV3ugt",https://twitter.com/d1wlok/status/1510721927974895617,Thu Feb 03 18:52:03 +0000 2022,1489310628976242691,false,مساعد طبيب,1,66,6,0,,عبدالنعيم الأعظم4,d1wlok,479,,,false
"34.93796169,30.95729812",Sun Apr 03 17:57:05 +0000 2022,,https://twitter.com/DailyNews79/status/1510677783394992129/photo/1,http://lasthour.hipeople.biz/SMtwXw,0,1510677783394992129,,,,en,ישראל,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Coronavirus transmission rate dips below 1 as pandemic in retreat again - The Times of Israel https://t.co/43g9qpgXvR https://t.co/NvwAKnHKjD,https://twitter.com/DailyNews79/status/1510677783394992129,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"-76.061,43.152",Sun Apr 03 19:30:44 +0000 2022,,,https://www.foxnews.com/us/long-island-health-worker-fatally-shot,0,1510701350295937027,,,,en,"New York, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Long Island Health Worker Fatally Shot ☝ 😕 
 https://t.co/3l6fBTzXgD",https://twitter.com/heapevents/status/1510701350295937027,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"-98.5795,39.828175",Sun Apr 03 12:15:47 +0000 2022,,,https://www.stuff.co.nz/national/health/coronavirus/300555020/the-selfproclaimed-sheriffs-who-want-to-arrest-the-authorities,0,1510591895315132428,,,,en,"Kansas, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","The Selfproclaimed Sheriffs Who Want To Arrest The Authorities ☝ 😕 
 https://t.co/N4v96yeElN",https://twitter.com/heapevents/status/1510591895315132428,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"114.158,22.2826",Sun Apr 03 12:37:43 +0000 2022,,,https://www.instagram.com/p/Cb46CDupM7j/?utm_medium=twitter,0,1510597413073002497,,,,en,"中西區, 香港",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Covid statistics for today @ Hong Kong https://t.co/oh2kBhT0mb,https://twitter.com/nicola681/status/1510597413073002497,Tue Apr 28 22:46:39 +0000 2009,36204274,false,,7628,346,1775,4,"Hong Kong, China",🎗️🎗️🎗️Nicola Cheung🎗️🎗️🎗️,nicola681,7294,,,false
"-115.3124785,36.1881115",Sun Apr 03 23:44:03 +0000 2022,socialwork socialworker,,,0,1510765103192293378,,,,en,"Las Vegas, NV",,,0,,,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","Want to work at CVS Health? We're hiring in Las Vegas, NV! Click the link in our bio for details on this job and more: Social Worker – Field Based – Las Vegas, NV #socialwork #socialworker",https://twitter.com/tmj_las_health/status/1510765103192293378,Tue Feb 24 04:53:24 +0000 2009,21730626,false,"Follow this account for geo-targeted Healthcare job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",0,651,50,133,"Las Vegas, NV",Las Vegas Healthcare,tmj_las_health,963,,http://bit.ly/2I87Ark,false
"-117.822888,33.736361",Sun Apr 03 13:35:49 +0000 2022,,,https://apli.us/bVWT,0,1510612036090273796,,,,en,"Tustin, CA",false,,0,,,"<a href=""http://www.recruitology.com"" rel=""nofollow"">Recruitology</a>","Want to work in Corona, CA? Our latest opening. https://t.co/Cs7xl2kiqy. Bibo Kids, Inc",https://twitter.com/NWJS_jobs/status/1510612036090273796,Thu Feb 28 23:58:33 +0000 2019,1101270461986496512,false,Find local jobs now.,0,503,23,2,,Nationwide Job Search,NWJS_jobs,419011,,https://www.nationwidejobsearch.com,false
"80.12067375,22.59447325",Sun Apr 03 09:26:10 +0000 2022,,https://twitter.com/DailyNews79/status/1510549206066294788/photo/1,http://lasthour.hipeople.biz/SMsy8C,0,1510549206066294788,,,,en,"मध्य प्रदेश, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",WHO suspends UN supply of Bharat Biotech's Covaxin vaccine for Covid-19 - Mint https://t.co/rSlmDfJT2Q https://t.co/5zG2Twdich,https://twitter.com/DailyNews79/status/1510549206066294788,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"-97.87509142,35.15955871",Sun Apr 03 21:41:21 +0000 2022,,,https://www.instagram.com/p/Cb54PjsJR_K/?utm_medium=twitter,2,1510734221094100997,,,,en,"Oklahoma, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",The pandemic delayed it a couple of years but Dev finally had her NHS induction ceremony.  She is also an Ampo Class of 2022 Valedictorian.  Proud of my girl!!! @ Amber-PocassetHigh School https://t.co/leHw1fRNhP,https://twitter.com/DonittaHarris/status/1510734221094100997,Sun Jan 01 13:07:13 +0000 2012,452127704,false,Love my happy little family!!,2,84,586,1,"Pocasset, OK",Donitta Harris,DonittaHarris,382,,,false
"-0.1094,51.5141",Sun Apr 03 18:07:45 +0000 2022,shilajit naturalsupplement immunesystem naturalhealth natural uk supplement superfood vegan organic covid19,,https://www.instagram.com/p/Cb5fzMQsL99/?utm_medium=twitter,1,1510680469255471105,,,,en,"City of London, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The purest shilajit Resin there is.

#shilajit #naturalsupplement #immunesystem #naturalhealth #natural #uk #supplement #superfood #vegan #organic #covid19 @ London, United Kingdom https://t.co/5cm0QZukiB",https://twitter.com/Theantidotes_co/status/1510680469255471105,Sun Mar 13 12:20:03 +0000 2022,1502982771454660608,false,"🗻Pure Raw Shilajit Resin 
🍃Vegan Friendly
🧠Contains 85 minerals
🫀Source of Fulvic and Humic acids 
🫁Natural and Organic
🦴UK Based",33,76,383,0,"Manchester, England",theantidotes.co.uk,Theantidotes_co,179,,http://www.theantidotes.co.uk/,false
"-74.00589108,40.71270142",Sun Apr 03 15:49:17 +0000 2022,,,https://www.instagram.com/p/Cb5P9FhrTDR90WJX6UqqA3SrUuJ3STROubAxIg0/?utm_medium=twitter,1,1510645622503874562,,,,en,"Manhattan, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","First time in NYC since Fall 2019 (pre pandemic) to see Come From Away with Laura. Great show, emotional. Also wonderful to have dinner with Mark, Laura’s brother, in the city afterwards. https://t.co/fy1gCGZe1k",https://twitter.com/gnatpack/status/1510645622503874562,Wed Mar 26 00:04:52 +0000 2008,14221073,false,"Father, husband, son, brother, friend, counselor, coach, scout, & thalassophile. #BeachYoda44",409,72,115,0,"Pennington, NJ",Scott M. Doughty,gnatpack,696,,,false
"114.33018297,4.61406707",Sun Apr 03 09:19:06 +0000 2022,堅持每一天運動30分鐘 抗役covid19 大家加油 為烏克蘭人民禱告,,https://www.instagram.com/p/Cb4jTQapXhA/?utm_medium=twitter,0,1510547429111779332,,,,en,Negara Brunei Darussalam,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#堅持每一天運動30分鐘 
#抗役covid19 
#大家加油💪 
#為烏克蘭人民禱告🇺🇦 @ Seria Town https://t.co/naVW8kjzx5",https://twitter.com/kfsim/status/1510547429111779332,Wed Mar 11 12:45:11 +0000 2009,23756644,false,,75,50,48,0,,Seemon,kfsim,6534,,http://about.me/kfsim,false
"-8.903619,53.20729",Sun Apr 03 19:42:23 +0000 2022,,,,2,1510704283947311106,IrlagainstFash,1510699464440393742,1126625768740728800,en,"Galway, Ireland",,,0,,,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@IrlagainstFash There were a heap of grey haired, pony tailed hippies, with placards with lies about vaccine deaths on the Headford  Road near Dunnes this afternoon! Disrupting the traffic and being a general nuisance!",https://twitter.com/TheMrsKelly/status/1510704283947311106,Fri Jan 23 08:46:45 +0000 2009,19386982,false,"Mum of two, wife of one, 80's music devotee, technology & gadget enthusiast.",39,371,839,12,"Galway, Ireland",Denise 🇺🇦,TheMrsKelly,8510,,,false
"11.25046373,43.76812825",Sun Apr 03 17:00:26 +0000 2022,negativecovidtestsrequired negronitime negroni flyinghometomorrow friendspubflorence,,https://www.instagram.com/p/Cb5YF1xoUpB/?utm_medium=twitter,0,1510663529568903171,,,,en,"Firenze, Toscana",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Celebrating negative Covid test’s with Negroni’s on our last night in Italy. #negativecovidtestsrequired #negronitime #negroni #flyinghometomorrow #friendspubflorence @ The Friends Pub https://t.co/n7JPtMkBnM,https://twitter.com/PKuenzi/status/1510663529568903171,Thu Feb 07 19:56:08 +0000 2013,1158110070,false,Chef/owner of Zuppas Market Cafe and Catering. I love to travel and experience great food and fun times.,604,216,494,9,Neenah/Milwaukee Wi,peter kuenzi,PKuenzi,1422,,http://www.zuppas.com,false
