coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-5.9811346,54.5538601",Sun Sep 12 10:30:02 +0000 2021,Newry,,http://newrytimes.com/2021/09/11/first-clinics-announced-in-campus-vaccine-initiative-newry-times/,0,1437000544032333825,,,,en,"Belfast, Northern Ireland",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","The Jabbathon vaccine promotion starts on Monday 13 September, with the first in an extensive series of vaccination clinics for students.

Read more &gt;&gt; https://t.co/Tw2gWoG5w2

#Newry",https://twitter.com/NewryTimes/status/1437000544032333825,Fri Nov 18 02:18:13 +0000 2011,415228549,false,Latest news in #Newry and Mourne: https://t.co/BLqm8IajQ3,269,6558,4061,51,Newry,Newry Times,NewryTimes,17300,,http://www.newrytimes.com,false
"-84.371,33.7315",Sun Sep 12 16:15:24 +0000 2021,,,https://www.wrcbtv.com/story/44711476/gorillas-at-zoo-atlanta-being-treated-after-initial-testing-reveals-covid-19-virus,0,1437087459876261894,,,,en,"Atlanta, GA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Gorillas At Zoo Atlanta Being Treated After Initial Testing Reveals Covid Virus ☝ 😐 
 https://t.co/YzMlBr0NiF",https://twitter.com/heapevents/status/1437087459876261894,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21294,,https://www.heapevents.info/,false
"114.15127098,22.28808021",Sun Sep 12 04:27:18 +0000 2021,,,https://www.instagram.com/p/CTtUienhtxb/?utm_medium=twitter,1,1436909258197585920,,,,en,"中西區, 香港",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",How many devices have been created or brought to market as a result of covid? @ Shun Tak Hong Kong Ferry Terminal https://t.co/rTubOjSbFY,https://twitter.com/hkrob/status/1436909258197585920,Sun Jan 04 12:06:18 +0000 2009,18600897,false,"Interested in tech and more.
Based in Hong Kong. 
Tweets are my own and do not represent the views of my employer",28792,369,1693,13,Hong Kong,Rob 💉💉💉,hkrob,2391,,,false
"-73.98188,40.69023",Sun Sep 12 17:38:16 +0000 2021,nyc brooklyn vaccine,,https://www.instagram.com/p/CTuvDwZlsQb/?utm_medium=twitter,0,1437108312512860164,,,,en,"Brooklyn, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",@juniorscheesecake is the only spot in #nyc #brooklyn that has asked for a #vaccine card so far. @ Junior's Restaurant &amp; Cheesecake https://t.co/E1R0O8ZZaS,https://twitter.com/thejohnthorne/status/1437108312512860164,Sun Feb 22 17:10:17 +0000 2009,21578994,false,Father. Comic. Corporate trainer. Athlete of life. And truly enjoying an ongoing midlife crisis.,532,101,204,1,"Cleveland, OH",John Thorne,thejohnthorne,362,,http://www.johnthorne.com,false
"77.2088,28.6136",Sun Sep 12 14:26:40 +0000 2021,,,https://www.instagram.com/p/CTuZIJiJgPs/?utm_medium=twitter,0,1437060093783195648,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","2nd Dose completed, take ur vaccine ,stay safe &amp; healthy, and still continue to follow the protocols of covid-19 🤞🤞 @ New Delhi https://t.co/jJ8NbdLkIH",https://twitter.com/SJNURSINGCARE1/status/1437060093783195648,Fri Mar 05 05:17:14 +0000 2021,1367705652542410752,false,"We provide trained caregiver GDA, Physiotherapist ,Nurse male and female for 12 and 24 Hrs for home and hospital and also medical equipments on Sales & Rentals.",175,15,98,0,"New Delhi, India,Aali Village",S J NURSING CARE,SJNURSINGCARE1,70,,http://www.sjnursingcare.com,false
"-74.0034177,40.7067518",Sun Sep 12 15:30:02 +0000 2021,,,https://www.instagram.com/p/CTugYfZrFjw2GuHM6g1QVFt5mT_Fb2u0AuYrCE0/?utm_medium=twitter,0,1437076042364211209,,,,en,"Manhattan, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Since the pandemic we haven’t gotten to have this moment 😀 and we are both 🎥 lovers ❤️ watching Shang-Chi N D Legend of the 10 Rings @ IPIC https://t.co/DNMxmA6o3O,https://twitter.com/MTheodel/status/1437076042364211209,Wed Jun 09 13:09:53 +0000 2021,1402613785555345415,false,I’m real and live for Soca Music,671,22,51,0,"Brooklyn, NY",Theodel M Bedeau,MTheodel,805,,,false
"-2.2380488,53.370178",Sun Sep 12 11:19:39 +0000 2021,,,https://www.instagram.com/p/CTuDusTsbu417VFUCCstgfp3wovrP8thFpVH-40/?utm_medium=twitter,0,1437013030374682627,,,,en,"Manchester, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Sunday lunch after day 2 COVID tests @ Heald Green Beefeater https://t.co/NsJiyHGpRw,https://twitter.com/Sarahmh1982/status/1437013030374682627,Wed Jun 10 10:57:55 +0000 2015,3317150441,false,#diabetic - powered by #insulin💉#gay #nonleague #football #eurovision #cats #bingo #reading #malta #tenerife #travelling #strictly #scd #weekendsaway,3,14,37,12,Yorkshire,Sazzler,Sarahmh1982,1158,,http://groundhoppersuk.blogspot.com,false
"-74.0007613,40.7207559",Sun Sep 12 08:27:43 +0000 2021,,,https://www.imtadublin.com/news/2021/9/12/ty-after-covid,2,1436969761481625600,,,,en,"Manhattan, NY",false,,1,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","TY after Covid Tuesday 14th September, 2021  https://t.co/PaxUpxeufx",https://twitter.com/ImtaDublin/status/1436969761481625600,Wed Oct 26 12:54:13 +0000 2016,791261650640863232,false,Dublin branch of the Irish Mathematics Teachers' Association. Interested in all things pedagogically mathematical! https://t.co/ei9DovhHdk,991,987,1448,3,"Dublin City, Ireland",IMTA Dublin Branch,ImtaDublin,1476,,,false
"-90.5655,41.4463",Sun Sep 12 13:11:22 +0000 2021,covid_19 sundaymorningnews chriswallace abctv,,https://www.instagram.com/p/CTuQgzMgGXi/?utm_medium=twitter,0,1437041146128179201,,,,en,"Milan, IL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I personally think everyone needs to get the shot.   #covid_19 #sundaymorningnews #chriswallace  #abctv @ Milan, Illinois https://t.co/vSU4W2fg7Z",https://twitter.com/Goldtrader67/status/1437041146128179201,Sat Apr 04 21:58:47 +0000 2009,28879553,false,Mostly right winger but I'm attracted to liberals. Lol,2077,240,283,51,IL,Larry,Goldtrader67,47046,,,false
"-73.56725453,45.75975883",Sun Sep 12 06:08:32 +0000 2021,,,http://dlvr.it/S7PcqB,0,1436934735515697159,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Coronavirus Northern Ireland: Three deaths and 1424 positive cases confirmed — Belfast Telegraph: 1 Alan Simms, Patricia Donnelly, Bernie Owens and Chief Medical Officer Sir Michael McBride at a walk-in vaccination clinic at the… https://t.co/wK5C7FHr4G",https://twitter.com/StigmabaseN/status/1436934735515697159,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1610,1297,111,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,952244,,https://www.stigmabase.org/,false
