coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"120.97827466,14.24081228",Wed Sep 15 10:32:17 +0000 2021,astrazenica,,https://www.instagram.com/p/CT1ssQJB7F-jy1KwrgCiPyXCFoSMsvTVif0cvM0/?utm_medium=twitter,0,1438088273981677569,,,,en,"Silang, Rehiyon ng CALABARZON",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#astrazenica 
✅ 2nd Dose
YESSIR‼️ 
COMPLETE VACCINE 💯💉🛡🦠 @ CvSU Silang Campus https://t.co/E4ZmcwsE3P",https://twitter.com/duryo28/status/1438088273981677569,Tue Aug 04 21:45:08 +0000 2009,62938156,false,,679,89,663,4,"Dasmarinas City, Cavite",Duryo Villanueva,duryo28,3197,,,false
"-80.23993161,26.68468468",Wed Sep 15 10:51:07 +0000 2021,,,https://www.axios.com/pfizer-moderna-coronavirus-vaccines-effectiveness-data-4a681617-d887-4b21-93a3-d6c2d9d51b31.html,0,1438093013872517127,,,,en,"Greenacres, FL",false,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Pfizer and Moderna's COVID vaccines may not work the same over time -https://t.co/JEFsyQ3gkp,https://twitter.com/bryanmepstein/status/1438093013872517127,Wed Nov 07 23:30:29 +0000 2012,933200845,false,I thought lacrosse was what you find in la church ~ Robin Williams,14124,396,1891,13,Earth ,It can't be true,bryanmepstein,83954,,,false
"-79.0192997,35.7595731",Wed Sep 15 09:20:51 +0000 2021,,,https://www.drernieward.com/veterinaryviewfinder/2021/9/14/pandemic-pets-expensive-vets-relinquishment-how-can-we-help,0,1438070295051579398,,,,en,"North Carolina, USA",false,,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Pandemic Pets, Expensive Vets, Relinquishment - How Can We Help?  https://t.co/IeIo3p7r1T",https://twitter.com/DrErnieWard/status/1438070295051579398,Fri Jul 25 09:11:00 +0000 2008,15595996,false,"America's Pet Advocate, Chief Veterinary Officer VerticalVet, writer, impact entrepreneur, happiness & health for pets & people, @PetObesity #vegan ENTJ",7378,6845,1865,144,North Carolina,Dr. Ernie Ward,DrErnieWard,7833,,http://drernieward.com,false
"145.4470567,-38.0791268",Wed Sep 15 05:46:19 +0000 2021,covid19vic,,https://portal.cvms.vic.gov.au https://vaccine.wfltaylor.com,0,1438016307832578053,,,,en,"Pakenham, Victoria",false,,0,,,"<a href=""https://vaccine.wfltaylor.com"" rel=""nofollow"">Vaccine Radar</a>","98 Pfizer vaccine appointments have just been added to the EACH – Pakenham, James Bathe Community and Sports Hub vaccine hub, starting from 16-09-2021 08:30 AM.

Book at https://t.co/00ni7hhrRr.
Check https://t.co/NEYRsTeuAR for the latest data.

#covid19vic",https://twitter.com/VaccineRadarBot/status/1438016307832578053,Tue Sep 14 23:36:08 +0000 2021,1437923115204440065,false,"Tweets when Pfizer appointments are added to the booking portal.

This bot is not associated or endorsed by the Victorian Government.",1,23,0,1,Victoria,Vaccine Radar Bot,VaccineRadarBot,748,,https://vaccine.wfltaylor.com,false
"-74.0007613,40.7207559",Wed Sep 15 15:07:08 +0000 2021,,,https://www.congressheightsontherise.com/blog/work-from-home-job-alert-phone-bank-coordinator-25hour,0,1438157443662548992,,,,en,"Manhattan, NY",false,,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",WORK FROM HOME JOB ALERT | Phone Bank Coordinator - $25/hour  https://t.co/4t1DJoksZL,https://twitter.com/TheAdvoc8te/status/1438157443662548992,Sat Feb 21 07:27:37 +0000 2009,21469731,false,"👩🏽‍💻#DC influencer making things happen east of the river. Owner of @reSPINPR, @CHOTR_DC + #SoutheastLove❤️ For ads/consulting/press: info@respindc.com",19723,4592,3002,167,"Washington, DC",Nikki Peele - #StillMasked,TheAdvoc8te,56585,,http://www.congressheightsontherise.com,false
"-78.6184921,42.9266304",Wed Sep 15 12:56:42 +0000 2021,MadeinUSA StoptheSpread,https://twitter.com/MDSAssociatesIn/status/1438124617508470786/photo/1,http://ow.ly/c0eb50GamF1,0,1438124617508470786,,,,en,"New York, USA",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Fashion and function! Pure Environments N95 Imprintable #MadeinUSA respirators show your commitment to #StoptheSpread. Free shipping on 500+, free gift for orders of 250+. https://t.co/Nf6eyA0tof https://t.co/NX9ZwqFGVS",https://twitter.com/MDSAssociatesIn/status/1438124617508470786,Fri Apr 20 13:48:59 +0000 2012,558649664,false,,21,115,276,0,,MDS Associates Inc.,MDSAssociatesIn,1045,,,false
"100.60166366,13.7104878",Wed Sep 15 04:28:28 +0000 2021,masks ppe shoes morningrun onnut bangkok,,https://www.instagram.com/p/CT1DDZjIYo5/?utm_medium=twitter,0,1437996714816786438,,,,en,"พระโขนงเหนือ, ประเทศไทย",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","One hazardous waste bin, four #masks #ppe, two #shoes, one CRT screen, and one street cleaner in 6K  #morningrun #onnut #bangkok @ On Nut https://t.co/HpXSZB6ryG",https://twitter.com/ApostrophePong/status/1437996714816786438,Mon Dec 31 05:34:47 +0000 2007,11679492,false,A freak who enjoys discovering and sharing a simple beauty of life even in a strange place...and fancied Sir Sean Connery,361,1203,1150,77,"Barcelona, Spain",'Pong,ApostrophePong,31639,,http://www.outtospace.com,false
"-3.080918,53.401953",Wed Sep 15 05:10:04 +0000 2021,,,,0,1438007186421133313,,,,en,"Birkenhead, England",,,0,,,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","Dear Tory MPs, you are to meet someone that has Covid, would you prefer them to wear a mask?",https://twitter.com/AndyHEdwards/status/1438007186421133313,Sun Jun 21 21:43:29 +0000 2009,49438391,false,"Ugly waste of space,useless and talentless.",865,407,2147,4,Merseyside,andy edwards,AndyHEdwards,5005,,,false
"144.91734342,-37.6825993",Wed Sep 15 07:28:39 +0000 2021,covid19vic,,https://portal.cvms.vic.gov.au https://vaccine.wfltaylor.com,0,1438042061836480514,,,,en,"Melbourne, Victoria",false,,0,,,"<a href=""https://vaccine.wfltaylor.com"" rel=""nofollow"">Vaccine Radar</a>","62 Pfizer vaccine appointments have just been added to the DPV – Broadmeadows Town Hall vaccine hub, starting from 22-09-2021 10:30 AM.

Book at https://t.co/00ni7hhrRr.
Check https://t.co/NEYRsTeuAR for the latest data.

#covid19vic",https://twitter.com/VaccineRadarBot/status/1438042061836480514,Tue Sep 14 23:36:08 +0000 2021,1437923115204440065,false,"Tweets when Pfizer appointments are added to the booking portal.

This bot is not associated or endorsed by the Victorian Government.",1,23,0,1,Victoria,Vaccine Radar Bot,VaccineRadarBot,748,,https://vaccine.wfltaylor.com,false
"-73.692001,40.6819",Wed Sep 15 13:02:46 +0000 2021,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORI240022809,0,1438126145468342281,,,,en,"North Valley Stream, NY",false,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">NYRegions</a>",Updated: Incident on #SouthernStateParkway EB at Exit 15 - North Corona Avenue https://t.co/pky3PpQAm3,https://twitter.com/511nyLongIsland/status/1438126145468342281,Thu Jun 25 18:45:29 +0000 2009,50729679,false,Traffic & transit updates for the Long Island area provided by New York State 511. Visit the website for more feeds.,0,2049,0,115,Long Island,511NY - Long Island,511nyLongIsland,366248,,http://twitter.511ny.org/,false
