coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-77.025388,38.939433",Wed Jan 19 13:15:02 +0000 2022,Omicron CovidVaccine OmicronVaccines,,https://www.businessinsider.com/israel-vaccine-trial-catching-omicron-4-shots-booster-antibody-sheba-2022-1,0,1483790100928634886,,,,en,"Washington, DC",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Fuck: Israeli vaccine study finds people still catching #Omicron after 4 #CovidVaccine doses… while the Biden Administration is hiding the newest #OmicronVaccines from Americans!

https://t.co/BzBZGbKFMq",https://twitter.com/Joseph_Santoro/status/1483790100928634886,Sat Jan 17 21:10:13 +0000 2009,19123904,false,"Neuro PhD, #Innovator, #Technologist, #Startup Angel, Fmr White House/OFA Honcho | #Politics #Data #Adventure | StartingBloc & Fulbright | @DMVstartup @Forbes",170394,18370,20267,2363,"Washington, DC 20009",Dr. Joseph Santoro 🇺🇲🇺🇦🇺🇳🇪🇺,Joseph_Santoro,179079,,http://linkedin.com/in/josephsantoro,false
"76.41611519,30.33500501",Wed Jan 19 12:30:17 +0000 2022,,,https://patialapolitics.com/covidtravel-and-visa-restrictions-notification-19-january/ https://www.instagram.com/patialapolitics/p/CY6WWsohE12/?utm_medium=twitter,0,1483778839495024642,,,,en,"पटियाला, भारत",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid:Travel and Visa restrictions Notification 19 January🔴👇

https://t.co/MOXvBCzE03 @ Patiala Politics https://t.co/mJSTgHeCRi",https://twitter.com/patialapolitics/status/1483778839495024642,Tue Jun 14 07:20:13 +0000 2016,742617624886935553,false,Patiala Politics will give update about Patiala city,14,701,469,3,"पटियाला, भारत",Patiala Politics,patialapolitics,31592,,http://www.patialapolitics.com,false
"101.7105,3.1588",Wed Jan 19 07:06:41 +0000 2022,M2Sisters Covid19booster covid19malaysia covid19 ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs,,https://www.instagram.com/p/CY5xUqzr51o/?utm_medium=twitter,0,1483697404536934405,,,,en,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Yayyy booster shot, here I come!!
#M2Sisters 
#Covid19booster
#covid19malaysia 
#covid19 
#ᴠᴀᴄᴄɪɴᴇssᴀᴠᴇʟɪᴠᴇs @ Kuala Lumpur, Malaysia https://t.co/RZ8vmKhPzS",https://twitter.com/marissa1505/status/1483697404536934405,Fri Apr 24 09:29:56 +0000 2009,34888067,false,I am who I am by the actions I have taken in the past and sometimes those actions are soooooo wrong.,27,68,177,3,Malaysia,Marissa Daniel,marissa1505,3657,,http://www.facebook.com/marissa1505,false
"0.74094291,51.31911209",Wed Jan 19 11:50:42 +0000 2022,one2onediet,,https://youtu.be/fE3CLYC_ZVk https://www.instagram.com/tv/CY6RQXNL8OO/?utm_medium=twitter,0,1483768880300544006,,,,en,"Highsted, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Covid in the house ❤️‍🩹

A little video update as I know I’ve been quiet for the past few weeks… 

𝗗𝗶𝗲𝘁 | 𝗠𝘂𝗺 | 𝗥𝗲𝗽𝗲𝗮𝘁 @one2onediet #one2onediet 

https://t.co/g6PGbE3cna @ 𝖣𝖨𝖤𝖳 𝖬𝖴𝖬 𝖱𝖤𝖯𝖤𝖠𝖳 https://t.co/fVAXuToqxd",https://twitter.com/dietmumrepeat/status/1483768880300544006,Tue Jun 12 19:24:46 +0000 2018,1006618329942020096,false,𝙒𝙖𝙣𝙩 𝙩𝙤 𝙡𝙤𝙨𝙚 𝙖 𝙨𝙩𝙤𝙣𝙚 𝙖 𝙢𝙤𝙣𝙩𝙝 𝙬𝙞𝙩𝙝 𝙖 𝙝𝙪𝙜𝙚 𝙧𝙖𝙣𝙜𝙚 𝙤𝙛 𝙙𝙚𝙡𝙞𝙘𝙞𝙤𝙪𝙨 𝙥𝙧𝙤𝙙𝙪𝙘𝙩𝙨 𝙖𝙣𝙙 𝙢𝙮 𝙘𝙤𝙖𝙘𝙝𝙞𝙣𝙜....?,729,1174,36,0,"Sittingbourne, England",♡ 𝗗𝗶𝗲𝘁𝗠𝘂𝗺𝗥𝗲𝗽𝗲𝗮𝘁 ♡,dietmumrepeat,10876,,http://www.one2onediet.com/Amy_C,false
"151.20797,-33.86751",Wed Jan 19 05:14:33 +0000 2022,,,https://www.instagram.com/chillzy/p/CY5kfUEPpl4/?utm_medium=twitter,0,1483669184655593479,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The last month has been so wild.
Juggling a thousand things, early covid, shows coming back from holidays, health complications, having a thicc cock.

All my friends rule.
What a time to be alive ❤️ https://t.co/k0QnOMDw10",https://twitter.com/chillzylive/status/1483669184655593479,Fri Jun 22 01:11:10 +0000 2012,614732422,false,"Comedian | Producer 
@MagicMicComedy // @iDComedys",36654,557,2680,25,"Sydney, Australia",Chillz,chillzylive,17225,,https://idcomedy.com,false
"-104.99202,39.74001",Wed Jan 19 09:44:41 +0000 2022,,,https://www.instagram.com/p/CY6DZ2Mrl4Y/?utm_medium=twitter,0,1483737165171499009,,,,en,"Denver, CO",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",back at the meadowlark this wednesday with @digroberts and @brownkhalill ✨ wear a mask and be cool. live music is medicine and i love sharing it with you all. much love 🧡 see u there @ Meadowlark Bar https://t.co/vvfNHfSf3Y,https://twitter.com/namebck/status/1483737165171499009,Thu Nov 05 22:00:25 +0000 2009,87794742,false,musician/producer/gamer ||| good person ||| he/him,8899,358,423,4,"Aurora, Co",enmanuel,namebck,22839,,http://twitch.tv/namebackwards,false
"-0.13608912,51.50413561",Wed Jan 19 09:58:04 +0000 2022,,,http://dlvr.it/SHPDNZ,0,1483740532761190407,,,,en,"London, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","New York Times accused of 'homophobia' over gay cruise boat story - PinkNews: A gay cruise company has said the New York Times is ""homophobic"" for questioning whether 2000 gays would be safe on a boat during COVID. https://t.co/fe6MPKkz5i",https://twitter.com/StigmabaseO/status/1483740532761190407,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4143,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828882,,https://www.stigmabase.org/,false
"11.25,43.7833",Wed Jan 19 10:43:54 +0000 2022,supernova southamericatour,,https://www.instagram.com/p/CY6KLhLM4B4/?utm_medium=twitter,0,1483752066636038144,,,,en,"Firenze, Toscana",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","South America tour postponed due to some issues related to COVID restrictions..
We are sorry guys, hope to see you soon 🙏🏻❤️ 
#supernova #southamericatour @ Florence, Italy https://t.co/nKm011zhm7",https://twitter.com/Supernovaitaly/status/1483752066636038144,Tue Mar 03 00:07:24 +0000 2009,22556692,false,"Emiliano EMIJAY Nencioni and Giacomo G.O.D.I. Godi continue to excite their international audience with their unique sound.
Welcome to the House Of Super!",4688,7355,889,78,Florence,Supernova,Supernovaitaly,10449,,http://www.supernovamusic.eu,false
"5.0500488,52.14414414",Wed Jan 19 11:38:09 +0000 2022,,https://twitter.com/madmonarchs/status/1483765719472893952/photo/1,,0,1483765719472893952,,,,en,"Nieuw-Maarsseveen, Stichtse Vecht",false,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","Despite all his faults, Boris Johnson didn't visit a barber during lockdown https://t.co/2tG95w0NWC",https://twitter.com/madmonarchs/status/1483765719472893952,Tue Sep 21 19:03:52 +0000 2010,193409033,false,"Interested in Royals in history - especially the peculiar or notorious ones - and some nutty nobles & dictators, too. See: madmonarchs.nl.",14181,2930,408,102,"Utrecht, The Netherlands",Joan Bos,madmonarchs,18029,,http://www.madmonarchs.nl/,false
"46.861947,24.761335",Wed Jan 19 08:00:20 +0000 2022,,,https://www.swarmapp.com/c/7zV4GNdtXvL,0,1483710904122462212,,,,en,"الرياض, المملكة العربية السعودية",false,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",I'm at NGHA COVID-19 Vaccination Center in Riyadh https://t.co/buF0LOYrLC,https://twitter.com/pureangele/status/1483710904122462212,Thu Nov 24 17:03:12 +0000 2016,801833559342325761,false,يا بخت من ما زار وخفف,4944,611,290,0,,Raseel,pureangele,7126,,https://curiouscat.me/darkmu11,false
