coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"14.4865036,35.85288308",Sun Jan 16 10:34:34 +0000 2022,Taxi Chauffeur Malta,,http://dlvr.it/SHCtdm https://twitter.com/Cab4Now/status/1482662556011352064/photo/1,0,1482662556011352064,,,,en,Malta,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",How to protect cab drivers from COVID-19? https://t.co/0WmaUC5xRc #Taxi #Chauffeur #Malta https://t.co/5gBS8RhQ5F,https://twitter.com/Cab4Now/status/1482662556011352064,Fri Aug 27 20:57:00 +0000 2010,183762958,false,"🇬🇧 UK & Malta's Favourite Chauffeur, Private Hire, Taxi & Minicab Website Since 2010. Free airport transfers for patrons in Malta - https://t.co/4P1DfZJSc3 | 🇲🇹",25252,10286,164,143,London,Cab4Now.com,Cab4Now,117427,,https://Cab4Now.com,false
"55.13790896,25.08067968",Sun Jan 16 06:14:15 +0000 2022,,,https://www.instagram.com/5bins/p/CYx88I_FJGz/?utm_medium=twitter,0,1482597046070779905,,,,en,"دبي, الامارات العربية المتحدة",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","So Yasi and I got COVID 😭 She's my iso buddy. It's raining for the first time in 3 years too (might need a fact check???), how appropriate... @ Jumeirah Beach Residence https://t.co/jMbV9x0MfB",https://twitter.com/5bins/status/1482597046070779905,Wed Oct 28 23:18:05 +0000 2009,85939853,false,intentionally blank,838,269,368,12,"Melbourne, Victoria",James Fraser,5bins,7199,,,false
"-73.56725453,45.75975883",Sun Jan 16 14:17:05 +0000 2022,,,http://dlvr.it/SHDH65,0,1482718554566787072,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Irish hospitalisations see first week—on—week fall in Omicron wave — National Post: ... the health department said. The numbers in hospital reached a pandemic high of just over 2,000 a year ago during Ireland's deadliest wave. https://t.co/AoG6vtLUpF",https://twitter.com/StigmabaseN/status/1482718554566787072,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1610,1297,111,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,952258,,https://www.stigmabase.org/,false
"78.72582,28.844818",Sun Jan 16 06:51:11 +0000 2022,,,https://www.instagram.com/p/CYyBKeWhfd9/?utm_medium=twitter,0,1482606337594773504,,,,en,"मुरादाबाद, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",1 year of vaccine drive 💉 @ Ravi Kumar Saxena Moradabad https://t.co/iTVhJ01vh8,https://twitter.com/raviksaxena1978/status/1482606337594773504,Sat Sep 14 11:59:30 +0000 2013,1863628723,false,"I Am Ravi Kumar Saxena From :- Moradabad, Utter Pradesh, india .
---मण्डल कोषाध्यक्ष---
भारतीय जनता पार्टी महानगर मुरादाबाद",4,440,1661,0,"Uttar Pradesh, India",Ravi Kumar Saxena BJP,raviksaxena1978,5118,,,false
"-2.21183,53.16411",Sun Jan 16 06:54:40 +0000 2022,TnT worldometer COVID19 Ukraine,,https://www.instagram.com/p/CYyBj-utitX/?utm_medium=twitter,0,1482607214196101121,,,,en,"Congleton, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#TnT in #worldometer #COVID19 death rate top 30 and poised to overtake #Ukraine @ Congleton https://t.co/D5kaOR98UO,https://twitter.com/pwk2013/status/1482607214196101121,Sat Jan 05 19:40:57 +0000 2013,1063818618,false,"Slayer of soucouyants (and metrics), MSF supporter, aspiring citizen of the world",1715,1448,640,48,"Congleton, England",Peter Kenny 🇹🇹🇬🇧🇧🇷🇺🇦🌻🇪🇺,pwk2013,42143,,http://fbdd-lit.blogspot.com/,false
"44.824219,23.32208",Sun Jan 16 14:14:25 +0000 2022,COVID_Is_A_Firm_Plan_From_Allah,,https://youtu.be/T7H9zEYm4qo,0,1482717882740088832,,,,en,"الرياض, المملكة العربية السعودية",false,,2,,,"<a href=""http://noonlib.com"" rel=""nofollow"">الملقيات ناشرات</a>","📌An audio statement in English, titled:
COVID is a Firm Plan From Allaah..
Imam Mahdi Nasser Mohammed Al-Yamani
15-01-2022AD
https://t.co/MTvH88JXzW
36
#COVID_Is_A_Firm_Plan_From_Allah
 Omicron
nYPbDM",https://twitter.com/diagnykt/status/1482717882740088832,Fri Aug 29 19:28:31 +0000 2014,2778980184,false,"To find out the source of the activity I am tweeting about, you must enter this site
https://t.co/xwucQsyT49",37,265,341,0,,diagnyktt,diagnykt,15268,,https://mahdialumma.com/forumd,false
"44.824219,23.32208",Sun Jan 16 13:20:14 +0000 2022,COVID_Is_A_Firm_Plan_From_Allah,,https://bushra-islamia.com/showthread.php?p=367941,0,1482704246093107200,,,,en,"الرياض, المملكة العربية السعودية",false,,0,,,"<a href=""http://noonlib.com"" rel=""nofollow"">فرقان</a>","COVID is a Firm Plan From Allaah..
Imam Mahdi Nasser Mohammed Al-Yamani.
12- Jumada II - 1443 AH
15-January-2022 AD
08:52 AM
(According to the official time of [Mecca] Mother of Towns)
https://t.co/19v2EH3dNG
1
#COVID_Is_A_Firm_Plan_From_Allah
aCaiZ&amp;",https://twitter.com/mnoon11230/status/1482704246093107200,Tue Aug 24 09:43:06 +0000 2021,1430103303816425492,false,فتح قريب من الله ورضوان,2967,284,922,3,Yemen,❤️الله حبيبي❤️,mnoon11230,8538,,,false
"89.4370299,26.34706",Sun Jan 16 07:18:04 +0000 2022,traveling taveling travelingindia ɴᴇᴡᴘᴏsᴛ covid_19 times covidtimes_ reactionboi,,https://www.instagram.com/p/CYyEPSOvnd3/?utm_medium=twitter,0,1482613103355383810,,,,en,"कूचबिहार, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I am bound within myself
.
.
.
.
.
.
#traveling #taveling #travelingindia #ɴᴇᴡᴘᴏsᴛ 
#covid_19 #times #covidtimes_😷 
#reactionboi💫❣️ @ salbagan,cooch behar https://t.co/GxyKwZio8K",https://twitter.com/SoyelRahaman2/status/1482613103355383810,Thu Jun 10 19:37:38 +0000 2021,1403073829761478656,false,"Middle class boy
Love Allah ❤️
I am confidence and believe in myself 😉",43,0,1,0,"West Bengal, India",Soyel Rahaman,SoyelRahaman2,18,,,false
"121.1117,14.3113",Sun Jan 16 06:38:22 +0000 2022,plants bettafish workingfromhome,,https://www.instagram.com/p/CYx_swllhXT/?utm_medium=twitter,1,1482603115157155842,,,,en,"Lungsod ng Santa Rosa, Rehiyon ng CALABARZON",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My working area 😁#plants #bettafish #workingfromhome @ Santa Rosa, Laguna https://t.co/RnRjhFlkmp",https://twitter.com/Iamdeviance/status/1482603115157155842,Sun Jul 28 14:07:18 +0000 2013,1627941882,false,,258,324,214,4,,rjay silva cayton,Iamdeviance,44788,,,false
"19.455544,51.759411",Sun Jan 16 08:11:08 +0000 2022,COVID,,http://tinyurl.com/yaaronrd,0,1482626458967281671,,,,en,"Łódź, Polska",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>","Apple ramps up #COVID - 19 testing for unvaccinated employees, now requires booster shots https://t.co/skJyqmhuTI",https://twitter.com/pidybi/status/1482626458967281671,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,219,569,590,250,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,633666,,,false
