coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"14.4865036,35.85288308",Mon Jan 10 14:58:04 +0000 2022,Taxi Chauffeur Malta,https://twitter.com/Cab4Now/status/1480554540516536321/photo/1,http://dlvr.it/SGs7gD,0,1480554540516536321,,,,en,Malta,false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Uber, Lyft and Airbnb cut thousands of jobs as pandemic batters Silicon Valley https://t.co/fblvyLKGMD #Taxi #Chauffeur #Malta https://t.co/jr2V1ieJlH",https://twitter.com/Cab4Now/status/1480554540516536321,Fri Aug 27 20:57:00 +0000 2010,183762958,false,"🇬🇧 UK & Malta's Favourite Chauffeur, Private Hire, Taxi & Minicab Website Since 2010. Free airport transfers for patrons in Malta - https://t.co/4P1DfZJSc3 | 🇲🇹",25252,10286,164,143,London,Cab4Now.com,Cab4Now,117427,,https://Cab4Now.com,false
"-79.29909337,36.08497979",Mon Jan 10 15:15:31 +0000 2022,,,,1,1480558931244109827,,,,en,"Mebane, NC",,,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",It was pretty hard to listen some of my favorite emcees deliver guest verses over wack production with even worse rappers during the pandemic but I understand they gotta eat too. 🥴🙈🙉🙊,https://twitter.com/crillmatic_/status/1480558931244109827,Sat Aug 09 06:11:07 +0000 2008,15786957,false,“Mind how you go and #GetOffMyLawn.” — me,10870,2398,1422,106,North Carolina,Crilltranada,crillmatic_,228279,,https://linktr.ee/Crillmatic,false
"73.1286183,19.2265026",Mon Jan 10 12:03:43 +0000 2022,bored littleundertheweathertoday monday mondaymood wfh glow bhfyp,,https://www.instagram.com/p/CYjIKESIs2P/?utm_medium=twitter,0,1480510665827704832,,,,en,"कल्याण डोंबीवली, भारत",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A BETTER VERSION OF ME!!! 
.
.
.
.
#bored #littleundertheweathertoday #monday #mondaymood #wfh #glow #bhfyp @ Home Sweet Home https://t.co/FAsV7Uy10g",https://twitter.com/TKalyanwalla/status/1480510665827704832,Wed Mar 24 07:34:04 +0000 2010,125915378,false,Optimistic |Creative| visionary |Smarty|Bibliophile|And Always On The Horns Of A Dilemma|,84371,166,731,0,"Mumbai, India",Taher Kalyanwalla,TKalyanwalla,7217,,,false
"-73.6197588,45.51950705",Mon Jan 10 09:58:09 +0000 2022,,https://twitter.com/stigmabase/status/1480479064955637765/photo/1,http://dlvr.it/SGrFyK,0,1480479064955637765,,,,en,"Montréal, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TW : Omicron reveals East and West divide around living with COVID | Coronavirus pandemic News: ...hubs. the most isolated cities in the world. Authorities also imposed strict social exclusion rules, including forcing bars and gyms to close and banning… https://t.co/AHMmGepLM6 https://t.co/CT7eyeb3gc",https://twitter.com/stigmabase/status/1480479064955637765,Wed Sep 01 21:06:16 +0000 2010,185789961,false,Dedicated to Education | Keeping up-to-date on global exclusion — Serving the truth — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,963,689,71,Worldwide,STIGMABASE | EDU,stigmabase,820501,,https://www.stigmabase.org/,false
"4.98,52.49",Mon Jan 10 13:46:36 +0000 2022,,,https://twitter.com/FaheemYounus/status/1480507123536642051,0,1480536555995512834,,,,en,"Purmerend, Nederland",false,1480507123536642051,0,,,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",Me. So far! 🤞 https://t.co/4weOhICoGY,https://twitter.com/kalpik/status/1480536555995512834,Thu Aug 28 02:34:17 +0000 2008,16021466,false,"Open Source evangelist, Android Fanboy. AKA the fix it guy. I love clouds!",1265,1551,569,89,"Amsterdam, The Netherlands",Kalpik Nigam,kalpik,49345,,http://kalpik.com,false
"-76.614,39.2944",Mon Jan 10 15:38:11 +0000 2022,Monday ManicMonday MondayMadness MondayMotivation Mondays Work FuckThatJob GoBackToSleep LayBackDown StayHome,,https://www.instagram.com/p/CYjgsA_FNKG/?utm_medium=twitter,0,1480564637150154753,,,,en,"Baltimore, MD",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Best advice I've heard today
#Monday #ManicMonday #MondayMadness #MondayMotivation #Mondays #Work #FuckThatJob #GoBackToSleep #LayBackDown #StayHome @ Baltimore, Maryland https://t.co/EuGN5LvQCk",https://twitter.com/DugarBop/status/1480564637150154753,Thu Sep 01 05:07:12 +0000 2011,365878017,false,Same Shit Different Toilet U Know How It Is,4049,73,117,0,"Bodymore, Murdaland",D. Foote,DugarBop,6980,,,false
"-122.1981717,47.3931025",Mon Jan 10 06:03:46 +0000 2022,,,,2,1480420080718548992,SDWolf,1480420079963496449,27490542,en,"East Hill-Meridian, WA",,,0,,,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","@MikeOkuda back up as our immune system is weakened by age or some other condition. The herpes viruses are prone to frequent flare-ups, whereas the chicken pox virus you caught as a kid could flare back up as shingles as an adult. As for covid, it might not flare back up at all, or (2/3)",https://twitter.com/SDWolf/status/1480420080718548992,Sun Mar 29 19:54:55 +0000 2009,27490542,false,"A greymuzzle wolf therian/furry in the Seattle area. Optician, Casual Gamer, STEM Enthusiast, Trekker, Progressive, Nerd. Cis/Gay/Male, He/Him, 🔞, #BLM & #ACAB",69356,709,371,83,"Kent, WA, USA",Shadow D. Wolf θΔ 🏳️‍🌈🐺 (💉x3),SDWolf,167039,,http://shadow.lupinesystems.net/,false
"39.150318,21.670473",Mon Jan 10 12:54:01 +0000 2022,,,https://www.swarmapp.com/c/eSS6u78ZPYx,0,1480523324304338944,,,,en,"جدة, المملكة العربية السعودية",false,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","3rd ✅ (@ COVID-19 Vaccine Center in Jeddah, Makkah w/ @_3dnanm) https://t.co/IHmXurVCgH",https://twitter.com/ssaarraahhf/status/1480523324304338944,Wed Apr 22 13:59:07 +0000 2015,3167491303,false,Sociology & Social Work | @ASW_ORG 🇸🇦,1243,204,334,2,الْحَمْدُ لِلَّه ,َ,ssaarraahhf,324,,,false
"-0.12485951,51.50538967",Mon Jan 10 06:00:34 +0000 2022,Chicago COVID19 teachershangsover,,http://dlvr.it/SGqlDT,0,1480419275718332416,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#Chicago’s #COVID19 fight with #teachershangsover a 2nd week https://t.co/XDrTyh5IEq,https://twitter.com/BritishHeraldUK/status/1480419275718332416,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133883,607,283,"London, United Kingdom",British Herald,BritishHeraldUK,57106,,http://www.britishherald.com,false
"-79.48742,43.65596",Mon Jan 10 15:46:38 +0000 2022,,,https://www.instagram.com/p/CYjhq_vLEfY/?utm_medium=twitter,0,1480566763821711364,,,,en,"Toronto, Ontario",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@goldengeckocoffee During the lockdown we will be closing earlier - at 6pm. We will remain OPEN 7 days a week, but have to close a bit earlier. When this is over - we will be back open late! @ Golden Gecko Coffee https://t.co/B2PkR8gyus",https://twitter.com/BabyPointGates/status/1480566763821711364,Mon Jan 31 02:48:11 +0000 2011,245186977,false,"Business Improvement Area centred at Jane & Annette. We represent over 70 remarkable shops,  restaurants and businesses in west Toronto.",2128,3392,350,122,"Toronto, Ontario, Canada",Baby Point Gates BIA,BabyPointGates,5481,,https://www.babypointgates.ca,false
