coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-73.96168,40.71926",Sat Mar 19 12:42:59 +0000 2022,,,https://www.instagram.com/p/CbSStPlLAqJ/?utm_medium=twitter,1,1505162918710505478,,,,en,"Brooklyn, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Join me on Saturday, March 19 despues del concierto for Una Celebracion Mas Fina presented by Corona Extra. This event is free with RSVP and only for 21+. Click link on bio to RSVP and I’ll see you tonight🔥❤️ @corona https://t.co/iX5UTEXBr1",https://twitter.com/AlexSensation/status/1505162918710505478,Fri Mar 06 16:37:55 +0000 2009,23084925,false,New Music After Party out now ft Farruko Kevin Lyttle Prince Royce Mariah Angeliq,770,294635,2220,638,"Manhattan, NY",Alex Sensation,AlexSensation,109152,,https://www.youtube.com/watch?v=s98Xwo4vDjY,false
"51.21908952,25.30839412",Sat Mar 19 18:59:45 +0000 2022,A_Challenge_From_Imam_Mahdi,,,1,1505257738774978564,,,,en,"الخور, دولة قطر",,,1,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","be hit by the firm plan of Allaah (COVID) as no one feels safe from the plan of Allaah except the unjust ones
Imam Nasser Mohammed Al-Yamani.
06-Sha'ban-1443AH
09-March-2022 AD
08:41 AM
50
#A_Challenge_From_Imam_Mahdi

FspXhff68",https://twitter.com/MQm6r/status/1505257738774978564,Fri Feb 04 21:57:36 +0000 2022,1489719741711372293,false,ممرضه,1,73,7,0,,أمة النعيم الأعظم13,MQm6r,533,,,false
"51.21908952,25.30839412",Sat Mar 19 18:59:41 +0000 2022,A_Challenge_From_Imam_Mahdi,,,0,1505257722194898949,,,,en,"الخور, دولة قطر",,,1,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","be hit by the firm plan of Allaah (COVID) as no one feels safe from the plan of Allaah except the unjust ones
Imam Nasser Mohammed Al-Yamani.
06-Sha'ban-1443AH
09-March-2022 AD
08:41 AM
50
#A_Challenge_From_Imam_Mahdi

FspXhff68",https://twitter.com/TSwylh/status/1505257722194898949,Wed Dec 22 18:35:44 +0000 2021,1473723911850311687,false,طبيبة,2,93,7,0,,تيسير صويلح,TSwylh,425,,,false
"-78.2057,37.768",Sat Mar 19 14:15:36 +0000 2022,,,https://www.nytimes.com/2022/03/18/health/flu-covid.html,0,1505186229461082124,,,,en,"Virginia, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Flu Covid ☝ 😐 
 https://t.co/i6MrxmYewo",https://twitter.com/heapevents/status/1505186229461082124,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"-82.1225,27.0014",Sat Mar 19 02:46:26 +0000 2022,homeschool individuality findyourpurpose,,https://www.instagram.com/p/CbROcIIsgYI/?utm_medium=twitter,0,1505012793581391877,,,,en,"Port Charlotte, FL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",God made us individuals for a reason. We are not meant to be the same. We each have our own purpose. We must teach our kids in such a way that they can find that purpose! #homeschool #individuality #findyourpurpose https://t.co/jUPilzzXyq,https://twitter.com/JerrysGoddess/status/1505012793581391877,Thu May 16 20:55:42 +0000 2013,1433993276,false,Blessed wife and momma of 5! Living the homeschool life. Traveling and thriving because of the loving God I serve!,4625,124,214,27,"North Port, Fl",Melanie White,JerrysGoddess,11198,,https://youtube.com/channel/UC-YvrJw4Ikb3GEjzxhCAbBw,false
"-74.33147957,40.79020968",Sat Mar 19 02:34:04 +0000 2022,firepitseason bourbon coltaylor,,https://www.instagram.com/p/CbRNBn-tXZh/?utm_medium=twitter,0,1505009683404398597,,,,en,"Livingston, NJ",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Firepit SZN has begun.   Cheers all.  #firepitseason #bourbon #coltaylor @ 6 Quarantine Court https://t.co/A6CPyfcSGq,https://twitter.com/Gruntster/status/1505009683404398597,Sun Jul 06 13:12:10 +0000 2008,15332582,false,"Can't this wait 'til I'm old, can I live while I'm young...",94,443,1770,11,New Jersey,CaughtInACentrifuge,Gruntster,2524,,,false
"-88.06004023,42.21251928",Sat Mar 19 15:42:07 +0000 2022,quentinroad motherdaughterbanquet,,https://www.instagram.com/p/CbSnNZvOgrT/?utm_medium=twitter,0,1505208001157865472,,,,en,"Hawthorn Woods, IL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thanks for your prayers - the #quentinroad #motherdaughterbanquet was a huge success. We honored woman, shared the good news of Jesus, and resumed to normalcy post Covid! @ Quentin Road Baptist Church https://t.co/1ctU2R9sJH",https://twitter.com/JimScudderJr/status/1505208001157865472,Fri Dec 16 21:21:35 +0000 2016,809871115724222464,false,"Senior Pastor, Quentin Road Baptist Church",22,207,2,2,"Lake Zurich, IL","Jim Scudder, Jr.",JimScudderJr,698,,https://www.ingrace.us,false
"-4.629734,54.08989",Sat Mar 19 09:00:43 +0000 2022,coronavirus iom coronaupdate,,https://netc.im/Covid-19,0,1505106986538606597,,,,en,"Ballasalla, Isle of Man",false,,0,,,"<a href=""http://www.netcetera.co.uk"" rel=""nofollow"">IOM</a>","Coronavirus Daily Update: As at 18 Mar 2022, in the Isle of Man there have been 26101 confirmed cases. #coronavirus #iom #coronaupdate https://t.co/WNfsczfk7J",https://twitter.com/iom/status/1505106986538606597,Mon Aug 27 14:51:27 +0000 2007,8463142,false,Local news for the Isle of Man - brought to you by Netcetera Managed Hosting,6,4426,1304,70,Isle of Man,Isle of Man,iom,36022,,https://netcetera.uk,false
"51.21908952,25.30839412",Sat Mar 19 19:02:38 +0000 2022,A_Challenge_From_Imam_Mahdi,,,0,1505258464674824193,,,,en,"الخور, دولة قطر",,,3,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","be hit by the firm plan of Allaah (COVID) as no one feels safe from the plan of Allaah except the unjust ones
Imam Nasser Mohammed Al-Yamani.
06-Sha'ban-1443AH
09-March-2022 AD
08:41 AM
50
#A_Challenge_From_Imam_Mahdi

Fspzfgd46",https://twitter.com/Aj8Rb/status/1505258464674824193,Tue Feb 15 23:59:52 +0000 2022,1493736779341385728,false,طبيب,1,43,6,0,,عبدالنعيم الأعظم57,Aj8Rb,228,,,false
"-0.12485951,51.50538967",Sat Mar 19 08:33:32 +0000 2022,,,http://dlvr.it/SLzNq3,0,1505100145108475904,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",German lawmakers vote to abolish pandemic restrictions https://t.co/lUvoLvgmSR,https://twitter.com/BritishHeraldUK/status/1505100145108475904,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133879,608,283,"London, United Kingdom",British Herald,BritishHeraldUK,57111,,http://www.britishherald.com,false
"-77.04574585,38.90048519",Sat Mar 19 16:15:11 +0000 2022,,,https://www.instagram.com/p/CbSq_lyuZaP/?utm_medium=twitter,0,1505216321239207941,,,,en,"Washington, DC",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",It has been way too long since I’ve had these. (Downside of working from home.) @arepazone @ Western Market DC https://t.co/z86AhUqfve,https://twitter.com/JoanArkham/status/1505216321239207941,Fri Feb 27 00:30:01 +0000 2009,22085583,false,Hilarious non sequiturs & genuine cries for help. Have fun deciding which is which! She/Her. Black Lives Matter. #DCStatehood Film photography: @OpulentTarnish.,61877,886,2071,60,NoVA,Joan Arkham,JoanArkham,37404,,http://www.opulenttarnish.com,false
"-82.5558,35.5799",Sat Mar 19 16:08:21 +0000 2022,craftbeer helles,,https://www.instagram.com/p/CbSqNd1OlgY/?utm_medium=twitter,0,1505214601767571456,,,,en,"Asheville, NC",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@wickedweedbrewing Candler taproom reopened minutes ago after a lengthy pandemic shutdown and remodel. Food truck eats, games. Live music at 1. #craftbeer #helles @ Asheville, North Carolina https://t.co/ULW2OhLmHo",https://twitter.com/timrutherford/status/1505214601767571456,Mon Dec 29 17:11:50 +0000 2008,18453709,false,"Roaming food and wine journalist, photographer, storyteller, cooks over open fire. timrutherfordis@gmail.com",695,1884,1948,87,"Asheville, NC",timarutherford,timrutherford,2585,,,false
"28.1869,-25.7533",Sat Mar 19 03:57:38 +0000 2022,covid_19 corruption government southafrica bigpharma,,https://www.instagram.com/p/CbRWlT9KIKM/?utm_medium=twitter,0,1505030713854332928,,,,en,"Pretoria, South Africa",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Good to see tenders are still alive and well. 

#covid_19 #corruption #government #southafrica #bigpharma @ Pretoria, South Africa https://t.co/ogXQWNmApT",https://twitter.com/Choffel/status/1505030713854332928,Fri Mar 27 06:46:46 +0000 2009,26964546,false,Yoshi! Nintendo fangirl. Gaming in general (when time allows). Always learning. Cooking. Reading. I'm the worse half 😂,9745,715,661,29,"Pretoria, South Africa",Choffel,Choffel,30364,,,false
"-87.67182,41.90707",Sat Mar 19 02:50:29 +0000 2022,masks covid covid19 dolly dollyparton sign signage art artwork,,https://www.instagram.com/p/CbRO03Ns87a/?utm_medium=twitter,3,1505013813170642946,,,,en,"Chicago, IL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Listen to Dolly! #masks #covid #covid19 #dolly #dollyparton @dollyparton @recklessrecords #sign #signage #art #artwork @ Reckless Records https://t.co/CUGLwnXvR5,https://twitter.com/DustinSoper/status/1505013813170642946,Fri Dec 29 19:17:20 +0000 2006,353373,false,Social Media Mgr 📰 // Amateur Photog 📸 @kapowmeggings 👖 // Formerly: @Reba @ShaniaTwain 🎶 @Grindr 📱,8504,677,1632,46,"Nashville, TN",Dustin Soper,DustinSoper,28211,,http://www.dustinsoper.com,false
"51.21908952,25.30839412",Sat Mar 19 19:02:37 +0000 2022,A_Challenge_From_Imam_Mahdi,,,0,1505258458437894151,,,,en,"الخور, دولة قطر",,,3,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","be hit by the firm plan of Allaah (COVID) as no one feels safe from the plan of Allaah except the unjust ones
Imam Nasser Mohammed Al-Yamani.
06-Sha'ban-1443AH
09-March-2022 AD
08:41 AM
50
#A_Challenge_From_Imam_Mahdi

Fspzfgd46",https://twitter.com/t7ik78/status/1505258458437894151,Tue Feb 15 22:42:19 +0000 2022,1493717260875309056,false,مساعد طبيب,1,37,6,0,,عبدالنعيم الأعظم52,t7ik78,249,,,false
"51.21908952,25.30839412",Sat Mar 19 19:02:31 +0000 2022,A_Challenge_From_Imam_Mahdi,,,0,1505258433804750851,,,,en,"الخور, دولة قطر",,,3,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","be hit by the firm plan of Allaah (COVID) as no one feels safe from the plan of Allaah except the unjust ones
Imam Nasser Mohammed Al-Yamani.
06-Sha'ban-1443AH
09-March-2022 AD
08:41 AM
50
#A_Challenge_From_Imam_Mahdi

Fspzfgd46",https://twitter.com/jel_ig/status/1505258433804750851,Sun Feb 13 15:18:50 +0000 2022,1492880820029345797,false,مساعد طبيب,1,40,6,0,,عبدالنعيم الأعظم48,jel_ig,257,,,false
"-3.637848,52.349602",Sat Mar 19 08:44:06 +0000 2022,weback socialbeatselite whoworeitbetter longtwoyears rugby summerscoming wildcatrugby,,https://www.instagram.com/p/CbR3XyOgzpg/?utm_medium=twitter,0,1505102804578353153,,,,en,"Wales, United Kingdom",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",When you recreate a photo and realise just how dirty covid lockdown has done you 👀 #weback #socialbeatselite #whoworeitbetter #longtwoyears #rugby #summerscoming #wildcatrugby @ Wales https://t.co/LW3cYCbZbV,https://twitter.com/SWWilcats/status/1505102804578353153,Mon Sep 19 20:47:11 +0000 2016,777972328315641856,false,"UR7s top social team 2018.

Beach Rugby Wales, Frome 7s, Heart of Europe 10s and WRU Touch Rugby champions.

Charity partners of @marrowformarley.",12290,1482,4375,2,"Wales, United Kingdom",South Wales Wildcats,SWWilcats,1967,,,false
"113.91076411,22.5317667",Sat Mar 19 12:19:02 +0000 2022,covid_19 protect,,https://www.instagram.com/p/CbSP98or0Hd/?utm_medium=twitter,0,1505156894645698565,,,,en,"广东, 中华人民共和国",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",😷🌐#covid_19 #protect @ Shenzhen City Of China https://t.co/G4b4LHpr6N,https://twitter.com/YeeJolin/status/1505156894645698565,Thu Aug 15 04:13:02 +0000 2013,1672210225,false,"手艺人 主持人 model 美食达人 社交达人
演员",1,11,7,0,香港,Jolin Yu,YeeJolin,131,,,false
"-3.02055,51.82505",Sat Mar 19 10:13:41 +0000 2022,,,https://www.instagram.com/p/CbSBn9YrZ0J/?utm_medium=twitter,1,1505125348744204289,,,,en,"Abergavenny, Wales",false,,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Needles in &amp; I’m just waiting for my lung scan 🫁 looks like I’ve got a blood clot! Bloody Covid! @ Abergavenny, Monmouthshire https://t.co/i5rEO2WUi5",https://twitter.com/CAR3Y/status/1505125348744204289,Mon Feb 02 15:55:49 +0000 2009,19912966,false,"Film maker, camera geek & daddy",8729,913,986,18,Abergavenny,𝙎𝙘𝙤𝙩𝙩 𝘾𝙖𝙧𝙚𝙮,CAR3Y,9647,,http://www.red90.co.uk,false
