coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-117.558889,33.961333",Thu Mar 17 06:30:02 +0000 2022,Carpool Corona Corona WilsonWoodrowElementarySchool splitcosts,,https://www.carpoolworld.com/carpool.html?hf=Corona&hp=CA&hz=&hc=USA%2CUS&to=Corona&ws=CA&wz=&wc=USA%2CUS&olat=33.9613330&olon=-117.5588890&lat=33.8131100&lon=-117.5387001&trid=2903197&tridrnd=98TBS8Sm9Z&form_language=EN,0,1504344287839928320,,,,en,"Eastvale, CA",false,,0,,,"<a href=""https://www.carpoolworld.com"" rel=""nofollow"">CarpoolWorld Feed</a>",#Carpool #Corona -&gt; #Corona #WilsonWoodrowElementarySchool rideshare #splitcosts https://t.co/etjJuy31mK,https://twitter.com/carpoolworld/status/1504344287839928320,Tue Nov 03 13:22:28 +0000 2009,87188071,false,"CarpoolWorld's mission is to provide carpool matching services for free to commuters and travelers, everywhere around the world.",21,1643,597,702,"Joliette, QC",CarpoolWorld,carpoolworld,452518,,http://www.carpoolworld.com,false
"116.52099609,40.01709786",Thu Mar 17 04:03:05 +0000 2022,,,http://dlvr.it/SLrC6V,0,1504307308179849220,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — China's COVID governance under pressure as Omicron spreads: China's public health governance is expected to come under acute pressure ... fuelling fears of hard lockdowns of cities and economic instability.  

View article... https://t.co/HkjQZARCwO",https://twitter.com/StigmabaseU/status/1504307308179849220,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607300,,https://www.stigmabase.org/,false
"116.52099609,40.01709786",Thu Mar 17 06:10:34 +0000 2022,,,http://dlvr.it/SLrQC5,0,1504339391426179075,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — It's Not Deja Vu in China All Over Again: Major Chinese cities are in lockdown, manufacturing is idled, shares are plummeting, and the supply chain is scrambling to make sense of it all.  

View article... https://t.co/wQJ7HbjyKW",https://twitter.com/StigmabaseU/status/1504339391426179075,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607300,,https://www.stigmabase.org/,false
"-122.438569,37.764425",Thu Mar 17 15:46:04 +0000 2022,,,https://www.instagram.com/p/CbNeEpnLAsg/?utm_medium=twitter,0,1504484221368213517,,,,en,"San Francisco, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Stunning Designer condo across the street from Corona Heights Park! Open Saturday 12-2 and Sunday 1-3 @ Corona Heights https://t.co/d8bpBaXTz0,https://twitter.com/LauraKaufmanMBA/status/1504484221368213517,Tue Jun 08 03:49:15 +0000 2010,153276663,false,MBA and San Francisco Realtor - Corcoran Global Living - Everest Club - Top 1% of San Francisco Realtors - Reviews on https://t.co/jr7PNTVuSz,14,71,23,0,San Francisco,Laura Kaufman,LauraKaufmanMBA,210,,http://laurakaufman.com,false
"-0.09618938,51.51374035",Thu Mar 17 19:11:38 +0000 2022,10thanniversary workaniversary ivyasiastpauls dinner workcolleagues sushi japanesefood london goodtimes,,https://www.instagram.com/p/CbN1mJEMDaY/?utm_medium=twitter,0,1504535953737756679,,,,en,"City of London, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Work 10th Anniversary Dinner 2 years late due to the pandemic 🍣🍤🍙🍚🍘
​
​#10thanniversary #workaniversary #ivyasiastpauls #dinner #workcolleagues #sushi #japanesefood #london #goodtimes @ The Ivy Asia, St Paul's https://t.co/pmfak84udb",https://twitter.com/davinainglin/status/1504535953737756679,Mon Feb 23 13:58:00 +0000 2009,21653737,false,,10154,61,393,0,"Greenhithe, Kent",Davina Inglin,davinainglin,319,,,false
"-82.47011806,43.02702703",Thu Mar 17 17:47:32 +0000 2022,NeverForget COVID19 LongCovid FoxNews FoxAndFriends tcot tlot gop MAGA politics,,https://thedailyedge.substack.com/p/a-trump-created-tragedy,0,1504514786008211465,,,,en,"Sarnia, Ontario",true,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","RT @TheDailyEdge: #NeverForget In Year One of Covid, Trump's recklessness and incompetence put America on the path to 1,000,000 dead. #COVID19 #LongCovid https://t.co/50TuV3PvwA #FoxNews #FoxAndFriends #tcot #tlot #gop #MAGA #politics",https://twitter.com/PortCityPisces/status/1504514786008211465,Sun Feb 22 18:25:34 +0000 2009,21584887,false,"painter, graphic artist, progressive dem",18607,1821,2349,187,southeastern michigan,PortCityPisces,PortCityPisces,227606,,https://twitter.com,false
"76.41611519,30.33500501",Thu Mar 17 15:38:17 +0000 2022,,,https://patialapolitics.com/17789/ https://www.instagram.com/p/CbNdLlCBtq-/?utm_medium=twitter,0,1504482261269241867,,,,en,"पटियाला, भारत",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Chandigarh Covid Guidelines wef 18 March🔴👇

https://t.co/3cxlLmez29 @ Patiala Politics https://t.co/zd0A6NW2kY",https://twitter.com/patialapolitics/status/1504482261269241867,Tue Jun 14 07:20:13 +0000 2016,742617624886935553,false,Patiala Politics will give update about Patiala city,14,702,469,3,"पटियाला, भारत",Patiala Politics,patialapolitics,31601,,http://www.patialapolitics.com,false
"-79.7164011,43.7742911",Thu Mar 17 17:15:04 +0000 2022,Covid19 Health Lifestyle,,http://dlvr.it/SLtJ4k,0,1504506617018007554,,,,en,"Brampton, Ontario",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",WHO delays assessment of Russia’s Sputnik Covid vax https://t.co/2nq6SEStcr #Covid19 #Health #Lifestyle,https://twitter.com/Weeklyvoice/status/1504506617018007554,Tue Mar 30 17:43:21 +0000 2010,127943720,false,Most Trusted News in North America’s South Asian Communities Since 1997,172,495,299,11,Toronto,Weekly Voice,Weeklyvoice,37140,,http://www.Weeklyvoice.com,false
"13.1199934,52.381905",Thu Mar 17 13:22:17 +0000 2022,nowplaying FifthHarmony bbradio rockt berlin,,,0,1504448034511405059,,,,en,"Potsdam, Deutschland",,,0,,,"<a href=""http://www.bbradio.de"" rel=""nofollow"">BB RADIO Music App</a>",#nowplaying #FifthHarmony ~ Fifth Harmony | Work From Home ||| #bbradio #rockt #berlin,https://twitter.com/_BB_RADIO_MUSIC/status/1504448034511405059,Tue Jun 29 10:26:00 +0000 2010,160874621,false,BB RADIO is one of the leading radio stations in Berlin and Brandenburg in Germany.,2,2588,1711,177,"Germany, Potsdam",BB RADIO Playlist,_BB_RADIO_MUSIC,996202,,http://www.bbradio.de,false
"-76.97192661,38.92376709",Thu Mar 17 13:52:51 +0000 2022,,,https://twitter.com/KelleyKga/status/1504229528356466698,0,1504455728949571584,jdbatts79,1504453228779483142,605924140,en,"Washington, DC",false,1504229528356466698,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@jdbatts79 @RealRegAmerican @brianros1 Fortunately, I expect the numbers to come down even further to align with the NCHS numbers. https://t.co/8fGsiYVtAm",https://twitter.com/Alexa_MRo/status/1504455728949571584,Sun Mar 21 18:40:57 +0000 2010,125111405,false,"Lawyer. Eppur si muove. Views are my own, not my employer's.",6259,551,3875,7,"Washington, DC",Alexandra R.,Alexa_MRo,17434,,,false
