coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"45,25",Fri Mar 18 09:49:18 +0000 2022,saudiarabia kaabah kaabah umrah,,https://www.instagram.com/p/CbPaAcyDSli/?utm_medium=twitter,0,1504756822346936321,,,,en,"الرياض, المملكة العربية السعودية",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Saudi Arabia now allowed people full gathering for Umrah after Covid 19 

#saudiarabia #kaabah #kaabah🕋 #umrah @ Makkah https://t.co/1Oqp5ht3vG",https://twitter.com/mrmoyeez/status/1504756822346936321,Sat Jul 12 01:25:12 +0000 2014,2620042410,false,I am working as Freelance Software & Web Developer. My main motives are sharing knowledge and learn new technologies and encouraging development of others.,2418,163,1319,1,Karachi,Moyeez Ashraf,mrmoyeez,393,,http://portfolio.moyeezashraf.com,false
"114.33018297,4.61406707",Fri Mar 18 09:01:27 +0000 2022,堅持每一天運動30分鐘 抗役covid19 大家加油 為烏克蘭人民禱告,,https://www.instagram.com/p/CbPUj_YLm9O/?utm_medium=twitter,0,1504744783536926725,,,,en,Negara Brunei Darussalam,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#堅持每一天運動30分鐘 
#抗役covid19 
#大家加油💪 
#為烏克蘭人民禱告🇺🇦 @ Seria Town https://t.co/srCLOvYI6y",https://twitter.com/kfsim/status/1504744783536926725,Wed Mar 11 12:45:11 +0000 2009,23756644,false,,75,50,48,0,,Seemon,kfsim,6534,,http://about.me/kfsim,false
"-73.99523,40.72143",Fri Mar 18 15:12:19 +0000 2022,,,https://www.instagram.com/p/CbP_ASAu4Vt/?utm_medium=twitter,0,1504838114027651108,,,,en,"Manhattan, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Wash your hands 🧼 put on your fav jams 📀 DANCE 💃🏼 @ FORWARD-Space https://t.co/MEOA6hxAvm,https://twitter.com/LanaeKristine/status/1504838114027651108,Wed Jan 16 23:08:35 +0000 2013,1096592058,false,"Director of Training / Developement @sltnyc ❤️ dance, fitness & carbs! @sweatybetty ambassador @carbon38 ambassador code: LANAERHO50",2675,286,302,2,"New York, NY",Lanae Rhodes,LanaeKristine,2600,,http://donate.broadwaycares.org/lanaekristine,false
"-53,-11",Fri Mar 18 03:01:23 +0000 2022,profissãoperigo profissaoperigo riscodevida entregadores entregas entrega covid covid_19 covi̇d19 chama chamawhatsapp face facebook,,https://www.instagram.com/p/CbOrNyatsBH/?utm_medium=twitter,0,1504654168753156127,,,,en,"São Félix do Araguaia, Brasil",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#profissãoperigo #profissaoperigo #riscodevida #entregadores #entregas #entrega #covid #covid_19 #covi̇d19 #chama #chamawhatsapp #face #facebook em Brazil https://t.co/u6YQ1W8oo0,https://twitter.com/Klebertonsf/status/1504654168753156127,Sun May 16 21:28:53 +0000 2010,144626369,false,,151,130,149,1,Guará DF,kleberton,Klebertonsf,4629,,,false
"0.1195,51.5033",Fri Mar 18 09:00:48 +0000 2022,,,https://app.quuu.co/r/Lpgy4,0,1504744619862638595,,,,en,"Eltham, London",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",COVID-19 Vaccine Hesitancy? Vaccine Mandates via @adrianafitnall https://t.co/6z4xTiYlmp,https://twitter.com/pbrownlaw/status/1504744619862638595,Wed Sep 14 02:20:18 +0000 2011,373145394,false,"Competent, compassionate & Board Certified family law advice for people and families in need. We are OPEN again! Reduced initial consultation now!  5122461149",13,1045,2298,21,"Round Rock, TX",Patricia L. Brown,pbrownlaw,1417,,http://www.pbrownlaw.com,false
"-1.09926111,52.67528056",Fri Mar 18 06:20:12 +0000 2022,dressdownday,,https://www.instagram.com/p/CbPCG8dsIHX/?utm_medium=twitter,0,1504704203905810447,,,,en,"Thurmaston, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The normal Friday working from home ☺️🏡

#dressdownday @ Thurmaston https://t.co/a6EjUKj9VB",https://twitter.com/Domino1973L/status/1504704203905810447,Thu Jun 24 14:34:23 +0000 2010,159125551,false,"Founder of Lips 👄 & Lashes ☺️changing lives, saving lashes 💫",20295,551,483,8,"Leicester, England",Laura West,Domino1973L,36541,,https://www.youniqueproducts.com/lauraloucom/business#.WqPGU3-nzYV,false
"51.229248,25.363882",Fri Mar 18 12:19:14 +0000 2022,A_Challenge_From_Imam_Mahdi تحدي_من_خليفه_الله_المهدي,,https://www.albushra-islamia.com/showthread.php?p=372271,0,1504794556612505603,,,,en,"الريان, دولة قطر",false,,0,,,"<a href=""http://noonlib.com"" rel=""nofollow"">هدى البيان</a>","because of the death of King Salman Bin Abdul-Aziz due to coronavirus,
Imam Nasser Mohammed Al-Yamani
30-Rajab-1443AH
03-03-2022AD
 https://t.co/83LaQf2j0n
7
#A_Challenge_From_Imam_Mahdi
#تحدي_من_خليفه_الله_المهدي
Imam Nasser Mohammed Al-Yamani 
e/DowM",https://twitter.com/MiiTg9qoofErgRU/status/1504794556612505603,Sat Mar 27 17:19:05 +0000 2021,1375859693667680262,false,احب القراءه,62,107,23,0,,النسر,MiiTg9qoofErgRU,2325,,,false
"-78.8755,33.7042",Fri Mar 18 12:50:22 +0000 2022,,,https://www.instagram.com/p/CbPuwk-O0zz/?utm_medium=twitter,0,1504802389773062147,,,,en,"Myrtle Beach, SC",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Full moon with corona as the sun was opposite it in the pre-dawn sky.
Taken with the Pixel 6 Pro. @ Myrtle Beach, South Carolina https://t.co/xCnwOnREGs",https://twitter.com/RealTMoneyMedia/status/1504802389773062147,Wed Mar 04 18:12:36 +0000 2009,22809560,false,39 yr sports writer/NBA/NCAA. Hoopsworld. Hoopshype. TMoneyMedia. NBARadioShow. BackSportsPage. Father of five.,18588,1394,3980,39,In an NBA/NCAA arena near you,Tracy Graven,RealTMoneyMedia,25661,,http://about.me/tmoneymedia,false
"-111.927,33.3261",Fri Mar 18 04:40:33 +0000 2022,gobigred,,https://www.instagram.com/p/CbO2tIzOhkq/?utm_medium=twitter,2,1504679126426288128,,,,en,"Tempe, AZ",false,,3,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",@thsbadgerbaseball v. @chaparralbaseball 9:00 am Friday at Arcadia High School #gobigred @ Corona del Sol High School https://t.co/Xgo7JLvwhm,https://twitter.com/TucsonBadgers/status/1504679126426288128,Sat Feb 06 18:26:48 +0000 2016,4882612300,false,Tucson High School Baseball: National record 29 state baseball championships. 🏆Go Big Red! ⚾️,309,435,112,0,"Tucson, AZ",THSBadgerBaseball,TucsonBadgers,951,,,false
"-117.5215,33.88469",Fri Mar 18 14:55:43 +0000 2022,Corona LAtraffic,,http://bit.ly/10F395r,0,1504833934995111964,,,,en,"Corona, CA",false,,0,,,"<a href=""http://www.sigalert.com/Map.asp?region=Greater+Los+Angeles"" rel=""nofollow"">TTN LA traffic</a>","!!sigalert!! crash is blocking the carpool and left lane. in #Corona on 91 (SR-91 Riverside Fwy) WB after Mckinley St, stopped traffic back to Tyler St #LAtraffic https://t.co/e2e6MWkOvI",https://twitter.com/TotalTrafficLA/status/1504833934995111964,Wed Aug 12 21:43:18 +0000 2009,65171105,false,Providing you #LIVE #traffic updates for your #SoCal drive! Got a tip? Dial #250 and use the keyword “So Cal Traffic”,302,18794,621,687,Southern California,Total Traffic LA,TotalTrafficLA,294330,,https://www.ttwnetwork.com/,false
"7.64535,47.5232",Fri Mar 18 13:21:20 +0000 2022,wazifubo fuckcorona pcr,,https://www.instagram.com/p/CbPyTYxMC9K/?utm_medium=twitter,4,1504810185143070723,,,,en,"Muttenz, Schweiz",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just before all measures are lifted I seem to suffer from Corona FOMO. After tje first familiar case a week ago today I am here again with nasty headache for a pcr test. #wazifubo #fuckcorona #pcr @ Muttenz, Switzerland https://t.co/iZACGgahj3",https://twitter.com/TherealProzac74/status/1504810185143070723,Mon Aug 15 08:14:59 +0000 2011,355385438,false,"Don't take it all too serious. It's only Twitter.
-Certified Industrial Scale Egg Thief (CISET)",7651,587,119,14,,Christian G.,TherealProzac74,5589,,http://www.flickr.com/photos/prozac74/,false
"-76.97192661,38.92376709",Fri Mar 18 03:38:02 +0000 2022,,,https://twitter.com/bungarsargon/status/1504577616564690945,0,1504663392702943234,,,,en,"Washington, DC",false,1504577616564690945,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",Enormously frustrating. https://t.co/wDepDZllF9,https://twitter.com/Alexa_MRo/status/1504663392702943234,Sun Mar 21 18:40:57 +0000 2010,125111405,false,"Lawyer. Eppur si muove. Views are my own, not my employer's.",6259,551,3875,7,"Washington, DC",Alexandra R.,Alexa_MRo,17434,,,false
"80.78420877,27.93947907",Fri Mar 18 08:32:08 +0000 2022,hymnyoga jaihind apnokeliyeaagebadho,,https://www.instagram.com/p/CbPRB-JJA6_/?utm_medium=twitter,2,1504737405227749389,,,,en,"लखीमपुर, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dadicated to all the souls lost to the pandemic. And to their loved ones.......

#hymnyoga
#jaihind🇮🇳
#apnokeliyeaagebadho @ Hymn Yoga Center https://t.co/F66KJEVtJQ",https://twitter.com/HymnYoga/status/1504737405227749389,Mon May 31 04:33:39 +0000 2021,1399222461846081540,false,,477,13,58,0,"Uttar Pradesh, India",Hymn Yoga,HymnYoga,79,,http://www.hymnyoga.com,false
"-73.56725453,45.75975883",Fri Mar 18 04:21:08 +0000 2022,,,http://dlvr.it/SLvh7P,0,1504674236572471296,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: New project giving Derry pupils tools to support mental health following pandemic — Belfast Live: A new project has been providing schoolchildren in Derry with the tools to support their mental health as Northern Ireland comes to terms… https://t.co/7y03DdNikf,https://twitter.com/StigmabaseN/status/1504674236572471296,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1610,1297,111,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,952436,,https://www.stigmabase.org/,false
"80.12067375,22.59447325",Fri Mar 18 13:18:15 +0000 2022,,https://twitter.com/DailyNews79/status/1504809407669932032/photo/1,http://lasthour.hipeople.biz/SLx06X,0,1504809407669932032,,,,en,"मध्य प्रदेश, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",When zero is reason to celebrate at Delhi’s largest Covid facility - The Indian Express https://t.co/tQk2wB4kI4 https://t.co/zEatJT7Qz9,https://twitter.com/DailyNews79/status/1504809407669932032,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"-81.3949,30.2883",Fri Mar 18 10:22:15 +0000 2022,,,https://www.instagram.com/p/CbPdzvQO-yT/?utm_medium=twitter,0,1504765114079072256,,,,en,"Jacksonville Beach, FL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🤔🤔🤔 I'm just wonderng if CORONAVIRUS is gone? So you mean to tell me ppl STOPPED SINNING, started praying 🙇🏿‍♂and I missed it? If that DIDN'T HAPPEN, then it's STILL HERE!!! @ Jacksonville Beach, Florida https://t.co/BoNVHgcKCG",https://twitter.com/MrBeatzz4sho/status/1504765114079072256,Wed Mar 30 15:50:11 +0000 2011,274587722,false,,298,210,900,1,"Starke, Fl beatmaker   L",MrBeatzzFosho,MrBeatzz4sho,5496,,https://soundcloud.com/mrbeatzz/tracks,false
"51.229248,25.363882",Fri Mar 18 14:19:57 +0000 2022,A_Challenge_From_Imam_Mahdi تحدي_من_خليفه_الله_المهدي,,,18,1504824936061362179,,,,en,"الريان, دولة قطر",,,26,,,"<a href=""http://noonlib.com"" rel=""nofollow"">هدى البيان</a>","because of the death of King Salman Bin Abdul-Aziz due to coronavirus,
Imam Nasser Mohammed Al-Yamani
30-Rajab-1443AH
03-03-2022AD
7
#A_Challenge_From_Imam_Mahdi
#تحدي_من_خليفه_الله_المهدي
Imam Nasser Mohammed Al-Yamani 
XANWh£",https://twitter.com/ahmaadramzy/status/1504824936061362179,Sat Oct 16 13:41:59 +0000 2021,1449369980617768963,false,افتح  صنبور العلم,14,76,21,0,الارض,ahmaadramzy,ahmaadramzy,2522,,,false
"0.1195,51.5033",Fri Mar 18 11:01:16 +0000 2022,,,https://app.quuu.co/r/AE1Np,0,1504774933896912897,,,,en,"Eltham, London",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",COVID-19 Vaccine Hesitancy? Emergency Use Authorization via @adrianafitnall https://t.co/j2cd1mcIVA,https://twitter.com/pbrownlaw/status/1504774933896912897,Wed Sep 14 02:20:18 +0000 2011,373145394,false,"Competent, compassionate & Board Certified family law advice for people and families in need. We are OPEN again! Reduced initial consultation now!  5122461149",13,1045,2298,21,"Round Rock, TX",Patricia L. Brown,pbrownlaw,1417,,http://www.pbrownlaw.com,false
