coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-1.76917832,53.34389534",Tue Mar 08 12:15:39 +0000 2022,,https://twitter.com/WhatsNew021/status/1501169776659361794/photo/1,http://lasthour.hipeople.biz/SLJ5Rq,0,1501169776659361794,,,,en,"East Midlands, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","World must roll out jab for next pandemic virus in just 100 days, scientist behind Oxford COVID vaccine says - Sky News https://t.co/3bANr5As6D https://t.co/KTkA0JsAj4",https://twitter.com/DailyNews79/status/1501169776659361794,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"-80.7335663,27.3598804",Tue Mar 08 14:17:39 +0000 2022,,,https://www.instagram.com/p/Ca2IzJYLhkB/?utm_medium=twitter,0,1501200477765177345,,,,en,"Florida, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","So glad my last festival before the pandemic and the first one out of it was Okeechobee , round 2 didn’t disappoint! 🎉🎊 @ Okeechobee Music &amp; Arts Festival https://t.co/aCKxQduNW2",https://twitter.com/drippyhippie_/status/1501200477765177345,Mon Jan 02 03:01:51 +0000 2012,452645564,false,| I ruin art |[✖️💧]| #ClassyClubHopper |Designer & Happiness |You mess with that D̶U̶B̶(Club) Step| Instagram: drippyhippie_ |snapchat👻: southern_gent76,5002,560,546,1,Chona Lounge ,Chîef Drîp ☮️,drippyhippie_,7558,,https://soundcloud.app.goo.gl/RqiRmH1d5PuSKm8u7,false
"77.19102783,28.5974128",Tue Mar 08 13:04:05 +0000 2022,,,http://dlvr.it/SLJDjQ,0,1501181962718879747,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — Only 7% women in India invest independently through self-learning: The report also stated that 59% women had no insurance (life or health). This is despite the two years of pandemic. Among the investment instruments ...  

View article... https://t.co/fM2cBcek82",https://twitter.com/StigmabaseA/status/1501181962718879747,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2908,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550645,,https://www.stigmabase.org/,false
"-0.12485951,51.50538967",Tue Mar 08 09:40:33 +0000 2022,,,http://dlvr.it/SLHdt0,0,1501130743719686144,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Scenes from Hong Kong’s COVID-19 crisis https://t.co/GrexYjGexC,https://twitter.com/BritishHeraldUK/status/1501130743719686144,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133879,608,283,"London, United Kingdom",British Herald,BritishHeraldUK,57111,,http://www.britishherald.com,false
"-73.6197588,45.51950705",Tue Mar 08 10:25:09 +0000 2022,,https://twitter.com/stigmabase/status/1501141966817415172/photo/1,http://dlvr.it/SLHmHh,0,1501141966817415172,,,,en,"Montréal, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","TW : Brain shrinkage linked to COVID-19: Frontera and her colleagues at NYU are currently launching a study to assess markers of neurodegenerative disease, namely Alzheimer's, in individuals who recovered from COVID-19; their participants will also… https://t.co/Ktq9nC5e3E https://t.co/Dkus5Y80YJ",https://twitter.com/stigmabase/status/1501141966817415172,Wed Sep 01 21:06:16 +0000 2010,185789961,false,Dedicated to Education | Keeping up-to-date on global exclusion — Serving the truth — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,963,689,71,Worldwide,STIGMABASE | EDU,stigmabase,820621,,https://www.stigmabase.org/,false
"113.949375,22.548113",Tue Mar 08 11:45:05 +0000 2022,,,https://www.swarmapp.com/c/bdbrSK3TuOJ,0,1501162084586999812,,,,en,"广东, 中华人民共和国",true,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","No COVID-19 test day! (@ Park View Mansion III in Shenzhen, Guangdong) https://t.co/7BtMZ7WXAd",https://twitter.com/haoweiwannawin/status/1501162084586999812,Fri Jan 16 17:56:22 +0000 2015,2986007101,false,"Train-mania, travel enthusiast, TripAdvisor translator, Airbnb superhost, Lyft driver | BJ - SYD - SH - A2 - Bay Area - SD/TJ/OC | GO BLUE!! GO SJTU!! GO RDFZ!!",4063,196,1109,22,"San Diego, CA",Haowei C,haoweiwannawin,46153,,,false
"-61.51539,10.67055",Tue Mar 08 13:36:48 +0000 2022,trinidadandtobago,,https://www.instagram.com/p/Ca2EHsZu82E/?utm_medium=twitter,0,1501190198285250562,,,,en,Trinidad and Tobago,false,,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hardly people going to work today, some people in other work places are still on rotation...Are we still in a Pandemic? Is the nightmare over? Stay Tune! #trinidadandtobago @ Solomon Hochoy Highway https://t.co/i7mVkd2gI3",https://twitter.com/selvynk/status/1501190198285250562,Sat Sep 27 18:50:07 +0000 2008,16489577,false,"WORK: Clerical Duties (C&E).
STUDY:Hindi, Spanish, Astronomy, Human Resource, Accounting, etc.
HOBBIES:Podcast, Church, Video Games, Anime, Sports, Music, etc.",899,1080,994,30,"Princes Town,Trinidad & Tobago",Selvyn Kennedy,selvynk,131756,,http://selvynk.hi5.com,false
"-102.64920169,57.73471311",Tue Mar 08 12:11:13 +0000 2022,News,https://twitter.com/WhatsNew021/status/1501168660009811977/photo/1,http://lasthour.hipeople.biz/SLJ4mb,0,1501168660009811977,,,,en,"Division No. 18, Unorganized, Saskatchewan",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#News Could your next booster be inhaled? How scientists are trying to map the future of COVID vaccines - Toronto Star https://t.co/Gd0iztSx8I https://t.co/xRdhjbYTLZ,https://twitter.com/DailyNews79/status/1501168660009811977,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"122.19304539,-4.17128598",Tue Mar 08 07:00:18 +0000 2022,,https://twitter.com/WhatsNew021/status/1501090415935582208/photo/1,http://lasthour.hipeople.biz/SLHDF4,0,1501090415935582208,,,,en,"Lambuya, Indonesia",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Queen meets Trudeau in 1st engagement since Covid-19 - The Indian Express https://t.co/KD6YCWtbxi https://t.co/y05NZiiAd0,https://twitter.com/DailyNews79/status/1501090415935582208,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"29.970703,26.431228",Tue Mar 08 11:11:22 +0000 2022,عاجل_خبر_طامه_كبرا_عالميه,,,0,1501153599522541570,,,,en,"الوادي الجديد, مصر",,,10,,,"<a href=""http://noonlib.com"" rel=""nofollow"">Nashernoon</a>","that corona is just a temporary pandemic that shall pass.
Imam Nasser Mohammed Al-Yamani
02-Sha'ban-1443AH
05-March-2022AD
54
#عاجل_خبر_طامه_كبرا_عالميه
 
tL9ojk",https://twitter.com/anne_seanymph/status/1501153599522541570,Sat Nov 24 02:44:29 +0000 2012,967243783,false,I worship Allaah with love and will not be satisfied until Allaah is satisfied,1,89,11,0,,Khalil Allaah,anne_seanymph,16441,,,false
