coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-1.76917832,53.34389534",Tue Mar 29 18:26:19 +0000 2022,,https://twitter.com/JustNowOne/status/1508873203912888320/photo/1,http://lasthour.hipeople.biz/SMbYX8,0,1508873203912888320,,,,en,"East Midlands, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Met Police officer who flouted Covid rules sentenced for headbutting bar manager in ‘moment of madness’ - Evening Standard https://t.co/S7UfWx6PkQ https://t.co/fFu5DrerKp,https://twitter.com/JustNowOne/status/1508873203912888320,Wed Mar 23 13:14:01 +0000 2022,1506620226162634758,false,"""It is surprising how the number of news that happens in the world every day is enough to fill the newspaper exactly.""",0,2,207,0,Italia,JustNow!,JustNowOne,9901,,http://hipeople.biz,false
"-101.72383598,40.35536344",Tue Mar 29 02:40:07 +0000 2022,,https://twitter.com/JustNowOne/status/1508635081908240385/photo/1,http://lasthour.hipeople.biz/SMY2Dp,0,1508635081908240385,,,,en,"Nebraska, USA",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","The FDA may authorize a second COVID-19 booster for adults 50 and older, reports say. But not all experts agree. - USA TODAY https://t.co/Kgcm2JmAYa https://t.co/YMI9iLcrMj",https://twitter.com/JustNowOne/status/1508635081908240385,Wed Mar 23 13:14:01 +0000 2022,1506620226162634758,false,"""It is surprising how the number of news that happens in the world every day is enough to fill the newspaper exactly.""",0,2,207,0,Italia,JustNow!,JustNowOne,9901,,http://hipeople.biz,false
"-74.0889,40.6303",Tue Mar 29 17:06:53 +0000 2022,,,https://www.instagram.com/p/CbsgeoBlNSN/?utm_medium=twitter,3,1508853211855298565,,,,en,"Staten Island, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Last day of Plaxlovid anti virals and good bye Covid? @ Staten Island, New York https://t.co/r4i2lh6S0P",https://twitter.com/claudia75171655/status/1508853211855298565,Mon Sep 09 07:48:32 +0000 2019,1170967062983913473,false,Media Artist / Professor SAIC / Node,925,840,594,18,,claudiahart,claudia75171655,471,,,false
"72.98331926,19.25559873",Tue Mar 29 04:23:20 +0000 2022,wfh spacesaving murphybed wallbed invisiblebed furnituremakeover,,https://www.instagram.com/p/CbrJedTvOjR/?utm_medium=twitter,0,1508661057681772550,,,,en,"ठाणे, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Invisiblebed queen size installation done in MBR , 1BHK. Converts into Homeoffice #wfh #spacesaving #murphybed #wallbed #invisiblebed #furnituremakeover @ Fortuna CHS https://t.co/yCHeDkgzwl",https://twitter.com/invisiblebed/status/1508661057681772550,Sat Feb 15 08:48:23 +0000 2014,2344805556,false,"We are building India’s largest Space Saving Furniture Company, One client at a time. One Product at a Time! #makeinindia  #furniture #invisiblebed #murphybed",663,356,2289,12,"Bengaluru, Karnataka",Invisiblebed.com,invisiblebed,767,,http://www.invisiblebed.com,false
"-122.63146217,45.49922514",Tue Mar 29 18:04:02 +0000 2022,,,https://www.instagram.com/p/CbsnZgtpfTp/?utm_medium=twitter,0,1508867593729413128,,,,en,"Portland, OR",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I woke up with a very sore throat....
I have appointments... I guess it's time to bust out the at-home covid test... @ Southeast Portland, Portland https://t.co/XXfdU5dNrI",https://twitter.com/kimberlin82/status/1508867593729413128,Fri Oct 26 16:25:21 +0000 2012,906322298,false,Support  Kimism 🖖,8648,149,1226,1,"Portland, OR",someonesuglydaughter,kimberlin82,7322,,,false
"77,21",Tue Mar 29 09:50:43 +0000 2022,,,http://www.chandigarhnews.live/news/341 https://www.instagram.com/p/Cbru8T_Jf2M/?utm_medium=twitter,1,1508743445124288519,,,,en,"महाराष्ट्र, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","👉 People need to follow Covid appropriate behavior to stay away from disease: Civil Surgeon
https://t.co/OffGiWBwfz @ India https://t.co/hwZZH66RTq",https://twitter.com/news_chd/status/1508743445124288519,Tue Feb 25 07:19:52 +0000 2020,1232203493252878337,false,https://t.co/bL8LMMNFkT,38,269,129,0,"Chandigarh, India",Chandigarh News,news_chd,696,,,false
"-70.3336,43.5926",Tue Mar 29 17:51:39 +0000 2022,covid covidnegative yuck,,https://www.instagram.com/p/Cbsl-X1rSuh/?utm_medium=twitter,0,1508864478926057483,,,,en,"Scarborough, ME",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Not out of the woods yet. Still breaking out in cold sweats, still freezing all the time, still fatigued, still achy. Also fun fact: they make these tests down the street from me. #covid #covidnegative #yuck https://t.co/bMdIv8ScKZ",https://twitter.com/bigbadchang/status/1508864478926057483,Fri Sep 05 13:49:28 +0000 2008,16143777,false,Frmr himbo aka White Girl from Vanity 6 aka Charismatic Megafauna. Music #cathoderaytube Comics #bunnyheadcomic & #changterhune #MainerAF 🌻🇺🇦,116669,1079,4507,41,Your mom,Chang Terhune (He/Him/His),bigbadchang,66309,,https://linktr.ee/cndhmn,false
"-77.0364,38.8951",Tue Mar 29 17:45:25 +0000 2022,,,https://www.nytimes.com/live/2022/03/28/world/covid-19-mandates-cases-vaccine,0,1508862908360445961,,,,en,"Washington, DC",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Covid Mandates Cases Vaccine ☝ 😐 
 https://t.co/W9x5IHsgBW",https://twitter.com/heapevents/status/1508862908360445961,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"-1.76917832,53.34389534",Tue Mar 29 15:30:08 +0000 2022,Coronavirus Covidvaccine,https://twitter.com/JustNowOne/status/1508828864696397826/photo/1,http://lasthour.hipeople.biz/SMb2cj,0,1508828864696397826,,,,en,"East Midlands, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","#Coronavirus #Covidvaccine Coronavirus infection rates, cases and deaths for all parts of Wales on Tuesday, March 29 - Wales Online https://t.co/1TvR2Pz7Rr https://t.co/13khpPT7W4",https://twitter.com/JustNowOne/status/1508828864696397826,Wed Mar 23 13:14:01 +0000 2022,1506620226162634758,false,"""It is surprising how the number of news that happens in the world every day is enough to fill the newspaper exactly.""",0,2,207,0,Italia,JustNow!,JustNowOne,9901,,http://hipeople.biz,false
"-4.259,55.858",Tue Mar 29 14:17:50 +0000 2022,,,https://www.instagram.com/p/CbsNgldKHWT/?utm_medium=twitter,0,1508810670418141194,,,,en,"Glasgow, Scotland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My customer tomorrow has covid 😩 Ill offer a discount rate, no reschedules please though ❤️ @ Glasgow, United Kingdom https://t.co/ExYLRchQCv",https://twitter.com/DebayDeLux/status/1508810670418141194,Tue Sep 06 17:19:11 +0000 2011,369040090,false,"• Showgirl • Tattoo Artist • Burlesque Performer • Sex Positive Feminist • Pan🌈 🏴󠁧󠁢󠁳󠁣󠁴󠁿♒

She/her

Instagram/FB/Tiktok @ DEBAYDELUX",9793,2030,378,20,Wonderland,♡ 𝐃𝐞𝐛𝐚𝐲 𝐃𝐞-𝐒𝐚𝐬𝐭𝐞𝐫 ♡,DebayDeLux,21610,,http://Instagram.com/debaydelux,false
