coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"113.949375,22.548113",Mon Mar 07 11:59:58 +0000 2022,,,https://www.swarmapp.com/c/jlG8QlGQyRz,0,1500803440808808450,,,,en,"广东, 中华人民共和国",true,,0,,,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>","My 87th COVID-19 test!!!! (@ Park View Mansion III in Shenzhen, Guangdong) https://t.co/VM2YMyAznE",https://twitter.com/haoweiwannawin/status/1500803440808808450,Fri Jan 16 17:56:22 +0000 2015,2986007101,false,"Train-mania, travel enthusiast, TripAdvisor translator, Airbnb superhost, Lyft driver | BJ - SYD - SH - A2 - Bay Area - SD/TJ/OC | GO BLUE!! GO SJTU!! GO RDFZ!!",4063,196,1109,22,"San Diego, CA",Haowei C,haoweiwannawin,46153,,,false
"-72.71577103,41.5988064",Mon Mar 07 11:31:28 +0000 2022,todaysdrivehomefromwork darude sandstorm trancemusic neo neorecords,,https://www.instagram.com/p/CazQ_HaODpr/?utm_medium=twitter,0,1500796269681385473,,,,en,"Middletown, CT",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Today's drive home from work brought to you by ALEXA, PLAY DARUDE ""SANDSTORM"".

#todaysdrivehomefromwork #darude #sandstorm #trancemusic #neo #neorecords @ FedEx Ground https://t.co/Q2YDoVZD3d",https://twitter.com/evilbrian/status/1500796269681385473,Tue Oct 28 18:36:09 +0000 2008,17025722,false,"I was born, I spawned, I am not yet dead.",3245,65,793,1,Wallingford CT,Evil Brian,evilbrian,3171,,http://evilbrian.blogspot.com,false
"114.1384378,22.28292",Mon Mar 07 10:36:04 +0000 2022,,https://twitter.com/hongkong_news/status/1500782325730209792/photo/1,https://bit.ly/3KozHhu,1,1500782325730209792,,,,en,"中西區, 香港",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HKFP: Hong Kong democrats’ subversion case adjourned to late April, courts may close amid Covid-19 https://t.co/xDde9bSGuv https://t.co/8eWC6bmz0X",https://twitter.com/hongkong_news/status/1500782325730209792,Tue Jun 09 04:59:56 +0000 2009,45768931,false,Breaking Hong Kong News as it happens.,7,317297,1,1078,Hong Kong,Hong Kong News,hongkong_news,85687,,,false
"114.1384378,22.28292",Mon Mar 07 07:33:49 +0000 2022,,https://twitter.com/hongkong_news/status/1500736461062037505/photo/1,https://bit.ly/35yMYVW,1,1500736461062037505,,,,en,"中西區, 香港",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",HKFP: Covid-19: Hong Kong transportation providers face manpower shortage due to staff infection https://t.co/Re2P7uUy3r https://t.co/rYNLGSlWtD,https://twitter.com/hongkong_news/status/1500736461062037505,Tue Jun 09 04:59:56 +0000 2009,45768931,false,Breaking Hong Kong News as it happens.,7,317297,1,1078,Hong Kong,Hong Kong News,hongkong_news,85687,,,false
"170.76235567,-43.7874146",Mon Mar 07 03:03:07 +0000 2022,,https://twitter.com/WhatsNew021/status/1500668337918935041/photo/1,http://lasthour.hipeople.biz/SLCKMT,0,1500668337918935041,,,,en,"Timaru District, New Zealand",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Covid-19 death linked to Dunedin rest home with virus outbreak - Stuff https://t.co/6bS86gqXAj https://t.co/IdI4W9JjoI,https://twitter.com/DailyNews79/status/1500668337918935041,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"29.970703,26.431228",Mon Mar 07 14:22:26 +0000 2022,عاجل_خبر_طامه_كبرا_عالميه,,,2,1500839291710234624,,,,en,"الوادي الجديد, مصر",,,5,,,"<a href=""http://noonlib.com"" rel=""nofollow"">Nashernoon</a>","Verily, Allaah has opened against you a COVID of severe torment as it is not a lesser torment anymore as it used to be 
Imam Nasser Mohammed Al-Yamani
02-Sha'ban-1443AH
05-March-2022AD
50
#عاجل_خبر_طامه_كبرا_عالميه
 
zmu1Tt",https://twitter.com/melfi_cayank/status/1500839291710234624,Sat May 11 12:53:41 +0000 2013,1420600267,false,,0,159,18,0,,Power Horse,melfi_cayank,29051,,,false
"-1.55,47.2167",Mon Mar 07 06:45:12 +0000 2022,,,https://www.instagram.com/p/CaywOVCufde/?utm_medium=twitter,3,1500724226990424068,,,,en,"Nantes, France",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","It's been a while since my last attempt at a thirst trap on Instagram so uh, &lt;&lt;insert something about how I'd rather be working from home this morning&gt;&gt; à Nantes, France https://t.co/wkhGxlnnEN",https://twitter.com/donth8dontkill/status/1500724226990424068,Sat Apr 26 11:13:38 +0000 2008,14542528,false,"❤️🖤❤️
Some people call me the Space Cowboy. Some people call me the gangster of love.
🇺🇲 in 🇫🇷
Check me out on twitch for video games, live coding & cringe",515,274,1083,1,"Nantes, France",donthatedontkill,donth8dontkill,1905,,http://twitch.tv/donthatedontkill,false
"29.970703,26.431228",Mon Mar 07 14:19:08 +0000 2022,عاجل_خبر_طامه_كبرا_عالميه,,,0,1500838462324420609,,,,en,"الوادي الجديد, مصر",,,0,,,"<a href=""http://noonlib.com"" rel=""nofollow"">Nashernoon</a>","according to your claim that you are the only one who knows the secret of Coronavirus in this world,
Imam Nasser Mohammed Al-Yamani
02-Sha'ban-1443AH
05-March-2022AD
62
#عاجل_خبر_طامه_كبرا_عالميه
 
%3IDeD",https://twitter.com/owais231/status/1500838462324420609,Thu Jan 29 09:20:13 +0000 2015,3000946705,false,,10,126,15,0,,Owais khan,owais231,17296,,,false
"-104.77851374,57.69530844",Mon Mar 07 08:44:03 +0000 2022,TravelRestrictions AlbertaCoronavirus COVID COVIDtravel COVID19,https://twitter.com/WhatsNew021/status/1500754137700442113/photo/1,http://lasthour.hipeople.biz/SLCxzX,0,1500754137700442113,,,,en,"Division No. 18, Unorganized, Saskatchewan",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#TravelRestrictions #AlbertaCoronavirus #COVID #COVIDtravel #COVID19 Alberta premier calls on Ottawa to ‘drop pointless’ COVID-19 travel restrictions - Global News https://t.co/tfkJGrYXUc https://t.co/MSTBPB6Zue,https://twitter.com/DailyNews79/status/1500754137700442113,Wed Feb 09 07:43:20 +0000 2022,1491316688549253120,false,"Ours is just a small press release, it's not spam.
Subscribe to our comunity https://t.co/upst403dGf",10,61,537,0,Italy,DailyNews 🇮🇹,DailyNews79,159876,,https://hipeople.biz,false
"114.1384378,22.28292",Mon Mar 07 13:38:10 +0000 2022,,https://twitter.com/hongkong_news/status/1500828152007782405/photo/1,https://bit.ly/35GER9Q,1,1500828152007782405,,,,en,"中西區, 香港",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",HKFP: Covid-19: New facility at Kai Tak Cruise Terminal to house elderly with mild symptoms https://t.co/F8FwSSeARb https://t.co/GEBGNrgiwt,https://twitter.com/hongkong_news/status/1500828152007782405,Tue Jun 09 04:59:56 +0000 2009,45768931,false,Breaking Hong Kong News as it happens.,7,317297,1,1078,Hong Kong,Hong Kong News,hongkong_news,85687,,,false
