coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"114.0993,22.5584",Fri Mar 25 07:58:55 +0000 2022,shenzhen streetphotography quene covid_19 acidtest,,https://www.instagram.com/p/CbhO99qv2lY/?utm_medium=twitter,0,1507265759071854594,,,,en,"广东, 中华人民共和国",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nucleic acid testing quene #shenzhen #streetphotography #quene #covid_19 #acidtest @ Shenzhen, Guangdong https://t.co/N24j5Cvvy9",https://twitter.com/Emiliowwww/status/1507265759071854594,Thu May 13 14:35:37 +0000 2021,1392850988889870336,false,"一般社畜人，业余摄影。寻约拍一起进步呀。
约私，白嫖滚粗",1444,40,635,1,深圳,emilio,Emiliowwww,438,,,false
"-77.0364,38.8951",Fri Mar 25 17:45:22 +0000 2022,,,https://www.wthr.com/article/news/health/coronavirus/indiana-coronavirus-updates-thursday-march-24-2022/531-d8c34af4-12e6-4ade-8f23-0052a41313a0,0,1507413346873757697,,,,en,"Washington, DC",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Indiana Coronavirus Updates Thursday March ☝ 😐 
 https://t.co/WLC6tIRcqC",https://twitter.com/heapevents/status/1507413346873757697,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"16.41560835,48.1739745",Fri Mar 25 11:32:03 +0000 2022,corona covid19 covid,,https://www.parents.at/themen/sars-cov-2-coronavirus-und-covid-19-pandemie-iii.866582/page-551?utm_source=dlvr.it&utm_medium=twitter,0,1507319397437763590,,,,en,"Wien, Österreich",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",🇦🇹 Sars-CoV-2 (Coronavirus) und Covid-19 Pandemie III https://t.co/u8FaJaFTQe #corona #covid19 #covid,https://twitter.com/covid_watch/status/1507319397437763590,Wed Mar 18 16:28:15 +0000 2020,1240313872927653892,false,"Covid-19 Ticker für AT 🇦🇹, operated by @50n1cb00m | Quelle: @echobot | #Covid19at | Disclaimer: Links spiegeln nicht (zwingend) unseren Standpunkt wider.",223,213,143,9,Austria,Covid-19 Ö-Watch,covid_watch,33814,,https://sonicboom.agency/,false
"78.87470387,23.00159429",Fri Mar 25 03:16:08 +0000 2022,,https://twitter.com/MissGlamourNow/status/1507194594278092834/photo/1,http://lasthour.hipeople.biz/SMKkF2,0,1507194594278092834,,,,en,"मध्य प्रदेश, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pandemic and after: Looking at systemic flaws and road to recovery for Indian craft economy - The Indian Express https://t.co/VYMWctgPPy https://t.co/2fnVGqssFZ,https://twitter.com/JustNowOne/status/1507194594278092834,Wed Mar 23 13:14:01 +0000 2022,1506620226162634758,false,"""It is surprising how the number of news that happens in the world every day is enough to fill the newspaper exactly.""",0,2,207,0,Italia,JustNow!,JustNowOne,9901,,http://hipeople.biz,false
"-81.514037,41.468177",Fri Mar 25 04:17:18 +0000 2022,,,https://apli.us/bTX5,0,1507209989772959746,,,,en,"Beachwood, OH",false,,0,,,"<a href=""http://www.recruitology.com"" rel=""nofollow"">Recruitology</a>","Interested in a Sales Manager And Partner(Work And Train From Home) Earn $100K Per Year(Commissi job in Beachwood, OH? https://t.co/qr0KMwAB4O This could be a great fit.",https://twitter.com/NWJS_jobs/status/1507209989772959746,Thu Feb 28 23:58:33 +0000 2019,1101270461986496512,false,Find local jobs now.,0,503,23,2,,Nationwide Job Search,NWJS_jobs,419011,,https://www.nationwidejobsearch.com,false
"-117.56644,33.87529",Fri Mar 25 06:43:23 +0000 2022,JobAlert aws assembly VisaSponsor hiring jobs technology software,,http://techjob.app/jobs/12989e08-b07f-442e-adcb-e0396a87779d#apply,1,1507246749794009092,,,,en,"Corona, CA",false,,1,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Tech Job App</a>","📣 #JobAlert

🧑‍💻 Senior – #aws and #assembly
🏙️ Fender
🪙 $2,520 / m
🇺🇸 #VisaSponsor – Corona, CA

Apply now! https://t.co/EfiPHkF1sU

#hiring #jobs #technology #software",https://twitter.com/TechjobApp/status/1507246749794009092,Tue Apr 27 19:53:29 +0000 2021,1387132635613433857,false,Tech jobs in your feed! Follow us to not miss that job opportunity you've been waiting for.,2,524,74,1,,Techjob.app,TechjobApp,9014,,https://techjob.app,false
"-87.34,36.55",Fri Mar 25 13:41:23 +0000 2022,,https://twitter.com/nonplayablekyle/status/1507351945480187916/photo/1,,6,1507351945480187916,,,,en,"Clarksville, TN",false,,0,,,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",This is my pandemic mandated pajama day https://t.co/npOwmt3gIj,https://twitter.com/nonplayablekyle/status/1507351945480187916,Fri Jun 20 23:54:50 +0000 2008,15185612,false,"Tabletop DM and trash media aficionado. Habitually blocks accounts with random numbers or crypto-themed avatars, sorry. Owlbear icon by a good friend",34112,222,264,20,"Clarksville, TN",Nonplayable,nonplayablekyle,38692,,http://nonplayablekyle.itch.io,false
"114.1582,22.2826",Fri Mar 25 11:18:03 +0000 2022,,,https://www.instagram.com/p/CbhlwZcJD7g/?utm_medium=twitter,0,1507315872217583620,,,,en,"中西區, 香港",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Today’s covid statistics @ Hong Kong https://t.co/yWxpldDqiK,https://twitter.com/nicola681/status/1507315872217583620,Tue Apr 28 22:46:39 +0000 2009,36204274,false,,7628,346,1775,4,"Hong Kong, China",🎗️🎗️🎗️Nicola Cheung🎗️🎗️🎗️,nicola681,7294,,,false
"116.52099609,40.01709786",Fri Mar 25 05:06:11 +0000 2022,,,http://dlvr.it/SMKtts,0,1507222288545959941,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — Omicron 'stealth' variant BA.2 is spreading rapidly in China: As mainland China battles its worst Covid-19 outbreak since early 2020, ... Different provinces or cities can impose quarantines or travel ...  

View article... https://t.co/KdB5nRDWOA",https://twitter.com/StigmabaseU/status/1507222288545959941,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607300,,https://www.stigmabase.org/,false
"-79.8856714,43.2565873",Fri Mar 25 12:10:02 +0000 2022,quarter Canada,,,2,1507328954465759232,,,,en,"Hamilton, Ontario",,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","As the #quarter ends, and #Canada enters year three of living through the COVID pandemic, there is a renewed sense of normalcy on the horizon as municipalities continue to lift previous mandates.",https://twitter.com/DougMurray905/status/1507328954465759232,Mon Oct 21 01:07:10 +0000 2013,1976963306,false,"Husband, Dad & Commercial Real Estate expert for #Oakville, #BurlON & #HamOnt. Experience with projects from 5,000 SF to 1,000,000+ SF. #CRE @ColliersCanada",1516,598,876,7,"Burlington, Ontario","Doug Murray, SIOR",DougMurray905,2206,,http://www.teamMF.ca,false
