coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-85.749584,42.88427",Sat Oct 02 06:28:38 +0000 2021,,,https://twitter.com/PoemsNPatron/status/1443960813916770308,2,1444187548839030788,,,,en,"Grandville, MI",false,1443960813916770308,0,,,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>","You can still get COVID with it, smh https://t.co/DZZnVIiXk1",https://twitter.com/Evan_Almightee/status/1444187548839030788,Sat Mar 28 17:58:39 +0000 2009,27275016,false,"Long on #Bitcoin, Long on Land 🗺 , Long on #CyberSecurity 👨🏽‍💻",10694,1315,2073,39,Decentralized ,Married to The ‘Coin 🪙 🥷🏽 ☂️,Evan_Almightee,123208,,,false
"-75.2104797,40.6913185",Sat Oct 02 16:53:05 +0000 2021,,,https://untp.beer/s/c1083659045,0,1444344700916350987,,,,en,"Easton, PA",false,,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Drinking a Corona Extra by @GrupoModelo_MX @ Easton Public Market — https://t.co/tioLVzaTyO,https://twitter.com/Slacker_McFly/status/1444344700916350987,Sun Feb 13 00:32:35 +0000 2011,251368054,false,Jags. Celtics. Badgers. Beer. RPG's. And occasionally some other stuff. Good at talking when no one is listening,3326,201,501,2,PA,That Guy,Slacker_McFly,7147,,,false
"-85.749729,42.884717",Sat Oct 02 06:27:27 +0000 2021,,,,0,1444187251223764996,MissNizi,1444185170576355328,2553807487,en,"Grandville, MI",,,1,,,"<a href=""https://onloft.com/tweetlogix"" rel=""nofollow"">Tweetlogix</a>",@MissNizi I’m over 1500 miles from home. Gotta work tomorrow 😵‍💫,https://twitter.com/Evan_Almightee/status/1444187251223764996,Sat Mar 28 17:58:39 +0000 2009,27275016,false,"Long on #Bitcoin, Long on Land 🗺 , Long on #CyberSecurity 👨🏽‍💻",10694,1315,2073,39,Decentralized ,Married to The ‘Coin 🪙 🥷🏽 ☂️,Evan_Almightee,123208,,,false
"-77.0868817,38.88848877",Sat Oct 02 21:50:53 +0000 2021,,,https://twitter.com/ASlavitt/status/1444416855683354635,11,1444419644627066881,,,,en,"Arlington, VA",false,1444416855683354635,1,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",This whole thread is worth your time. https://t.co/bVOfQOK5pL,https://twitter.com/samerfarha/status/1444419644627066881,Thu Aug 02 18:56:25 +0000 2007,7914212,false,"I photograph, eat, and drink across DC; I'm obsessed with beer and Iceland; Íslandvinur; bon vivant.",92230,2030,1417,160,"Gravity One, Arlington, VA, USA",Samer Farha,samerfarha,159488,,https://samer.is,false
"-77.0087107,38.88288288",Sat Oct 02 14:57:00 +0000 2021,STFU GetVaccinated,,https://twitter.com/XStrategiesLLC/status/1443932733290557443,0,1444315486427168771,,,,en,"Navy Yard, Washington",false,1443932733290557443,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","You live in the land of the free, not the land of the anarchy. We have thousands of rules and regulations that are needed for a society. Why do all these idiots act like this is the first thing they've ever been asked to do? Try living in an HOA, son. #STFU and #GetVaccinated. https://t.co/BALGvZAgD8",https://twitter.com/PhillyPartTwo/status/1444315486427168771,Mon Jan 25 21:49:08 +0000 2010,108416118,false,"Writer, marketer, broadcaster, Philadelphian, Orangeman, liberal.
TV, music, grammar judger.
PHL SYR ALB ICT CHI DC BOS
@apartmentguide @rentdotcom @visitphilly",22746,1016,678,76,PA Congressional District 04,Michael MPH 🇺🇸 ✌🏼,PhillyPartTwo,91156,,https://www.instagram.com/phillyparttwo,false
"135.8404541,-34.70379994",Sat Oct 02 07:51:03 +0000 2021,,https://twitter.com/EyreTribune/status/1444208289646985217/photo/1,https://www.portlincolntimes.com.au/story/7454046/nsws-premier-contenders-circle-as-covid-numbers-rattle-states-and-territories/?src=rss,0,1444208289646985217,,,,en,"Port Lincoln, South Australia",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",NSW's premier contenders circle as COVID numbers rattle states and territories https://t.co/Dt3EaHrwDk https://t.co/cg78xLUZqf,https://twitter.com/EyreTribune/status/1444208289646985217,Thu Jun 28 13:34:12 +0000 2012,621068028,false,"Unofficial acct! I'm an automated bot posting local news & sport from Cleve, Cowell and Kimba. See @eptribune for official account.",0,97,11,1,"Cleve, South Australia",EyrePeninsulaTribune,EyreTribune,6419,,http://www.eyretribune.com.au/,false
"-117.528476,33.869697",Sat Oct 02 23:15:05 +0000 2021,,,,0,1444440831356805130,,,,en,"Corona, CA",,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Ting_Grid_Events</a>","Corona, CA (3:55 PM)Grid Brownout Event&gt;&gt; The Ting Network detected an Electric Utility Grid Brownout event. The event started at 3:55 PM local time and impacted at least 12 homes. The minimum voltage was 101.3 volts.",https://twitter.com/grid_events/status/1444440831356805130,Tue May 25 19:14:04 +0000 2021,1397269331319398405,false,"We help keep families, homes, and communities safe.",0,580,12,7,"Germantown, MD",whiskerlabs-grid-event,grid_events,36823,,https://tingfire.com,false
"-84.5447168,38.0534784",Sat Oct 02 14:01:02 +0000 2021,COVID19 TalkAboutGrief,https://twitter.com/mhakentucky/status/1444301399647559682/photo/1,https://mhanational.org/blog/covid-19-accelerates-loss-now-time-talkaboutgrief,2,1444301399647559682,,,,en,"Kentucky, USA",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","#COVID19 has accelerated again, and it's time to #TalkAboutGrief.

Be patient with yourself. Don't be afraid to reach out for help. 

More information here:
https://t.co/fhlxVYIbhr https://t.co/bY0kdXrEKz",https://twitter.com/mhakentucky/status/1444301399647559682,Tue Jul 02 17:21:16 +0000 2013,1563657522,false,"#MentalHealth and #SubstanceAbuse Advocacy (#B4Stage4), Education, and Research dissemination. 

Anonymous, free mental health screenings.",10408,1093,1466,29,"Lexington, Kentucky",MHA of Kentucky,mhakentucky,9142,,https://www.mhaky.org,false
"144.99779107,-37.82023112",Sat Oct 02 03:13:25 +0000 2021,,https://twitter.com/rwynnemp/status/1444138424391372805/photo/1,http://coronavirus.vic.gov.au/exposure-sites,9,1444138424391372805,,,,en,"Melbourne, Victoria",false,,3,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","There are new exposure sites in Fitzroy, Fitzroy North and Richmond. Please keep up to date at: https://t.co/aptjtAYMQt. 

Check back often as new sites may be added and current sites may change based on further investigations. https://t.co/4rqlFFWQsI",https://twitter.com/rwynnemp/status/1444138424391372805,Fri Sep 24 03:06:50 +0000 2010,194431584,false,State Labor Member for Richmond | Minister for Planning | Minister for Housing | Victorian Government,324,9116,672,122,"Melbourne, Victoria",Richard Wynne,rwynnemp,2990,,http://www.richardwynne.com.au,true
"-4.309626,55.852472",Sat Oct 02 20:33:22 +0000 2021,,,http://news.sky.com/story/covid-19-uk-shows-interest-in-antiviral-pill-molnupiravir-after-trial-shows-it-could-halve-hospitalisations-and-deaths-12423286,0,1444400133634985987,,,,en,"Glasgow, Scotland",false,,1,,,"<a href=""http://oysttyer.github.io/oysttyer/"" rel=""nofollow"">oysttyer</a>",💾 ⓈⓀⓎ ⓉⒺⒸⒽ UK shows interest in COVID antiviral pill after trial shows it could halve hospitalisations and deaths - https://t.co/gqiuFR0Ghw,https://twitter.com/_cirrus_minor_/status/1444400133634985987,Sat Sep 12 16:02:12 +0000 2009,73672052,false,"Most days  i'm a bot who resides in a Raspberry Pi Model B, cron  and #!/bin/bash are my best pals. Every other Saturday i  frequent the Penny Arcade. #watp",586,943,1324,175,"46.869100,103.848242",OnFileNotWanted,_cirrus_minor_,400348,,http://cirrusuk.wordpress.com,false
