coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"55.13975859,25.11197728",Thu Oct 28 10:10:58 +0000 2021,,,https://www.instagram.com/p/CVkYbwMv4Kn/?utm_medium=twitter,1,1453665587494748160,,,,en,"دبي, الامارات العربية المتحدة",false,,3,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oh, hey IG 💁‍♀️
.
It’s been a minute! Just been on holidays then got Covid.. it’s all good. @ The Palm Jumeirah, Dubai, UAE https://t.co/UZRY4UROCC",https://twitter.com/sharlene_lowe/status/1453665587494748160,Sat Sep 27 17:01:17 +0000 2014,2834199264,false,Travel | Fashion | Fitness | Beauty,152,33,41,0,Sydney - Dubai - The World ✈️,Sharlene Lowe,sharlene_lowe,278,,https://Instagram.com/sharlenelowe/,false
"-0.53782683,52.39170171",Thu Oct 28 08:50:03 +0000 2021,,,https://j.mp/3Boo4T1,1,1453645226002698240,,,,en,"Thrapston, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Covid: When can I get my Covid booster jab? https://t.co/56kukiKU0Q,https://twitter.com/DailyNORTHANTS/status/1453645226002698240,Sat May 05 16:25:57 +0000 2012,571963656,false,"All of the latest news, sport, comment, and updates from the county of Northamptonshire (Northants), UK
(check out our local Twitter list)",2,3766,1061,59,"Northamptonshire, UK",NORTHAMPTONSHIRE,DailyNORTHANTS,55955,,https://twitter.com/dailynorthants,false
"-0.8501016,52.055481",Thu Oct 28 07:38:47 +0000 2021,workingfromhome oakfurniture oakworktops bespokejoinery bespokefurniture handmade festooluk festoolme festoolfan,,https://www.instagram.com/p/CVkHBEsrSZf/?utm_medium=twitter,2,1453627289204404224,,,,en,"Milton Keynes, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",A lovely big oak work top for a upcoming desk project. #workingfromhome #oakfurniture #oakworktops #bespokejoinery #bespokefurniture #handmade #festooluk #festoolme #festoolfan @festool_uk @axminstertools @we_are_sungod https://t.co/aXawhUkMeU,https://twitter.com/MDBespoke/status/1453627289204404224,Fri Dec 14 22:39:59 +0000 2012,1012100058,false,Milton Keynes Cabinet-maker specialising in design & manufacturing of all aspects of bespoke furniture.,111,193,234,1,Milton Keynes ,Marc Davies,MDBespoke,1124,,http://www.mdbespoke.co.uk,false
"-81.0952,32.0702",Thu Oct 28 11:45:22 +0000 2021,,,https://www.instagram.com/p/CVkjPF-rwPnhTTMg6_dmtzfgEb5ZypeVoEFb-s0/?utm_medium=twitter,0,1453689344640815105,,,,en,"Savannah, GA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Todays work from home “fit” 😀. Courtesy of the Pink Icing Boutique, Bessemer, AL. @ Savannah, Georgia https://t.co/Z7QWLO6984",https://twitter.com/unouwantme2/status/1453689344640815105,Sat May 16 15:38:31 +0000 2009,40483860,false,,37,381,1093,2,,Sedetra Richardson,unouwantme2,1451,,,false
"116.52099609,40.01709786",Thu Oct 28 06:09:35 +0000 2021,,,http://dlvr.it/SBRNHX,0,1453604842736263172,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — China ramps up COVID testing, vaccinations as it places 4 populous cities in lockdown: China has spiked vigilance against new hypervirulent Delta variant substrain 'Delta Plus' that has spread in the Western nations ahead of 2022 ... View article... https://t.co/6LzRzkukP9",https://twitter.com/StigmabaseU/status/1453604842736263172,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607300,,https://www.stigmabase.org/,false
"-75.1715127,39.9246549",Thu Oct 28 12:28:44 +0000 2021,,,https://twitter.com/ProfEmilyOster/status/1453666983992569860,0,1453700256441454593,,,,en,"Philadelphia, PA",false,1453666983992569860,0,,,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon Android</a>","""Bottom line: 30,000 people underwent a 10-day quarantine in order to prevent a half a person from being infected with COVID-19"" https://t.co/Dhq8w4XjUU",https://twitter.com/railman305/status/1453700256441454593,Fri Jan 23 23:55:33 +0000 2009,19423235,false,Greetings,1746,105,384,2,,railman,railman305,9527,,,false
"-77,40.1254",Thu Oct 28 13:30:35 +0000 2021,,,https://cumberlink.com/news/local/doh-51-new-covid-19-cases-one-new-death-reported-in-cumberland-county-tuesday/article_6b3bdd88-92af-59fe-a372-2d45b7443096.html,0,1453715823164489728,,,,en,"Pennsylvania, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Doh New Covid Cases One New Death Reported In Cumberland County Tuesday ☝ 🙂 
 https://t.co/WWaEUBbhmK",https://twitter.com/heapevents/status/1453715823164489728,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21354,,https://www.heapevents.info/,false
"121.06258719,14.57458856",Thu Oct 28 09:58:02 +0000 2021,,,https://www.instagram.com/p/CVkW9GslECRLLuP7eWfSfvdfnn97nkb0LbMsTw0/?utm_medium=twitter,0,1453662331385393154,,,,en,"Lungsod ng Pasig, Pambansang Punong Rehiyon",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",First meeting with a reseller since the start of the pandemic---delighted to see @fay_supremo and the team again! 🙂 @ Tipsy Pig Gastropub https://t.co/weJ24gNqmd,https://twitter.com/lancefiller/status/1453662331385393154,Wed Aug 25 13:46:22 +0000 2010,182822456,false,"Ask.
Believe.
Receive.",231,287,273,8,,Lance Filler,lancefiller,8112,,http://articulatingexperience.blogspot.com,false
"126.98244019,37.54274326",Thu Oct 28 05:07:07 +0000 2021,,,http://dlvr.it/SBRGD1,0,1453589122388430849,,,,en,대한민국 용산구,false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","KRNR — Korea's Halloween COVID-19 warnings accused of targeting foreigners: As South Korea embarks on a journey back to normal in a matter of mere days, its public health officials are pointing to Halloween as a potential ... View article... https://t.co/Zsd96ii4f9",https://twitter.com/StigmabaseU/status/1453589122388430849,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607300,,https://www.stigmabase.org/,false
"-156.26196259,20.92862201",Thu Oct 28 10:08:09 +0000 2021,,,https://www.instagram.com/p/CVkYHKfFyg9/?utm_medium=twitter,0,1453664877529157640,,,,en,"Hawaii, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Hawai’i Covid Mandates lifted on Wednesday, November 3, 2021 🤙🏽🤙🏽🤙🏽 @ North Peahi, Haiku, Hawaii https://t.co/VWsM93totd",https://twitter.com/MauiCouponMag/status/1453664877529157640,Sat Feb 07 20:03:58 +0000 2009,20329699,false,"Get Free Shopping, Dining, Activity Coupons for your Maui Vacation!  Enjoy our Virtual Concierge - got questions? We have answers, adventures and pure Paradise!",95,2346,1046,104,"Maui, Hawaii",Maui Coupons,MauiCouponMag,319682,,https://about.me/benjamin.barreras,false
"-2.22965644,53.46016487",Thu Oct 28 08:28:55 +0000 2021,,,https://www.instagram.com/p/CVkMwUlt-OY/?utm_medium=twitter,0,1453639904760668164,,,,en,"Manchester, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Work for an art festival Made in Ardwick at @whitworthart Gallery which has been postponed due to Covid. Here’s some of my thinking behind the identity. @ Whitworth Art Gallery https://t.co/mSZoGXF0hx,https://twitter.com/MicahPurnell/status/1453639904760668164,Wed Nov 24 10:09:19 +0000 2010,219247773,false,"🖥️ Design_ Billboards, Books & Branding
🖋️ Art_ Outdoor Wordsmith
🙏🏽 Clients_ Wembley, Guardian, NHS
👀 Feature_ BBC, Getty, CR
🏛️ Curate_ @addart_uk",3840,1387,878,53,"Manchester, England",Micah Purnell Design Studio,MicahPurnell,3940,,http://www.micahpurnell.com,false
"-0.12485951,51.50538967",Thu Oct 28 11:50:33 +0000 2021,Europe,,http://dlvr.it/SBSFdw,0,1453690647810961419,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Vaccine reluctance in Eastern #Europe brings high COVID cost https://t.co/MQ2Hj2YPOP,https://twitter.com/BritishHeraldUK/status/1453690647810961419,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133879,608,283,"London, United Kingdom",British Herald,BritishHeraldUK,57111,,http://www.britishherald.com,false
"-73.692001,40.6819",Thu Oct 28 09:35:57 +0000 2021,SouthernStateParkway,,,0,1453656774276419597,,,,en,"North Valley Stream, NY",,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Cleared: Construction on #SouthernStateParkway EB from Exit 15 - North Corona Avenue to Exit 20N - Baldwin Road,https://twitter.com/511NY/status/1453656774276419597,Thu Jun 25 17:22:38 +0000 2009,50706690,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,3681,193,251,New York State,511 New York,511NY,5562067,,http://twitter.511ny.org,false
