coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-0.1094,51.5141",Mon Jan 18 07:35:32 +0000 2021,fmmpopup fashionmeetsmusic lockdown keepingsafe checkingin monday,,https://www.instagram.com/p/CKLZrwAhWIj/?igshid=1v1iy5e0m07r9,0,1351070704343642116,,,,en,"City of London, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy Monday guys, hope everyone is keeping safe.
.
.
.
#fmmpopup #fashionmeetsmusic #lockdown #keepingsafe #checkingin #monday @ London, United Kingdom https://t.co/0e6KjYSPFH",https://twitter.com/FMMPopUp/status/1351070704343642116,Tue Sep 01 12:17:08 +0000 2009,70665003,false,"Award Winning Organization Showcasing Emerging Designers, Artists & Talent. Events/PopUps/Workshops RegTM Instagram @fmmcollective
📍Unit 63, Centrale Croydon",1584,4016,5956,80,Global,Fashion Meets Music® Pop Up,FMMPopUp,5489,,http://www.fmmpopup.com,false
"-73.56725453,45.75975883",Mon Jan 18 08:01:34 +0000 2021,,,http://dlvr.it/Rqp6kf,0,1351077258958667777,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Covid-19: Frustration at Dún Laoghaire hospital as staff vaccines fail to materialise: On Thursday, she continued, “we were informed by Ireland East Hospital ... Although frontline health workers are supposed to be prioritised in the ... https://t.co/AaLhDYjAVj",https://twitter.com/StigmabaseN/status/1351077258958667777,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951807,,https://www.stigmabase.org/,false
"-1.13245713,50.79402693",Mon Jan 18 10:28:39 +0000 2021,,,https://www.instagram.com/p/CKLtf0Elzqb/?igshid=10a7d5ivpmfqi,0,1351114271967629318,,,,en,"Gosport, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","✨✨✨New NHS Lockdown ""tear""4  T-shirts, vests, sweaters and hoodies available✨✨✨
Please  DM me size, style and address for orders.
Please order a size larger as they fall slightly small.
✨🌈✨STAY SAFE OUT THERE ✨🌈✨ https://t.co/6pIkkltHYY",https://twitter.com/CeriInk/status/1351114271967629318,Sat Jan 28 09:20:50 +0000 2012,476603937,false,tattooist in the sunny South of Britain,330,356,552,1,"Gosport, England",CeriWilliamsTattoos,CeriInk,3785,,http://www.ceriwilliamstattoos.com,false
"-0.13608912,51.50413561",Mon Jan 18 10:18:03 +0000 2021,,,http://dlvr.it/RqpVbF,0,1351111604163784709,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","UK to face gonorrhoea pandemic once lockdown ends: President Dr John McSorley, of the British Association for Sexual Health and HIV (BASHH), has called for people to go and get themselves tested to ... https://t.co/CyTAxorUvy",https://twitter.com/StigmabaseO/status/1351111604163784709,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4142,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828242,,https://www.stigmabase.org/,false
"-73.47935661,45.6677507",Mon Jan 18 08:01:34 +0000 2021,,,http://dlvr.it/Rqp6kN,0,1351077256282693635,,,,en,"Varennes, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma : Covid-19 having 'devastating effect' on children: Northern Ireland's mental health champion is among child health experts warning of the ""devastating effect"" of the coronavirus pandemic on children. https://t.co/rpM2p0XM3v",https://twitter.com/StigmabaseN/status/1351077256282693635,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951807,,https://www.stigmabase.org/,false
"28.0403675,-25.5193575",Mon Jan 18 06:39:17 +0000 2021,journal covid_19,,https://www.instagram.com/p/CKLTPvtpetY/?igshid=y4bid9piq4oj,0,1351056550534778884,,,,en,"Mabopane, South Africa",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Got myself a #journal 📝 keeping track of that progress &amp; “to do list” ...... while dealing with #covid_19 curveballs ....... @ Mabopane Morula Veiw https://t.co/XsTTKEQEVJ,https://twitter.com/ManyMoreDj/status/1351056550534778884,Mon Oct 18 17:53:57 +0000 2010,204436332,false,"Views shared here, are expressed without prejudice! & do not form nor define who am I entirely yet form part of @ManymoreDj! RT: is not an endorsement! Producer",2200,452,709,25,SA Jozi,Kgosi Sehume,ManyMoreDj,18868,,,false
"-95.47080955,29.8384948",Mon Jan 18 08:15:03 +0000 2021,,,https://natstat.com/nhl/transactions,0,1351080652154818561,,,,en,"Houston, TX",false,,0,,,"<a href=""http://erased12477262.com"" rel=""nofollow"">erased12477262</a>","➡️ CALGARY FLAMES — Signed RW Brett Ritchie to a one-year, two-way contract. Placed RW Brett Ritchie on the reserve/COVID-19 list.
https://t.co/IMCRjwOfMt",https://twitter.com/NationalStat/status/1351080652154818561,Fri Oct 24 02:23:04 +0000 2008,16941578,false,"25 data services for basketball, baseball, hockey and soccer. Web, API, spreadsheets. Since 2007. Starting at $9.99/month: https://t.co/9TMlJ72P1U Contact: https://t.co/WbAFZKxX30",2626,5034,5550,164,"Houston, TX",National Statistical,NationalStat,71926,,https://natstat.com,false
"-0.33948975,51.750789",Mon Jan 18 06:13:32 +0000 2021,,,http://dlvr.it/RqntJV,0,1351050069852749824,,,,en,"Saint Albans, East",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Florida's Whistleblower Covid-19 Data Manager Arrested Today https://t.co/fQLivmzHnz,https://twitter.com/BroadenMyView/status/1351050069852749824,Thu Nov 27 11:06:00 +0000 2008,17675384,false,Join personal conversations with personal viewpoints with new people to broaden your view that helps you find your #Innovation & #Creativity at an #IdeaCafe ;-),1,2601,2030,710,St Albans Herts UK,Idea Cafes In Action,BroadenMyView,157859,,http://myinnovationspace.com/about,false
"-84.51793762,39.0802002",Mon Jan 18 04:53:00 +0000 2021,,,,1,1351029802409611267,BrandonMusicKy,1351028816735580163,28871967,en,"Covington, KY",,,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","@BrandonMusicKy @carmenrmitchell I noted that it wasn’t a study / anecdotal only. 

I do hope there is a study out there to do chest X-rays after! I definitely know people who have had covid19 and haven’t noticed any changes at all.",https://twitter.com/KYCara/status/1351029802409611267,Fri Jun 15 21:48:09 +0000 2012,609462982,false,"Kentucky*, bourbon, yoga & feminism are for everybody/ kynector/attorney/LMT #BBN #BLM #berea 
/ she series",27629,4292,1810,113,"Covington via Floyd County, KY",Cara Stewart,KYCara,121814,,,false
"-0.12485951,51.50538967",Mon Jan 18 09:09:32 +0000 2021,,,http://dlvr.it/RqpJYb,0,1351094359605866499,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Swiss ski resort St Moritz places hotels in quarantine, closes schools to contain COVID variant https://t.co/WQSgteOA6q",https://twitter.com/BritishHeraldUK/status/1351094359605866499,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,344,133915,588,283,"London, United Kingdom",British Herald,BritishHeraldUK,57065,,http://www.britishherald.com,false
