coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-73.56725453,45.75975883",Thu Jan 28 07:50:34 +0000 2021,,,http://dlvr.it/RrVnCb,0,1354698369206161409,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Covid-19: Vaccination slots open for NI's over 65s: The development comes as Northern Ireland's Department of Health has recorded 16 more coronavirus-related deaths, taking its toll so far to 1,779. https://t.co/3LOPRwcvE2",https://twitter.com/StigmabaseN/status/1354698369206161409,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"-73.56725453,45.75975883",Thu Jan 28 09:48:32 +0000 2021,,,http://dlvr.it/RrW6gQ,0,1354728053323091975,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Coronavirus Northern Ireland: Swann confirms one-off payment for 'health service heroes': 3 Health Minister, Robin Swann at a press conference in Parliament Buildings, Stormont. Photo by Kelvin Boyes / Press Eye. Lauren Harte and Gillian… https://t.co/ZGs7YHyDXf",https://twitter.com/StigmabaseN/status/1354728053323091975,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"-1.61944,54.9881",Thu Jan 28 08:21:17 +0000 2021,,,https://www.instagram.com/p/CKlO3qXHxLl/?igshid=luh3lckvtd38,0,1354706098842955778,,,,en,"Newcastle Upon Tyne, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Let’s make the difference!! Let’s kick COVID-19 a** so we can go back to normal quick!! 👩🏼‍⚕️💊💉✨ @ Newcastle upon Tyne https://t.co/QvDwkX4Vny,https://twitter.com/Sarinha95/status/1354706098842955778,Wed Jul 01 22:12:33 +0000 2009,52869295,false,Portuguese girl living in Newcastle 🇵🇹🇬🇧27 years old ✨ BSc (Hons) at University Of Sunderland 👩🏻‍⚕️,96672,1712,1897,19,"Newcastle Upon Tyne, England",Sara Caetano,Sarinha95,175035,,http://Instagram.com/saracaetano95,false
"101.67953671,3.17420291",Thu Jan 28 09:22:51 +0000 2021,stayHome staySafe eatwell livewell peachstrudel kennyhillsbakers eatathome,,https://www.instagram.com/p/CKlV6aQB4o_/?igshid=rbnir064m5v8,0,1354721591544844289,,,,en,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Bismillah  |  Jan. 28, 2021

Eating at home shouldnt be boring. 

My all time favourite - Peach Strudel by @kennyhillsbakers 

#stayHome #staySafe #eatwell #livewell #peachstrudel #kennyhillsbakers #eatathome https://t.co/VzVBnnhzee",https://twitter.com/saf1wan/status/1354721591544844289,Sun Jan 08 15:57:42 +0000 2012,458462564,false,"a bachelor, a trainer, a brother, a friend",1092,108,112,2,"Kuala Lumpur, Malaysia",MuhammadSafwan,saf1wan,1521,,,false
"139.736009,35.656091",Thu Jan 28 04:57:43 +0000 2021,covid19 townscape diningroom restaurant japanesestyle,,https://www.instagram.com/p/CKk3klaDmXO/?igshid=3xgj9hx71nn9,0,1354654868934373376,,,,en,東京 港区,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",the japanese Dining room closed for a long time #covid19 #townscape #diningroom #restaurant #japanesestyle 場所: Tokyo Japan https://t.co/3V7eVUc7WV,https://twitter.com/nishikuni/status/1354654868934373376,Mon Jun 01 01:44:42 +0000 2009,43801824,false,"Early Adopter, Worked in post production, photo&movie studio, based in tokyo,Japan.#被写体募集 #撮ります #ポートレイト #photographer #portlate",214,81,165,5,tokyo,nishikunio,nishikuni,6850,,https://nishikunio.wixsite.com/nishi-k,false
"-0.13608912,51.50413561",Thu Jan 28 06:10:03 +0000 2021,,,http://dlvr.it/RrVXXn,0,1354673071014047746,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Cancel debt of developing nations due to pandemic: UK MPs: “More girls than ever are out of school, crippling national debt is diverting funding away from crucial social services, treatment for HIV/AIDS has been ... https://t.co/7Upw1cWAzW",https://twitter.com/StigmabaseO/status/1354673071014047746,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4142,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828239,,https://www.stigmabase.org/,false
"-73.56725453,45.75975883",Thu Jan 28 07:50:34 +0000 2021,,,http://dlvr.it/RrVnC8,0,1354698366869889035,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Sharp increase in the number of Covid-19 family outbreaks: Decline in the number of hospital and care home outbreaks in week to January 23rd · Read More · Health &amp; Family · Subscriber Only · Latest Ireland · Irish ... https://t.co/TwL39tkP8F,https://twitter.com/StigmabaseN/status/1354698366869889035,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"13.1199934,52.381905",Thu Jan 28 05:42:40 +0000 2021,nowplaying FifthHarmony Huette Brandenburg GER,,,0,1354666181303660547,,,,en,"Potsdam, Deutschland",,,0,,,"<a href=""http://www.bbradio.de"" rel=""nofollow"">BB RADIO Music App</a>",#nowplaying #FifthHarmony ~ Fifth Harmony | Work From Home ||| BB RADIO - In #Huette #Brandenburg #GER auf 103.7,https://twitter.com/_BB_RADIO_MUSIC/status/1354666181303660547,Tue Jun 29 10:26:00 +0000 2010,160874621,false,BB RADIO is one of the leading radio stations in Berlin and Brandenburg in Germany.,2,2585,1710,176,"Germany, Potsdam",BB RADIO Playlist,_BB_RADIO_MUSIC,995411,,http://www.bbradio.de,false
"28.19357011,-25.74566513",Thu Jan 28 05:46:42 +0000 2021,,,https://www.instagram.com/p/CKk9LTgpRxC/?igshid=vtnlhze8jlr8,0,1354667196794994689,,,,en,"Pretoria, South Africa",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@ a 87% Covid-19 rectory rate I am playing my part, by staying safe I am protecting others.

God bless you all! @ Sammy Marks Square https://t.co/tN8QoUIHl6",https://twitter.com/CjdaDj_Soulman/status/1354667196794994689,Tue Sep 03 13:46:37 +0000 2019,1168882922121809922,false,"I love my GOD.

Soul & RnB Dj : Bookings - art2hama@gmail.com / 0799116531(WhatsApp & Calls)

Owner @ Nobody is Perfect : Entertainment",962,684,921,0,"Mamelodi, South Africa",Arthur CjdaDj Mabuza,CjdaDj_Soulman,665,,,false
"-73.47935661,45.6677507",Thu Jan 28 06:50:33 +0000 2021,,,http://dlvr.it/RrVdX8,0,1354683262891814912,,,,en,"Varennes, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma : Elaine Loughlin: Stephen Donnelly must deal in certainty not speculation: Growing up, there was always that one child who tried to slyly move the ... the AstraZeneca vaccine into Ireland and ideally into all the GP surgeries, ... https://t.co/mhcewnWatA",https://twitter.com/StigmabaseN/status/1354683262891814912,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"-73.692001,40.6819",Thu Jan 28 05:15:49 +0000 2021,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORI236235309,0,1354659424032464902,,,,en,"North Valley Stream, NY",false,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Incident on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/11Yrxxurne,https://twitter.com/511NY/status/1354659424032464902,Thu Jun 25 17:22:38 +0000 2009,50706690,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,3674,193,251,New York State,511 New York,511NY,5556305,,http://twitter.511ny.org,false
"-73.692001,40.6819",Thu Jan 28 05:22:08 +0000 2021,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORI236235309,0,1354661013455593473,,,,en,"North Valley Stream, NY",false,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Updated: Incident on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/11Yrxxurne,https://twitter.com/511NY/status/1354661013455593473,Thu Jun 25 17:22:38 +0000 2009,50706690,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,3674,193,251,New York State,511 New York,511NY,5556305,,http://twitter.511ny.org,false
"103.73179685,1.34708575",Thu Jan 28 08:14:08 +0000 2021,pfizerbiontech,,https://www.instagram.com/p/CKlODLnB74t/?igshid=t8kxm5rexxhq,0,1354704297330503681,,,,en,"西区, 新加坡",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Team Vaccinated 💉! Got my 1st dose of #pfizerbiontech COVID-19  vaccine! Marcham VIP lol, still got shuttle bus service 🚍 to vaccination center from my workplace... @ Hong Kah, Singapore https://t.co/2Xw094e0ls",https://twitter.com/speedknight/status/1354704297330503681,Sun Mar 15 17:42:34 +0000 2009,24555731,false,"Wong Han Siang｜黄瀚翔 - RTS/MRT(SBST/DTL)Communication Systems Assistant Engineer who is a Blogger,Photography Hobbyist,Vehicular & Tech Enthusiast",131,301,594,30,"Singapore, Singapore",Han Siang WONG,speedknight,21579,,http://www.speedknight.com,false
"100.65507813,13.86200131",Thu Jan 28 05:02:03 +0000 2021,,,http://dlvr.it/RrVNwH,0,1354655959881158656,,,,en,"ท่าแร้ง, ประเทศไทย",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",HKNR — Hong Kong lockdown: vendors at city's main fruit market fear they could be next after Covid-19 ...: Concern among vendors at Hong Kong's main wholesale fruit market in Yau Ma Tei has deepened after news emerged that the government could lock ...… https://t.co/kNrrE3CcXz,https://twitter.com/StigmabaseU/status/1354655959881158656,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2530,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1606810,,https://www.stigmabase.org/,false
"144.9607,-37.7669",Thu Jan 28 06:57:26 +0000 2021,summerblooms floweringbeauty australia melbourne flattenthecurve lockdown outandbout brightflowers thingsofbrunswick,,https://www.instagram.com/p/CKlFRgDBjBN/?igshid=56g258h0ty9i,0,1354684994569035777,,,,en,"Melbourne, Victoria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A beautiful flowering gum on today’s walk ☀️🌷☀️ #summerblooms #floweringbeauty #australia #melbourne #flattenthecurve #lockdown #outandbout #brightflowers #thingsofbrunswick @ Brunswick, Victoria https://t.co/1D6ozNlGXN",https://twitter.com/Karhina03/status/1354684994569035777,Sun Aug 18 01:38:38 +0000 2013,1679529630,false,"I'm a textile artist with a love for creating from up cycled, recycled and reclaimed materials and taking creative workshops.",17,52,91,17,"Brunswick, Melbourne",Tamara Russell,Karhina03,3600,,http://about.me/Karhina,false
"-0.13608912,51.50413561",Thu Jan 28 06:10:03 +0000 2021,,,http://dlvr.it/RrVXXf,0,1354673069843914754,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Sexuality should never be a source of shame: More than 100,000 people in the UK have already died of Covid; 105,200 people are still living with HIV. Next time we have to be better prepared. https://t.co/MorVRYRFGf",https://twitter.com/StigmabaseO/status/1354673069843914754,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4142,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828239,,https://www.stigmabase.org/,false
"21.008333,52.232222",Thu Jan 28 04:59:37 +0000 2021,COVID BBC,,https://www.youtube.com/watch?v=lo93PV4aDU0,0,1354655345235390468,,,,en,"Warszawa, Polska",false,,0,,,"<a href=""https://tapbots.com/tweetbot/"" rel=""nofollow"">Twitter for iPhone 12 Pro Max </a>",#COVID vaccine: Should BAME groups be prioritised? - #BBC Newsnight https://t.co/OjlfUamPVa,https://twitter.com/pidybi/status/1354655345235390468,Sat Mar 30 17:25:49 +0000 2013,1316862031,false,🤷‍♂️,221,570,590,250,Poland 🌍👈,𝔓𝔦𝔬𝔱𝔯,pidybi,633670,,,false
"-73.692001,40.6819",Thu Jan 28 05:54:59 +0000 2021,SouthernStateParkway,,,0,1354669280537808897,,,,en,"North Valley Stream, NY",,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">511NY-Tweets</a>",Cleared: Incident on #SouthernStateParkway WB at Exit 15 - North Corona Avenue,https://twitter.com/511NY/status/1354669280537808897,Thu Jun 25 17:22:38 +0000 2009,50706690,false,Traffic & transit updates for all of New York State provided by New York State 511. Visit the website for more feeds.,0,3674,193,251,New York State,511 New York,511NY,5556305,,http://twitter.511ny.org,false
"-121.907,37.8208",Thu Jan 28 04:28:14 +0000 2021,,,https://www.instagram.com/p/CKk0Ms3Bcv-/?igshid=1f5jxwlp91p4g,0,1354647449500086272,,,,en,"Blackhawk, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I read a Facebook post that asked who would of thought you could go into a bank wear a mask and ask for money without an issue or being shot by a guard.  Well I saw it and was one of many who did just that. https://t.co/z3flYeV6S5,https://twitter.com/Rgf49er/status/1354647449500086272,Fri Sep 23 00:42:09 +0000 2011,378319249,false,"22 yrs of leadership, mentoring, & trusted board advisor. Worked in 40 countries & embrace each culture. A golfer, photographer & Bay Area Sports enthusiast.",2742,291,757,12,"San Francisco, CA",Ronald Fuentes,Rgf49er,6615,,https://www.linkedin.com/in/ronaldfuentes/,false
"100.65507813,13.86200131",Thu Jan 28 05:02:03 +0000 2021,,,http://dlvr.it/RrVNvX,0,1354655958459240455,,,,en,"ท่าแร้ง, ประเทศไทย",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HKNR — Hong Kong leader Carrie Lam asks Beijing's help in securing Covid-19 vaccine from state-owned ...: of one of Hong Kong's most densely populated areas as a “success”, praising the bid to ensure Covid-19 testing as “smooth, orderly and effective”.… https://t.co/MUW1lNYv0e",https://twitter.com/StigmabaseU/status/1354655958459240455,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2530,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1606810,,https://www.stigmabase.org/,false
"-73.56725453,45.75975883",Thu Jan 28 05:52:02 +0000 2021,,,http://dlvr.it/RrVVT9,0,1354668537395068929,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Minister announces £500 recognition payment for NI health workers: A special recognition payment of £500 has been announced for Northern Ireland's health staff. Health Minister Robin Swann said it will be paid to all ... https://t.co/JIA9qc2vg5,https://twitter.com/StigmabaseN/status/1354668537395068929,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"-73.692001,40.6819",Thu Jan 28 05:15:49 +0000 2021,SouthernStateParkway,,http://511ny.org/EventDetails/TRANSCOM/ORI236235309,0,1354659422442844162,,,,en,"North Valley Stream, NY",false,,0,,,"<a href=""https://511ny.org"" rel=""nofollow"">NYRegions</a>",Incident on #SouthernStateParkway WB at Exit 15 - North Corona Avenue https://t.co/b9qQQfESn9,https://twitter.com/511nyLongIsland/status/1354659422442844162,Thu Jun 25 18:45:29 +0000 2009,50729679,false,Traffic & transit updates for the Long Island area provided by New York State 511. Visit the website for more feeds.,0,2048,0,115,Long Island,511NY - Long Island,511nyLongIsland,366013,,http://twitter.511ny.org/,false
"-81.3775,28.5421",Thu Jan 28 08:01:11 +0000 2021,,,https://www.instagram.com/p/CKlMkJ1LMiv/?igshid=m50aodw82tqp,0,1354701037735731203,,,,en,"Orlando, FL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Good ole' days - no @covid ! @ Orlando, Florida https://t.co/eRfH2rha5K",https://twitter.com/BrianJohnsonXXX/status/1354701037735731203,Mon Aug 30 14:55:24 +0000 2010,184809706,false,"🔞Stooge, Screenwriter, Sober, Skater, Stern fan, Slave on Jerry Springer, #patattootour🥞 Aug./Nov./Feb. & May, RT me or just Follow for Fun. 😜 ......thanxxx.",21825,3075,4969,131,"Orlando, FL",🔞Brian Johnson/@hole,BrianJohnsonXXX,104185,,http://Instagram.com/BrianJohnsonTattoos,false
"120.51712,14.81831",Thu Jan 28 09:59:41 +0000 2021,SaintJohnnySince,,https://www.instagram.com/p/CKlaIYRnoQj/?igshid=1asugwrtfl6e8,1,1354730860931649538,,,,en,"Orani, Rehiyon ng Gitnang Luzon",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Thank you so much my lockdown class, #SaintJohnnySince! This has been memorable because of you all! ❤️🙏🏻

1.20.21 @ Orani, Bataan https://t.co/LOwMTEKdLE",https://twitter.com/yohpercy/status/1354730860931649538,Sat Jun 19 03:10:41 +0000 2010,157189165,false,@Mariahcarey. HUMSS & Physics Teacher but Biology Major. Maldita with a heart. MASE Student. 1 John 4:16. #KulayRosasAngBukas🌷,41739,778,624,10,Citizen o' the world daahling!,Asakura for Good Governance,yohpercy,52139,,,false
"-118.355151,34.04211",Thu Jan 28 05:16:48 +0000 2021,supportsmallbusiness losangeles losangelesnow comfortfood covidlife,,https://www.instagram.com/p/CKk5wbxgB6o/?igshid=1dc15yap0pii,3,1354659672578428930,,,,en,"Los Angeles, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pandemic comfort food...thy name is @earlesoncrenshaw 

Took a moment to pick up around my car and found all of these...evidence. 

#supportsmallbusiness #losangeles #losangelesnow #comfortfood #covidlife @ Mid City https://t.co/2EZcMgD9RS",https://twitter.com/tafarai/status/1354659672578428930,Wed Jun 24 21:43:56 +0000 2009,50451223,false,City of Los Angeles Commissioner (Recreation and Parks). CicLAvia. Destination Crenshaw | Civic Booster. Brand Evangelist. Gamer. Trekkie. Vegan.,9776,2439,3187,87,"Los Angeles, CA",Tafarai Bayne,tafarai,17203,,http://www.ciclavia.org,false
"-73.56725453,45.75975883",Thu Jan 28 08:49:33 +0000 2021,,,http://dlvr.it/RrVxZ1,0,1354713212264927232,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Number of coronavirus deaths in Ireland soar past 3000: The Health Protection Surveillance Centre said the median age of the latest fatalities was 83. There have now been a total of 3,066 COVID-19 related ... https://t.co/33UZwLNHUa",https://twitter.com/StigmabaseN/status/1354713212264927232,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"-73.56725453,45.75975883",Thu Jan 28 05:52:03 +0000 2021,,,http://dlvr.it/RrVVVW,0,1354668540029091843,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: 54 deaths and 1335 confirmed Covid-19 cases in Ireland: The National Public Health Emergency Team said that 50 of today's reported deaths occurred in January. The median age of those who died is 85 years ... https://t.co/tUHO73z4Xz,https://twitter.com/StigmabaseN/status/1354668540029091843,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951806,,https://www.stigmabase.org/,false
"55.2741,25.1994",Thu Jan 28 05:13:29 +0000 2021,AgbaAkin,,https://www.instagram.com/p/CKk5DgtpzCr/?igshid=17z9c4fh6y4cw,0,1354658835865206785,,,,en,"دبي, الامارات العربية المتحدة",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy Birthday Alh Abass Akande Papa Tor Sibe @officialobesere #AgbaAkin LLNP 🙏🙏

Chai I Miss This Old Days @kizadubai ✌️✌️ Before Covid 🤦‍♂️ @ Dubai, United Arab Emirates https://t.co/YW6u1sznaz",https://twitter.com/BillyQue_B/status/1354658835865206785,Tue Jun 19 15:56:26 +0000 2012,612656776,false,"For Parties In London, Uk Tours, Concerts,Bday bookings or Events Contact Billy CEO / +447879181552 ..",47,4203,681,28,london,BillyQue_B,BillyQue_B,15882,,http://www.que-bent.co.uk,false
"-114.057,51.045",Thu Jan 28 05:55:59 +0000 2021,,,https://www.instagram.com/p/CKk-PZ8sAHU/?igshid=kfkweoc0i5bu,0,1354669533202583554,,,,en,"Calgary, Alberta",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Volunteers of charity program ❤️ Bread Delivery With Love🥯 were donated a lot of PPE (personal prevention equipment )  again, including masks, KN95, hand sanitizer, disposable aprons, and so on. Thanks 🙏 https://t.co/U53RcWQ1Ve",https://twitter.com/SamKwan618/status/1354669533202583554,Sun Jan 15 18:07:55 +0000 2017,820694012650631170,false,A Volunteer Of Canadian Registered Charity ECSSEN. Vancouver Canada from Hongkong. Facebook: Sam Kwan,96,13,23,0,,Sam Kwan,SamKwan618,706,,,false
"100.494,13.7522",Thu Jan 28 08:25:26 +0000 2021,,,https://www.instagram.com/p/CKlPWFLHxxU/?igshid=1qxjlmzt7fnp1,0,1354707140796149762,,,,en,"พระบรมมหาราชวัง, ประเทศไทย",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Is covid not enough to force us to stay home now pollution os forcing us to do sport Indoor !! What’s next ? @ Bangkok, Thailand https://t.co/pH9RxLeFx2",https://twitter.com/Lifetravel1/status/1354707140796149762,Fri Nov 02 06:01:25 +0000 2012,920446248,false,"Entrepreneur Travel & Lifestyle Advisor, ... epicurean , small unique artisans representation Urban experiences and inspirational travel",32,95,188,6,Thailand,URBAN-SELEQT Agency,Lifetravel1,2482,,http://www.urban-seleqt.com,false
"0.6066373,51.64938734",Thu Jan 28 08:47:32 +0000 2021,,,https://j.mp/2MxR9aE,0,1354712703818817540,,,,en,"South Woodham Ferrers, East",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Family of nurses reunites to help out with Covid jabs - Clacton and Frinton Gazette https://t.co/oEf07HTsbP,https://twitter.com/SouthWoodham/status/1354712703818817540,Mon Mar 14 18:49:02 +0000 2011,266140814,false,News/Weather/River Crouch Tides/Updates feed from South Woodham Ferrers in the county of #Essex UK. Follow if you are a Woodhamer!,459,3684,461,37,"South Woodham Ferrers, Essex",South Woodham Ferrers,SouthWoodham,18596,,http://facebook.com/southwoodhamferrers,false
"-1.46989346,52.91765398",Thu Jan 28 08:47:32 +0000 2021,Derbyshire,,https://j.mp/39o2LWF,0,1354712703990865921,,,,en,"Derby, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Sixteen more #Derbyshire Covid deaths as UK death toll climbs steeply https://t.co/k4w94YHQio,https://twitter.com/DailyDERBYS/status/1354712703990865921,Thu Jul 19 23:35:31 +0000 2012,705994686,false,"Follow for all of the latest news, sport, weather, and updates from around the county of Derbyshire (Derbys), UK",4,3063,959,50,"Derbyshire, UK",DERBYSHIRE,DailyDERBYS,88140,,https://twitter.com/dailyderbys,false
"-117.425,47.6589",Thu Jan 28 05:51:40 +0000 2021,happynationalchocolatecakeday,,https://www.instagram.com/p/CKk9v6shF883B9t4bQQN-L_Wa5tHWZ8fR1UaVg0/?igshid=1xbfxnauiuhyh,0,1354668446110294018,,,,en,"Spokane, WA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Dan reminded me it was National Chocolate Cake day so I surprised him with a little cake from Carl’s Jr. I picked up on the way home from work 🥰

#happynationalchocolatecakeday https://t.co/hQQxidgB3Q",https://twitter.com/pearberriezz101/status/1354668446110294018,Sun Jul 08 03:47:27 +0000 2007,7322382,false,FABULOUS!!! married to @cinnaduma 🥰,371,35,93,4,"Spokane, WA",mrscinnaduma,pearberriezz101,3239,,,false
"-1.5910792,53.79722858",Thu Jan 28 06:42:45 +0000 2021,,,https://www.instagram.com/p/CKlDlzbBneM/?igshid=sc3smlsw0mtv,0,1354681299362074627,,,,en,"Leeds, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DIY lockdown hairdo 😂 @ Ian Russell's Halfway House, in Armley. https://t.co/uAsGxv9RIj",https://twitter.com/MrIanTRussell/status/1354681299362074627,Fri Aug 02 02:38:42 +0000 2019,1157118495496253440,false,,46,32,260,0,"Leeds, England",Ian Russell,MrIanTRussell,183,,,false
"22.96915038,40.58580851",Thu Jan 28 06:32:43 +0000 2021,xtoolsgr menoumeasfaleis hardwarestore thessaloniki skg agores agoresmeasfaleia weareopen covid_19,,https://www.instagram.com/p/CKlCckbFawV/?igshid=zkp7jgvqewvr,0,1354678775750000642,,,,en,"Κεντρική Μακεδονία, Ελλάς",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#xtoolsgr #menoumeasfaleis #hardwarestore #thessaloniki #skg #agores #agoresmeasfaleia #weareopen #covid_19 @ Xtools https://t.co/qWrJdIB38n,https://twitter.com/xtoolsgr/status/1354678775750000642,Sat Feb 20 13:41:58 +0000 2016,701039089206894593,false,"Kοντά σας για να σας προσφέρουμε τις καλύτερες λύσεις, έχοντας άριστες γνώσεις πάνω στο αντικείμενο των χρωμάτων, σιδηρικών, υδραυλικών, ηλεκτρικών εργαλείων",4,22,50,0,"Μ. Αλεξάνδρου 1Ζ, Καλαμαριά",Χρώματα Σιδηρικά,xtoolsgr,143,,http://www.xtools.gr/,false
