coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-157.92366028,21.31752233",Sun Mar 21 06:34:46 +0000 2021,COVID19 ChaseIsTheBest,,https://www.instagram.com/p/CMq8AmajoQh/?igshid=tg4vkmyhfrfb,0,1373523459867877377,,,,en,"Honolulu, HI",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Outdoor seating at my local watering hole. We only go out when it rains. 
#COVID19 #ChaseIsTheBest @ Oahu, Hawaii https://t.co/SYYjVqujgf",https://twitter.com/CharPrincessa/status/1373523459867877377,Thu Mar 26 14:43:55 +0000 2009,26763525,false,"A little bit of alchemy, a drop of honey and a whole lot of gritty salt. Veteran, Volunteer.",12844,8176,8166,239,"Oahu, Hawaii",Char,CharPrincessa,30999,,,false
"-111.07427917,45.67070719",Sun Mar 21 11:01:33 +0000 2021,,,http://dlvr.it/Rw42Wz,0,1373590597387218944,,,,en,"Bozeman, MT",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",COVID-inspired Montana health insurance proposal wouldn’t kick in for 2 years https://t.co/N6hAFegipC,https://twitter.com/bozchron/status/1373590597387218944,Wed Mar 04 00:33:58 +0000 2009,22707076,false,The official Twitter feed for the Bozeman Daily Chronicle.,92,21687,1279,468,"Bozeman, Montana",Bozeman Daily Chronicle,bozchron,104273,,http://bozemandailychronicle.com/,false
"-0.1094,51.5141",Sun Mar 21 11:26:44 +0000 2021,,,https://www.instagram.com/p/CMrdbbLhapX/?igshid=1ip0ggapwwa9c,1,1373596938180960264,,,,en,"City of London, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ok 👍🏽 now I am over this lockdown - I will be patient and behave —🤫Promise !
What I want is the beach 🏖 I would love to see my house and friends on Menorca 🏝🌺⛱💞💋💋💋💋💋💋 @ London, United Kingdom https://t.co/22MucHG1lo",https://twitter.com/SofalaValeria/status/1373596938180960264,Mon Oct 11 11:00:15 +0000 2010,201218361,false,Fashion-Jewellery -Style consultant-all about style &Travel / tour manager to well known Icon ! Interior styling/ Food & Wine.,19679,588,756,28,London-New York-Milano ,Sofalavaleria,SofalaValeria,15724,,,false
"2,47",Sun Mar 21 08:52:51 +0000 2021,,,https://www.instagram.com/p/CMrLsm0BzGT/?igshid=16rubdic3x2w5,0,1373558212113367042,,,,en,"Sainte-Lizaigne, France",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",@officialchrismann has given ME permission to share this!🤡💌🕵️☑️ Wait what? His Corona spoof videos are legendary! And of course he has a beautiful voice! Thank you Chris! I now owe you a poem! @ France https://t.co/cBfrEn4Cvv,https://twitter.com/DonBeukes/status/1373558212113367042,Tue Sep 15 20:09:42 +0000 2009,74541835,false,"British/SouthAfrican/EUAuthor  Reviewer Podcaster in France.

https://t.co/7967sVJxne

🇿🇦🇬🇧🇫🇷🇪🇺🏳️‍🌈",10279,1251,4846,27,Paris•London•Madrid•Cape Town,Don Beukes EKPHRASTIC WriterBloggerReviewerPodcast,DonBeukes,20198,,https://donbeukes.wordpress.com/,false
"77.22217788,28.63213091",Sun Mar 21 10:00:32 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rw3vXF,0,1373575243558707202,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","China steps up COVID-19 vaccination, considers differentiated visa policies https://t.co/AmcXHms2qe #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",https://twitter.com/sipgrab/status/1373575243558707202,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"77.22217788,28.63213091",Sun Mar 21 07:16:32 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rw3bt2,0,1373533973301751813,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pakistan bans travel from 12 countries amid spike in coronavirus cases https://t.co/DqURbT4ctc #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1373533973301751813,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"72.9097582,19.00117717",Sun Mar 21 08:03:03 +0000 2021,Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rw3gqh,0,1373545676152262663,,,,en,"मुंबई, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",UAE expands COVID-19 vaccination drive https://t.co/laQbLMTDOy #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1373545676152262663,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"72.9097582,19.00117717",Sun Mar 21 10:18:05 +0000 2021,Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rw3xlg,0,1373579660223651841,,,,en,"मुंबई, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Pandemic leaves digital laggard Italy scrambling to catch up https://t.co/VV2ZKLvzqG #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1373579660223651841,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"77.22217788,28.63213091",Sun Mar 21 05:08:04 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rw3PVw,0,1373501641077362688,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",AstraZeneca counters Indonesian Muslim concerns over COVID-19 vaccine https://t.co/RHcwhIJ4az #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1373501641077362688,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"-77.56686097,17.86857123",Sun Mar 21 06:52:14 +0000 2021,,,https://www.instagram.com/p/CMq-A5Yh5ju/?igshid=1i7uaziru29ay,0,1373527857662672898,,,,en,Jamaica,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I love ❤️ this image it says so much about the natural connection between two brirhers, my hubby and my baby brother. Covid 19 has taken these moments from us temporarily but we will revisit them again 🤗 https://t.co/qIB6pezAZV",https://twitter.com/27legs/status/1373527857662672898,Sat Mar 12 22:18:44 +0000 2011,265032311,false,"Proud mother, avid traveller with a desire to tire before my 60's and pen a book. whilst I indulge my love of books 😉 and live off my 7 acres in the sun.",822,26,80,1,"Croydon, London",Jacqueline Baker,27legs,1793,,,false
