coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"55.28569967,25.21993306",Tue Mar 30 07:46:52 +0000 2021,GetVaccinated Pfizer BioNTech mRnaVaccine 2ndDose COVID19 Vaccine Pandemic DHA DubaiHealthAuthority OneCentral OFW Dubai UAE,,https://www.instagram.com/p/CNCPa6FMRVC/?igshid=m6n3fp77o77t,0,1376803095640993792,,,,en,"دبي, الامارات العربية المتحدة",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Finally finished my two COVID-19 vaccine doses 💉🤜🏻🦠🇦🇪  #GetVaccinated #Pfizer #BioNTech #mRnaVaccine #2ndDose #COVID19 #Vaccine #Pandemic #DHA #DubaiHealthAuthority #OneCentral #OFW #Dubai #UAE @ One Central https://t.co/0EX3Tw5tdn,https://twitter.com/angeal_hewley03/status/1376803095640993792,Sun Jun 06 09:18:56 +0000 2010,152576369,false,Jesus is my Lord & Savior🙏🏻 ✝/Asian 💯/RN 🏥/OFW 🇵🇭✈🇦🇪/Gamer 🎮/オタク (Otaku) 🇯🇵/Metrosexual 😎/Geek 🤓,365,141,188,8,"Dubai, United Arab Emirates",Stephen Robert Honorio,angeal_hewley03,1230,,,false
"-0.4254453,53.8411294",Tue Mar 30 07:54:56 +0000 2021,,,https://www.instagram.com/p/CNCQV4wBePw/?igshid=2mjh84di66l7,0,1376805124845277185,,,,en,"Beverley, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Meet the Eastgate Studio Open Print Exhibition printmakers.
@bykatemillerprints 

“A little print of a well kept front garden admired during daily lockdown walks in my local area.” @ Eastgate Studio Beverley https://t.co/I9y9jj2fGh",https://twitter.com/EastgateStudio/status/1376805124845277185,Tue Oct 20 21:37:11 +0000 2020,1318667525526327302,false,"Print studio and gallery offering workshops, print room hire, a print club, exhibitions, print and print materials sales.",20,15,97,0,"Beverley, England",Eastgate Studio,EastgateStudio,176,,,false
"-73.56725453,45.75975883",Tue Mar 30 08:05:03 +0000 2021,,,http://dlvr.it/Rwf58D,0,1376807670301089793,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Ireland at Covid 'tipping point' as vaccine benefit still six weeks away: ... point” in Ireland as the benefit of vaccinations against higher case numbers will not be felt for another six to eight weeks, according to a senior health ... https://t.co/vyekCHPikP",https://twitter.com/StigmabaseN/status/1376807670301089793,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951930,,https://www.stigmabase.org/,false
"72.59488266,23.10647741",Tue Mar 30 08:07:43 +0000 2021,,,https://www.instagram.com/p/CNCRzi_DD9r/?igshid=1my7uyfu5jlkr,1,1376808341905809410,,,,en,"गांधीनगर, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Joining Anti CORONA Brigade. Taking first DOSE of Covi-shield. @ Vishwakarma Government Engineering College https://t.co/Gso53rhNwU,https://twitter.com/deeppl/status/1376808341905809410,Tue Mar 02 05:50:32 +0000 2010,118949424,false,Educationist /professor,89,49,64,0,Ahmedabad,pradeep.lodha,deeppl,141,,,false
"-117.566,33.8753",Tue Mar 30 07:23:03 +0000 2021,karikingbeverly karibeverly damianlillard stephcurry nba basketball deepthree aaubasketball jrhoops,,https://www.instagram.com/p/CNCMYMlggAn/?igshid=16s7y587kcv2g,2,1376797104136282113,,,,en,"Corona, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Damian Lillard Three Pointer Range #karikingbeverly #karibeverly #damianlillard #stephcurry #nba #basketball #deepthree #aaubasketball #jrhoops @ Corona, California https://t.co/yu5ZK2Qbbp",https://twitter.com/kaelbeverly/status/1376797104136282113,Sat Mar 14 03:29:00 +0000 2009,24320379,false,http://t.co/Y3BxOcUJkE,896,397,230,6,"Manhattan Beach, CA",Kael Beverly,kaelbeverly,3128,,,false
"-73.56725453,45.75975883",Tue Mar 30 09:05:02 +0000 2021,,,http://dlvr.it/RwfFms,0,1376822768956710916,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: UK wants to vaccinate all adults before sharing vaccine with other countries: FILE PHOTO: Health workers are seen taking a break as people wait in line outside of a COVID-19 vaccination centre at St Thomas' hospital, amid the ... https://t.co/hlkUFv895y",https://twitter.com/StigmabaseN/status/1376822768956710916,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951930,,https://www.stigmabase.org/,false
"77.22217788,28.63213091",Tue Mar 30 04:52:04 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rwddzk,0,1376759105688203270,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Maharashtra: 3,144 new COVID-19 cases in Thane, 10 more deaths https://t.co/H8YaEiPJjv #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",https://twitter.com/sipgrab/status/1376759105688203270,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"153.0284,-27.4699",Tue Mar 30 05:12:42 +0000 2021,sunrise beach lifesabeach brisbane koopslife tuesday tuesdayvibes tuesdaymotivation lockdown,,https://www.instagram.com/p/CNB9xtErHZk-EdOxx2mUPN_1rO8ixTrJjjMtM40/?igshid=1qkm5yyv3t2dk,0,1376764300195291142,,,,en,"Brisbane, Queensland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mooching with Koops... what’s the story morning glory #sunrise #beach #lifesabeach #brisbane #koopslife #tuesday #tuesdayvibes #tuesdaymotivation #lockdown @ Brisbane, Queensland, Australia https://t.co/Y1as5gpqCI",https://twitter.com/djkooper/status/1376764300195291142,Sun Feb 01 21:13:29 +0000 2009,19877175,false,"Visual Artist, Runner, Photographer, Promoter, Traveller and mum of three lads who will Tweet about all manner of randomness",7192,1370,954,57,"Newcastle Upon Tyne, England",KOOPS,djkooper,10731,,,false
"-0.26067573,51.53153153",Tue Mar 30 07:17:38 +0000 2021,,,,0,1376795739288973312,LBC,,20973388,en,"Wandsworth, London",,,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",@LBC @NickFerrariLBC  Ain't any black people dying as a result of not taking up the vaccine. So this idea they are more susceptible to it is just not adding up.,https://twitter.com/OralWashington/status/1376795739288973312,Sun Nov 17 17:50:42 +0000 2013,2199931063,true,,20,1,11,0,,Oral Washington,OralWashington,3675,,,false
"-122.2721,37.8029",Tue Mar 30 08:33:48 +0000 2021,flying today,,https://www.instagram.com/p/CNCUypJj6cT/?igshid=joormsuuymh4,0,1376814905769091072,,,,en,"Oakland, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","You know that feeling you get when you see another person wearing a face shield and you think to yourself, “Okay, this is still normal”? Yeah, me too. #flying #today @ Oakland, California https://t.co/pSIm14kR8I",https://twitter.com/adrianlu/status/1376814905769091072,Thu Mar 12 17:00:15 +0000 2009,23983110,false,Real Estate Investor. Licensed mechanical engineer and practicing acoustician @SalterInc. Chairman of the Board @TribeSwaliga.,433,181,144,29,"New York, USA","Adrian L. Lu, PE",adrianlu,1329,,https://www.adrianllu.com/,false
