coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-73.56725453,45.75975883",Sat Mar 06 09:01:32 +0000 2021,,,http://dlvr.it/Rv4lS3,0,1368124577205735425,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Coronavirus: Nine deaths and 522 new cases confirmed in Ireland: A FURTHER 522 new cases of Covid-19 have been confirmed in Ireland, the National Public Health Emergency Team (NPHET) has said this evening. https://t.co/5gF1E8PByk",https://twitter.com/StigmabaseN/status/1368124577205735425,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951930,,https://www.stigmabase.org/,false
"-2.78224707,56.33623825",Sat Mar 06 08:38:46 +0000 2021,,,https://www.instagram.com/p/CMEiSISgR0q/?igshid=1tjovmwgmjufk,2,1368118849925750784,,,,en,"Saint Andrews, Scotland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Come and pay us a visit this weekend. We’re open, with extended hours til 5PM. Remember that Kingsbarns is still closed at this stage in the pandemic.(📸 @plane.bread) @ The Cheesy Toast Shack https://t.co/5UXj2z0I97",https://twitter.com/TheCheeseShack/status/1368118849925750784,Fri Mar 18 18:23:19 +0000 2016,710894364415946752,false,Street Vendor of the Year Winners • Scottish Street Food Finalists • Making Grilled Cheese Great Again: Kingsbarns • St Andrews • On The Road,2087,1122,1431,15,"Scotland, United Kingdom",Cheesy Toast Shack,TheCheeseShack,2811,,https://www.facebook.com/thecheesytoastshack,false
"-73.47935661,45.6677507",Sat Mar 06 09:01:33 +0000 2021,,,http://dlvr.it/Rv4lT8,0,1368124582691885061,,,,en,"Varennes, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma : Covid Placentitis: what we know about the condition that may have caused four stillbirths in Ireland: The woman's child was delivered by an emergency Caesarean section ten days after she tested ... Both mother and baby went home on day… https://t.co/JQFR6I5rCm,https://twitter.com/StigmabaseN/status/1368124582691885061,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951930,,https://www.stigmabase.org/,false
"-84.3889,33.7566",Sat Mar 06 05:19:25 +0000 2021,LoveAndHipHop,,https://www.instagram.com/p/CMELd01DUDp/?igshid=1okc0pyahk5b7,9,1368068681981452288,,,,en,"Atlanta, GA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A year ago... we were on set hosting the first of the 4 reunions I  was slated to host/ but thanks to Covid’s azz.... we only got one in the can. @vh1 #LoveAndHipHop @ Atlanta, Georgia https://t.co/mFsVccMzkr",https://twitter.com/claudiajordan/status/1368068681981452288,Sat Mar 14 05:02:50 +0000 2009,24332709,false,,54693,181208,1297,1239,"Dallas, TX ",Claudia Jordan,claudiajordan,133614,,,true
"-73.56726563,45.63697547",Sat Mar 06 11:59:05 +0000 2021,,,http://dlvr.it/Rv57sr,0,1368169258262401028,,,,en,"Montréal, Québec",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma — Lives of working women upended by pandemic: This stigma that you can't feel like you can talk about with your manager what you're facing at home and the pandemic has made all of that worse,” ... https://t.co/Yw4yoVxREk",https://twitter.com/stigmabase/status/1368169258262401028,Wed Sep 01 21:06:16 +0000 2010,185789961,false,Dedicated to Education | Keeping up-to-date on global exclusion — Serving the truth — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,961,689,71,Worldwide,STIGMABASE | EDU,stigmabase,820340,,https://www.stigmabase.org/,false
"-0.13608912,51.50413561",Sat Mar 06 09:59:31 +0000 2021,,,http://dlvr.it/Rv4smz,0,1368139171106201602,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Julia Roberts honors Dr. Fauci for his pandemic work during star-studded virtual amfAR benefit: Dr. Fauci thanked Roberts and expressed his commitment to fighting both COVID-19 and HIV/AIDS: 'We are going to continue the work both with HIV ... https://t.co/hlFA0MCmdc,https://twitter.com/StigmabaseO/status/1368139171106201602,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3743,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828433,,https://www.stigmabase.org/,false
"5.55,52.31666667",Sat Mar 06 11:19:12 +0000 2021,aadpakvis vaccinatie covid19 coronavaccin coronavirus,,https://www.instagram.com/p/CME0pKKFBST/?igshid=1sqj01azc0wde,0,1368159224019247105,,,,en,"Zeewolde, Nederland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#aadpakvis 
#vaccinatie
#covid19
#coronavaccin
#coronavirus @ Netherlands https://t.co/geVwM5bBm4",https://twitter.com/rhodanos/status/1368159224019247105,Sun Oct 18 18:07:16 +0000 2009,83410416,false,,11,17,182,0,Rotterdam,G@ngSt@rr,rhodanos,5072,,,false
"-0.13608912,51.50413561",Sat Mar 06 09:59:32 +0000 2021,,,http://dlvr.it/Rv4sny,0,1368139174679777288,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Rule breaker Rita Ora answers questions about UK lockdown in awkward TV interview: Rita is due to perform at the Sydney Gay and Lesbian Mardi Gras festival on Saturday. In her morning chat, she said: ""It is my first show in a long time... I' ... https://t.co/uNk1dtNAMy",https://twitter.com/StigmabaseO/status/1368139174679777288,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3743,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828433,,https://www.stigmabase.org/,false
"7.44400642,9.05534886",Sat Mar 06 12:04:14 +0000 2021,,,https://www.instagram.com/p/CME5y8xlEOp/?igshid=2rdtlsyyjax8,0,1368170556768534530,,,,en,"Abuja, Nigeria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","1st Payment-N256,795
Monthly payment(x5)-N95,381
Payment Plan Total-N733,700

Outright purchase N632,500

*Product/Appliance delivery on 1st Payment.
*early payment completion discount. @ Wuye, Abuja https://t.co/cLdJayF4ab",https://twitter.com/paymentplanco/status/1368170556768534530,Fri Jan 17 08:58:49 +0000 2020,1218095261681168384,false,"No hidden charges/collateral. Electronics&Appliances on a 4-6 months installment. Show Room - Boya place, Ameh Ebute street, Wuye,Abuja (BorrowToOwn)",811,1298,2321,2,"Abuja, Nigeria",Payment Plan Company Abuja,paymentplanco,1691,,https://wa.me/2348085999581,false
"77.27617188,28.53861577",Sat Mar 06 07:03:04 +0000 2021,,,http://dlvr.it/Rv4W1m,0,1368094763518369794,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INGMT — India, Mexico top list of coronavirus-related attacks on health workers: “We must address the structural issues, whether its deprivation of the rights of women or inequitable access to healthcare,” he said. The true number of ... View article... https://t.co/XZCElTY0t1",https://twitter.com/StigmabaseA/status/1368094763518369794,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550178,,https://www.stigmabase.org/,false
