coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-0.1769472,51.3572864",Wed Mar 10 12:01:24 +0000 2021,health fitness HR happiness mentalhealth mindfulness wellness productivity wellbeing workplace business success leadership safety,https://twitter.com/AnthonyLSavage/status/1369619394733686786/photo/1,http://ow.ly/vEXe50DNzXc,0,1369619394733686786,,,,en,"Sutton, London",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Can the spread of workplace illness be avoided, post-COVID, by 
increased remote working?
https://t.co/v8ot4NtgDD
#health #fitness #HR #happiness #mentalhealth #mindfulness #wellness #productivity #wellbeing #workplace #business #success #leadership #safety https://t.co/kkqhrTkYQ8",https://twitter.com/AnthonyLSavage/status/1369619394733686786,Tue Nov 20 16:31:58 +0000 2012,960767672,false,Occupational Mental Health & Wellbeing Entrepreneur Medical Services Manager @Sparta_Health Absence Rehabilitation Benefits Fitness Engagement Human Resources,4,320,649,5,"London, England",Anthony Savage,AnthonyLSavage,1860,,http://www.linkedin.com/in/anthonysavage,false
"122.56103371,10.71593439",Wed Mar 10 08:02:28 +0000 2021,umcprotektado,,https://www.instagram.com/p/CMOxTljFQSW/?igshid=rgdc8ikl6nxk,0,1369559264944128004,,,,en,"Lungsod ng Iloilo, Rehiyon ng Kanlurang Visayas",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Got my first dose of CoViD Vaccine
#umcprotektado @ West Visayas State University Medical Center, La Paz, Iloilo City https://t.co/5DR1cigK3i",https://twitter.com/stanblanca25/status/1369559264944128004,Thu Apr 28 00:51:18 +0000 2016,725487518414594052,false,Ilonggo Dad; Draftsman/CADD operator @ WVSU Medical Center,1673,15,186,0,"Iloilo City, Western Visayas",Pisces25,stanblanca25,253,,,false
"-73.56725453,45.75975883",Wed Mar 10 04:36:32 +0000 2021,,,http://dlvr.it/RvKGsc,0,1369507440476102656,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: 5 Ways to Wellbeing Workshop with Mental Health Ireland - NCBI: In response to the COVID-19 pandemic, Mental Health Ireland are delighted to offer the Five Ways to Wellbeing during Tough Times workshop online ... https://t.co/hn8Mwo1gng",https://twitter.com/StigmabaseN/status/1369507440476102656,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951930,,https://www.stigmabase.org/,false
"-77.5820908,35.262204",Wed Mar 10 08:45:43 +0000 2021,,,https://www.neusenews.com/index/2021/3/3/help-wanted-lenoir-county-health-department-social-worker-ii-regular-full-time-jdyw6,0,1369570146650644480,,,,en,"Kinston, NC",false,,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>","Help wanted: Lenoir County Health Department - Social Worker II, Regular, Full-Time    https://t.co/ujWKb6Zdpk",https://twitter.com/NeuseNews/status/1369570146650644480,Tue Apr 10 03:18:40 +0000 2018,983544768285298688,false,"Hyper-local news with no pop-ups, no AP news and no online subscription fees. No kidding! Subscribe (for free) to our Neuse Newsletter delivered daily at 7 am.",375,1363,95,7,"Kinston, NC",Neuse News,NeuseNews,9227,,https://linktr.ee/neusenews,false
"126.98244019,37.54274326",Wed Mar 10 07:07:02 +0000 2021,,,http://dlvr.it/RvKbS3,0,1369545313636081666,,,,en,대한민국 용산구,false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",KRNR — South Korea finds no link found between deaths and coronavirus vaccine:  South Korea said on Monday it had found no link between the coronavirus vaccine and several ... View article... https://t.co/QxbO3LcTQB,https://twitter.com/StigmabaseU/status/1369545313636081666,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2529,2404,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1606904,,https://www.stigmabase.org/,false
"73.81808,18.62022",Wed Mar 10 06:53:01 +0000 2021,mohanlalfansclub lalettan punekar punemohanlalfansassoc,,https://www.instagram.com/p/CMOpW63BDGA/?igshid=1wny2z4jkxicx,0,1369541788554436611,,,,en,"Haveli, India",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Mohanlal receives the first dose of COVID 19 vaccine

#mohanlalfansclub #lalettan #punekar #punemohanlalfansassoc @ पिंपरी चिंचवड - Pimpri Chinchwad City https://t.co/SHSgUmLxEs",https://twitter.com/anoop42051122/status/1369541788554436611,Sat Jul 27 05:28:26 +0000 2013,1624686133,false,,121,5,72,0,"Pune, India",anoop balan,anoop42051122,63,,,false
"-0.2,5.55",Wed Mar 10 09:43:50 +0000 2021,kwadwoblogger CoronavirusUpdate,,https://www.instagram.com/p/CMO86FIJ4ij/?igshid=1kkaajbkjy8he,0,1369584775997046784,,,,en,"Accra, Ghana",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#kwadwoblogger 
#CoronavirusUpdate: Here’s the latest update on the COVID-19 situation in Ghana, according to the Ghana Health Service @ Accra, Ghana https://t.co/VG3r7wHHRN",https://twitter.com/hot_killy/status/1369584775997046784,Sun Dec 15 00:53:46 +0000 2019,1206014346213679104,false,"The hot 🥵 guy , dm for straight vibe , #gay #bisexual #fuck Dm to fuck hot cutie ass / big ass or suck thick / hard dick 🍆🍑🔞🔞",3769,331,348,0,,kirk _killy_hot,hot_killy,6889,,,false
"-0.121879,51.500782",Wed Mar 10 10:17:12 +0000 2021,london londonlife london angels angelsarebeautiful wanderingaround lockdown londonphotography londoncity stpaulscathedral stpauls tarottaoandalchemy,,https://www.instagram.com/p/CMPAuhFnj_l/?igshid=9yg96r4pdk1r,0,1369593171630567426,,,,en,"London, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","” Charging forward ” 

#london #londonlife #london🇬🇧 #angels #angelsarebeautiful #wanderingaround #lockdown #londonphotography #londoncity #stpaulscathedral #stpauls #tarottaoandalchemy https://t.co/n6YaSMqooi",https://twitter.com/AnetaSalata/status/1369593171630567426,Sat Sep 03 12:53:46 +0000 2011,367133090,false,,76,16,130,0,"London, 🇬🇧 ",Aneta,AnetaSalata,697,,,false
"103.856,1.29306",Wed Mar 10 07:38:04 +0000 2021,14days quarantine jwmarriott singapore,,https://www.instagram.com/p/CMOug9qAo1InXbJkA7ltruVYhbOp5fKdLL_rOE0/?igshid=nuvw97hzgaqn,0,1369553124256407555,,,,en,"中区, 新加坡",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Alhamdulillah.. 🤲My quarantine end today.. I’m freeee🥰😉 
#14days 
#quarantine 
#jwmarriott #singapore @ Singapore https://t.co/Zx5UiB90Pq",https://twitter.com/qasehintan117/status/1369553124256407555,Mon Feb 06 11:28:17 +0000 2012,484686023,false,STAY CLOSE TO ANYTHING THAT REMINDS U OF ALLAH💞,8534,998,862,7,"Pahang,Malaysia",Intan Mariana Ahmad,qasehintan117,16436,,http://www.facebook.com/intanmariana.ahmad,false
"-2.27692723,51.88925396",Wed Mar 10 07:06:01 +0000 2021,,,https://j.mp/3t6nOnI,0,1369545059402543106,,,,en,"Maisemore, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",GP issues statement after Covid vaccine patients fail to turn up https://t.co/qtTzj0prg0,https://twitter.com/DailyGLOUCESTER/status/1369545059402543106,Fri May 04 21:42:01 +0000 2012,571258713,false,THE home of #Gloucestershire news and updates on Twitter for 8 years and counting,5,3913,919,52,"Gloucestershire (Glos), UK",GLOUCESTERSHIRE,DailyGLOUCESTER,79624,,https://twitter.com/dailygloucester,false
