coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-122.675,45.5236111",Sun Feb 21 06:06:34 +0000 2021,Hypebeast Trends,https://twitter.com/LionStiglitz/status/1363369501690007552/photo/1,http://dlvr.it/Rt8N2l,0,1363369501690007552,,,,en,"Portland, OR",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","'South Park' Announces a Second Pandemic Special: Yesterday, Comedy Central announced a second… https://t.co/0EdA0KHUc6 #Hypebeast #Trends https://t.co/cVTxKBMfss",https://twitter.com/LionStiglitz/status/1363369501690007552,Mon Oct 10 19:22:05 +0000 2011,388449512,false,Marketing and Dj. #Amsterdam NL,784,2959,2585,23,,Leon Stiglitz,LionStiglitz,17600,,,false
"-0.61128817,51.70562364",Sun Feb 21 11:20:33 +0000 2021,,,https://j.mp/3kazWkv,1,1363448518615130112,,,,en,"Chesham, South East",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",101-year-old celebrates milestone birthday - after fighting off Covid-19 https://t.co/nGLo8VsNlw,https://twitter.com/DailyBUCKS/status/1363448518615130112,Thu May 10 17:38:53 +0000 2012,576422672,false,"All of the latest news, sport, and updates from the county of Buckinghamshire (Bucks), UK",7,7112,1036,100,"Buckinghamshire (Bucks), UK",BUCKINGHAMSHIRE,DailyBUCKS,65513,,https://twitter.com/dailybucks,false
"101.51649356,3.07353803",Sun Feb 21 10:57:33 +0000 2021,,https://twitter.com/Media_Selangor/status/1363442734007279617/photo/1,https://selangorjournal.my/2021/02/arrival-of-vaccine-marks-new-dawn-in-battle-against-covid-19-dr-noor-hisham/?utm_source=dlvr.it&utm_medium=twitter,0,1363442734007279617,,,,en,"Bandar Petaling Jaya, Selangor",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Selangor Journal | Arrival of vaccine marks new dawn in battle against Covid-19 — Dr Noor Hisham https://t.co/GtMMFa9nS3 https://t.co/DmSOG6RZ0Z,https://twitter.com/Media_Selangor/status/1363442734007279617,Thu Mar 31 15:04:18 +0000 2011,275057058,false,Segar. Semasa. Selangor. Kami sampaikan berita mutakhir dan perkembangan negeri di SelangorTV dan Selangorkini.,1774,51185,276,154,Shah Alam,Media Selangor,Media_Selangor,226214,,http://www.selangorkini.my,false
"127.03142591,37.2815099",Sun Feb 21 11:32:25 +0000 2021,,,https://www.instagram.com/p/CLjX0blAAQR/?igshid=1321p8llbv8h4,0,1363451508235321345,,,,en,대한민국 수원시,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","cheers to one full week in South Korea, and only one more week of quarantine! 🥂 @ 팔달구 우만동 https://t.co/yMIq6sH3gw",https://twitter.com/classicallycait/status/1363451508235321345,Sat Jun 26 16:10:37 +0000 2010,159893628,false,"aspiring fashion blogger, who, like Kate Middleton, isn't afraid to wear things twice ✌️",2712,217,204,20,,classicallycait,classicallycait,6243,,http://classicallycait.blogspot.com,false
"3.9167,7.3964",Sun Feb 21 11:09:38 +0000 2021,icare,,https://www.instagram.com/p/CLjVNnUFKm4/?igshid=59ekuhu4mpix,1,1363445771253800964,,,,en,"Ibadan, Nigeria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy Sunday peeps.

Little reminder about Covid19. Please be safe, observe all protocols, protect yourself and loved ones.

#icare @ Ibadan, Nigeria https://t.co/H8Or9A3G8v",https://twitter.com/gbengaadeyinka/status/1363445771253800964,Sat Aug 22 23:23:07 +0000 2009,68011677,false,"I AM THE GRAND COMEDIAN OF THE FEDERAL REPUBLIC OF NIGERIA. BASED IN LAGOS NIGERIA. I LOVE PEOPLE, MOVIES, BOOKS, MUSIC, ART, SPORTS & MY COUNTRY PASSIONATELY.",739,62251,2957,142,"ÜT: 6.608224,3.353912",Gbenga Adeyinka 1st,gbengaadeyinka,18081,,https://linktr.ee/gbengaadeyinka1stgcon,true
"-97.132093,33.220426",Sun Feb 21 04:39:06 +0000 2021,bbqlunch hotdad daydate shoplocal socialdistancing guitar plants hoopearrings,,https://www.instagram.com/p/CLiohM6Fkl1/?igshid=ohzbzsc7btba,2,1363347490343251972,,,,en,"Denton, TX",false,,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#bbqlunch with this #hotdad on our #daydate we made it through the storm and had a great #shoplocal #socialdistancing sunny afternoon. He bought a #guitar and I bought #plants and #hoopearrings @ Juicy Pig Barbecue https://t.co/t7VA2WOguc,https://twitter.com/CorkaPie/status/1363347490343251972,Thu Aug 21 20:26:08 +0000 2008,15936405,false,the vegan that fell in love with bacon. pie junkie. wife and girl momma.,12,226,384,4,"Denton, TX",Courtney Stewart,CorkaPie,1563,,,false
"2.35334602,48.83553351",Sun Feb 21 07:23:41 +0000 2021,,,https://www.instagram.com/p/CLi7W2OF54iif5XDKtIsB4iDIDK4PWnPd3Zr8k0/?igshid=opex1kwmprvy,1,1363388911364444163,,,,en,"Paris, France",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Wow!! Lockdown does have a reversing effect on looks!! Made it to 49! Thank God! 🤣Happy Birthday me!! 🎁🎉 @ Mars https://t.co/ob1m8Tm0xe,https://twitter.com/Sidders72/status/1363388911364444163,Sat Jul 24 19:30:52 +0000 2010,170414041,false,"𝘤𝘳𝘪𝘤𝘬𝘦𝘵, 𝘵𝘳𝘢𝘪𝘯𝘪𝘯𝘨, 𝘮𝘶𝘴𝘪𝘤, 𝘙𝘜𝘕𝘕𝘐𝘕𝘎 (occasionally), 𝘚𝘶𝘯, 𝘛𝘦𝘤𝘩𝘺, 𝘛𝘑𝘍!, 𝘚𝘢𝘳𝘢𝘤𝘦𝘯𝘴 ST 𝘩𝘰𝘭𝘥𝘦𝘳, 𝘌𝘊𝘉 𝘈𝘊𝘖,",31738,252,499,4,Nomadic,𝓡𝓾𝓰𝓰𝓪 𝓢𝓲𝓭 🏌🏽‍♀️⛳️🏏🏉🏃🏽‍♂️🏃🏽‍♂️,Sidders72,19803,,,false
"-105.23742315,20.64215434",Sun Feb 21 07:15:26 +0000 2021,,,https://www.instagram.com/p/CLi6aU2n8SF/?igshid=b00ghxbmar68,0,1363386835657838596,,,,en,"Puerto Vallarta, Jalisco",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Made in Mexico 100% in love. Wanderlusts back at it again. COVID-cation 2021  happiness comes from within 🥰😌☺️ @ Villa del Palmar Puerto Vallarta https://t.co/O1iTFVwc9p,https://twitter.com/chapterwriter/status/1363386835657838596,Wed Aug 29 03:32:36 +0000 2012,788443423,false,Traveling has left me a speechless storyteller. I've changed by not changing Faith in the process. ❤️🌎🎶 in the process of healing physically and mentally,6,71,164,9,Here there everywhere,•#mygigilife #centered #@peace•,chapterwriter,1053,,,false
"-2.55,49.45",Sun Feb 21 10:48:11 +0000 2021,guernsey lockdown visitguernsey insta360 tinyplanetphotography 360photography,,https://www.instagram.com/p/CLjSwitlv5J/?igshid=1ot75u4l475ue,0,1363440374941949958,,,,en,"Bailiwick of Guernsey, United Kingdom",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","A deserted High Street. #guernsey #lockdown #visitguernsey #insta360 #tinyplanetphotography #360photography @ Guernsey, Channel Islands https://t.co/GcsoZ6LOra",https://twitter.com/stuartmauger/status/1363440374941949958,Tue Mar 24 19:34:10 +0000 2009,26304385,false,,7,21,58,1,Guernsey,Stuart Mauger,stuartmauger,234,,,false
"124.647,8.48222",Sun Feb 21 05:29:33 +0000 2021,COVID19PH CDO,,https://www.instagram.com/p/CLiuSzxJCCD/?igshid=13qllmpegdlan,0,1363360188695199745,,,,en,"Lungsod ng Cagayan de Oro, Rehiyon ng Hilagang Mindanao",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🧐 The City of Cagayan de Oro holds COVID 19 vaccination simulation drill and hopes to reach herd immunity.

#COVID19PH
#CDO @ Cagayan de Oro, Philippines https://t.co/5Y1TQq2G3u",https://twitter.com/PIA_NorMin/status/1363360188695199745,Thu Jan 10 04:54:03 +0000 2013,1075691060,false,The Official Twitter account of Philippine Information Agency - Northern Mindanao. We bring you information from different parts of the region.,110,2598,466,57,Cagayan de Oro City,PIA Northern Mindanao,PIA_NorMin,16259,,http://facebook.com/pia10normin,false
