coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-81.92385331,45.97733616",Thu Nov 18 15:01:06 +0000 2021,,,https://www.instagram.com/p/CWa-VIMleGb/?utm_medium=twitter,0,1461348745082064903,,,,en,"Northeastern Manitoulin and the Islands, Ontario",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",My first rapid COVID test at the Manor in Little Current. @ Northeastern Manitoulin and the Islands https://t.co/DxcA9tbc7X,https://twitter.com/MichaelErskine/status/1461348745082064903,Mon Dec 01 16:12:09 +0000 2008,17781921,false,Consultant and journalist,50,225,226,7,Manitoulin Island Ontario Cana,MichaelErskine,MichaelErskine,2850,,http://www.michaelerskine.ca,false
"-80.1936,25.7751",Thu Nov 18 19:06:52 +0000 2021,Covid19 Negative,,https://www.instagram.com/p/CWbadCHLwAzvoodLARJsWeBJnf3GOAEE9njOJ00/?utm_medium=twitter,0,1461410595375304712,,,,en,"Miami, FL",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","The routine #Covid19 #Negative 
Ready for tomorrow's show 😉 @ Miami, Florida https://t.co/9LtHvBwlZp",https://twitter.com/BebeAmor33/status/1461410595375304712,Wed Sep 01 14:51:30 +0000 2010,185663134,false,,18905,992,394,9,☀,Bebé Amor,BebeAmor33,37556,,,false
"-79.8761,43.26",Thu Nov 18 15:34:22 +0000 2021,,,https://www.instagram.com/p/CWbCIrpLL3Q/?utm_medium=twitter,0,1461357117462306822,,,,en,"Hamilton, Ontario",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Friends are the real pandemic cure. Thanks for the years of fun and the few memories (I blame the booze). @mirokop @ Hamilton, Ontario https://t.co/dEm52D6un4",https://twitter.com/Ryansimcomedy/status/1461357117462306822,Mon Jan 04 06:01:09 +0000 2021,1345973483902218240,false,I'm the whole cast of Superbad if they had a baby.,459,111,189,2,"Hamilton, Ontario",Ryan Sim,Ryansimcomedy,543,,https://youtube.com/channel/UCrwFwDSE8eYLqUUiIa4RUzw,false
"-79.7164011,43.7742911",Thu Nov 18 08:52:04 +0000 2021,Covid19 Health,,http://dlvr.it/SCkGdB,0,1461255876635860994,,,,en,"Brampton, Ontario",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Youth Covid-19 cases rise in US state of Illinois: Pending Thanksgiving holiday, the average number of Covid-19 cases among the youth aged 0-17 years in the US midwest state of Illinois has risen from 628 to 1,020 a day in the past two… https://t.co/bG3abjAwql #Covid19 #Health",https://twitter.com/Weeklyvoice/status/1461255876635860994,Tue Mar 30 17:43:21 +0000 2010,127943720,false,Most Trusted News in North America’s South Asian Communities Since 1997,172,494,299,11,Toronto,Weekly Voice,Weeklyvoice,37110,,http://www.Weeklyvoice.com,false
"-72.92838871,41.30971779",Thu Nov 18 05:32:06 +0000 2021,WayBackWednesday Yale YaleUniversity,,https://www.instagram.com/p/CWZ9NgpLlw_/?utm_medium=twitter,2,1461205554043441159,,,,en,"New Haven, CT",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","As I get ready to go back for the first time since the pandemic, a #WayBackWednesday to my last time at @yale in 2019 for the @yalesobs 80th anniversary. @yalealumni #Yale #YaleUniversity 💙🐶 @ Yale University https://t.co/vJN8ptwv58",https://twitter.com/AlexQWalker/status/1461205554043441159,Sun Jul 31 05:11:18 +0000 2011,345787856,false,Government Relations @sfbart. Former @philting @asmphilting. So IL 618 ➡️ @yale 203 ➡️ SF 415. Tweets my own; my snarky side comes out here. He/Him/YIMBY 🏳️‍🌈,320133,1218,2294,22,San Francisco,Alex Walker 🏳️‍🌈,AlexQWalker,13622,,https://linktr.ee/NationalResourcesList,false
"-89.38444444,43.07472222",Thu Nov 18 15:36:21 +0000 2021,workfromhome coffeefueled madisonwisconsin dadsofinstagram,,https://www.instagram.com/p/CWbCXJ2r4mM/?utm_medium=twitter,0,1461357616014135319,,,,en,"Wisconsin, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Helps me wake up! #workfromhome #coffeefueled #madisonwisconsin #dadsofinstagram @ Madison, Wisconsin https://t.co/wLPiErO1YK",https://twitter.com/Shuaffenn/status/1461357616014135319,Tue Nov 08 01:54:38 +0000 2011,407416704,false,"I'm live on Twitch, come hang out! https://t.co/oFfZyDCOpC
Twitch Affiliate
Father of 4. Gamer. Human being.",934,290,1759,0,Wisconsin,Josh,Shuaffenn,1801,,,false
"121.1117,14.3113",Thu Nov 18 14:56:22 +0000 2021,SelfieNiBigNose WorkFromHome,,https://www.instagram.com/p/CWa9ycEvXL-/?utm_medium=twitter,0,1461347555783024642,,,,en,"Lungsod ng Santa Rosa, Rehiyon ng CALABARZON",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Some people dream of success, while other people get up every morning and make it happen.✨

👌💯👌💯👌💯👌💯👌💯👌💯👌💯👌

#SelfieNiBigNose👃
#WorkFromHome👨‍💻 @ Santa Rosa, Laguna https://t.co/17RnKwulCr",https://twitter.com/patchotXXV/status/1461347555783024642,Wed Sep 10 23:11:54 +0000 2014,2802580782,false,"TRAVELER,  DOG LOVER,  PERFECT LOVER💯👌",445,14,142,0,Alabang,Patrick Angelo Cloa,patchotXXV,821,,http://www.facebook.com,false
"4.26649332,8.17001097",Thu Nov 18 16:42:35 +0000 2021,,,https://www.instagram.com/p/CWbJ8ZFtxhQ/?utm_medium=twitter,1,1461374286346678273,,,,en,"Ogbomosho, Nigeria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Every mom deserves to be celebrated especially on their birthdays, shout-out to everyone working hard to make their family great. 👍
From working mothers to stay-at-home mothers, you're SPECIAL. Tag every mother you know☺ https://t.co/se4xXa5E25",https://twitter.com/iamjiobolton/status/1461374286346678273,Mon Dec 15 19:22:43 +0000 2014,2923418499,false,"Nurse//Baker//Writer//A Christian

 https://t.co/0m2n3UMTGo",10921,1283,1291,0,"Ibadan, Nigeria",Ajoke,iamjiobolton,5659,,,false
"-5.92793493,54.69110959",Thu Nov 18 09:11:21 +0000 2021,covid covid_19 saftey safteyfirst,,https://www.instagram.com/p/CWaWTZ5Mnzt/?utm_medium=twitter,0,1461260728590082053,,,,en,"Newtownabbey, Northern Ireland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Very true. #covid #covid_19 #saftey #safteyfirst @ 3 Mile Water https://t.co/MlHHrKxpYe,https://twitter.com/kidobrfc/status/1461260728590082053,Tue Aug 17 12:58:04 +0000 2010,179500573,false,"👻 rathcoolefckido +
Instagram @kidobrfc",42248,650,4418,5,Northern Ireland,Sundance Kidd,kidobrfc,6609,,,false
"-0.12485951,51.50538967",Thu Nov 18 06:48:06 +0000 2021,,,http://dlvr.it/SCjzkp,0,1461224677846646786,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Biden Administration Plans to Expand Covid Vaccine Production https://t.co/qgzkFlgt2J,https://twitter.com/BritishHeraldUK/status/1461224677846646786,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133883,607,283,"London, United Kingdom",British Herald,BritishHeraldUK,57106,,http://www.britishherald.com,false
