coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"-77.0364,38.8951",Thu Nov 25 14:15:27 +0000 2021,,,https://www.nytimes.com/live/2021/11/23/world/covid-vaccine-boosters-mandates,0,1463873973964443653,,,,en,"Washington, DC",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","Covid Vaccine Boosters Mandates ☝ 😐 
 https://t.co/xouYQez9iZ",https://twitter.com/heapevents/status/1463873973964443653,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21296,,https://www.heapevents.info/,false
"-0.14367274,51.55141874",Thu Nov 25 09:26:09 +0000 2021,,,http://dlvr.it/SD98KT,0,1463801171089321992,,,,en,"Camden Town, London",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","APUK — Thug launches into homophobic rant after being asked to wear a face mask: A fully grown man launched into a vile homophobic rant simply after a café worker asked him to put a face mask on in Dublin, Ireland. View article... https://t.co/KK6m2aGh8I",https://twitter.com/StigmabaseO/status/1463801171089321992,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4143,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828864,,https://www.stigmabase.org/,false
"-94.2726,39.0082",Thu Nov 25 07:15:13 +0000 2021,,,https://www.instagram.com/p/CWsKk_iLEKN/?utm_medium=twitter,0,1463768216950423552,,,,en,"Blue Springs, MO",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pre- Thanksgiving is ready.  This is Kylee and my first one together without Covid affecting us. We have the living room decorated and the refrigerator full. @ Blue Springs, Missouri https://t.co/uKzrdNjg4G",https://twitter.com/kcwolfman/status/1463768216950423552,Sun Mar 15 08:17:19 +0000 2009,24502194,false,,1513,72,158,1,,Russ Bliss,kcwolfman,4394,,,false
"100.65507813,13.86200131",Thu Nov 25 07:10:03 +0000 2021,,,http://dlvr.it/SD8qX8,0,1463766918876200962,,,,en,"ท่าแร้ง, ประเทศไทย",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","HKNR — China shows no signs of abandoning its zero-Covid strategy anytime soon, says Jefferies: Dedicated quarantine facilities. Governments in Chinese cities are being told to build 20 rooms for every 10,000 citizens in dedicated or converted ... View… https://t.co/YLGth5k7bU",https://twitter.com/StigmabaseU/status/1463766918876200962,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2528,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607141,,https://www.stigmabase.org/,false
"-0.13608912,51.50413561",Thu Nov 25 07:26:03 +0000 2021,,,http://dlvr.it/SD8sN6,0,1463770943323475975,,,,en,"London, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Covid: Self-isolating adults in Staffordshire offered check in service - BBC News: Presentational grey line. Follow BBC West Midlands on Facebook, Twitter and Instagram. Send your story ideas to: newsonline.westmidlands@bbc.co.uk ... https://t.co/NBV6rov67N",https://twitter.com/StigmabaseO/status/1463770943323475975,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4143,3742,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828864,,https://www.stigmabase.org/,false
"-122.438569,37.764425",Thu Nov 25 17:29:42 +0000 2021,HappyThanksgiving2021,,https://www.instagram.com/p/CWtQ5TIPbdO/?utm_medium=twitter,0,1463922856962797573,,,,en,"San Francisco, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#HappyThanksgiving2021! @ Corona Heights https://t.co/Cp04YE2vma,https://twitter.com/ThomasOutt/status/1463922856962797573,Sun Jun 14 04:23:16 +0000 2009,47031932,false,"Art,History,Bicycle,Film Noir, Nature, Silent Films,Travel, Butler University, GoldenGateUniversity,HorrorFilms,Music,Travel,Royalty,Catholic Saints",152,69,154,30,San Francisco,Thomas Outt,ThomasOutt,5823,,http://ThomasOutt.wordpress.com,false
"-3.72505188,40.31503933",Thu Nov 25 10:16:09 +0000 2021,tmic2021 lifeinmedia,,https://www.instagram.com/p/CWsfR_5IzYM/?utm_medium=twitter,10,1463813752470573057,,,,en,"Getafe, España",false,,1,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Happy to be speaking today at the #tmic2021 conference in Madrid, talking about my new book #lifeinmedia and how our field of media and communication research can help in the contact of a pandemic/infodemic… https://t.co/3Q82fSxQzw",https://twitter.com/markdeuze/status/1463813752470573057,Wed Sep 17 18:16:39 +0000 2008,16333712,false,"👨‍🎓 Professor Media Studies, U of Amsterdam 🎸bass: Skinflower 🐕 Jason 📚 latest book: Beyond Journalism 🔊 🎥 Deuzevlog on YouTube and Spotify 🚴 Ride on!",7641,10248,4757,466,The Netherlands,Mark Deuze,markdeuze,7279,,http://sagepub.com/mcquail,false
"116.52099609,40.01709786",Thu Nov 25 07:10:10 +0000 2021,,,http://dlvr.it/SD8qdB,0,1463766947183554565,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — Pets turn pet interest in cities amid pandemic: Vietnam is the second market in Southeast Asia in terms of interest shown in buying pets during lockdown times, according to Malaysia-based market ... View article... https://t.co/K34GxZR3Uu",https://twitter.com/StigmabaseU/status/1463766947183554565,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2528,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607141,,https://www.stigmabase.org/,false
"-73.56725453,45.75975883",Thu Nov 25 16:47:06 +0000 2021,,,http://dlvr.it/SDBS2X,0,1463912138330632192,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: New mobile health unit delivers flu vaccines to people affected by homelessness — Belfast Live: The unit is the first of its kind in Northern Ireland and was funded by Belfast Live's Opening Eyes on Homelessness campaign. https://t.co/VCqPIzdx7Z,https://twitter.com/StigmabaseN/status/1463912138330632192,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1610,1297,111,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,952244,,https://www.stigmabase.org/,false
"77.19102783,28.5974128",Thu Nov 25 15:09:04 +0000 2021,,,http://dlvr.it/SDB8wc,0,1463887466209763333,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — Everyone was at risk during lockdown. But women were real superheroes in Covaxin's journey: I think it worked best for India. ... own safety to work during a pandemic, women, whether they were scientists, transport personnel, bureaucrats, ... View… https://t.co/3txb9KkSnl",https://twitter.com/StigmabaseA/status/1463887466209763333,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2908,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550438,,https://www.stigmabase.org/,false
