coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"12.5,41.9",Thu Dec 09 10:04:03 +0000 2021,boost RNA covid_19,,https://www.instagram.com/p/CXQhB6wLL10fRcm9lLYuKTRIqIGLex20XoTpMo0/?utm_medium=twitter,0,1468884137813630976,,,,en,"Roma, Lazio",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#boost dose!! That’s it! #RNA is my best friend! #covid_19 you will never win!! 😃😃 @ Rome, Italy https://t.co/MMxCgmpbwi",https://twitter.com/alegrot/status/1468884137813630976,Sat Apr 18 12:45:29 +0000 2009,32871018,false,,3360,97,284,4,"Italy, Rome",Alessandro Grottesi,alegrot,2178,,http://www.banburyroad.net,false
"-0.12485951,51.50538967",Thu Dec 09 07:03:32 +0000 2021,UK,,http://dlvr.it/SF1x7N,0,1468838709516652544,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",#UK leader orders probe amid anger over staff lockdown party https://t.co/lZWp8QSiLR,https://twitter.com/BritishHeraldUK/status/1468838709516652544,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,350,133883,607,283,"London, United Kingdom",British Herald,BritishHeraldUK,57106,,http://www.britishherald.com,false
"-73.94187,40.8308",Thu Dec 09 04:30:36 +0000 2021,,,https://www.instagram.com/p/CXP63V4OYjUnRCXTNzU1cC9tEgH_Am5pejPbkU0/?utm_medium=twitter,0,1468800219638902786,,,,en,"Manhattan, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",DONE ✅  Served 2Yrs in the East as the Worthy Matron for my Chapter During COVID/Retired Now I is Free❤️ @ Most Worshipful Prince Hall GL New York https://t.co/Vqc1v4AGbM,https://twitter.com/DVChildCustody/status/1468800219638902786,Tue Oct 11 00:23:36 +0000 2011,388581413,false,"This Twitter was set up  for any Woman going through a Child Custody Battle , Steaming from Domestic Violence, and the Cover Ups by the Courts and Police.",11663,1489,4974,20,NEW YORK ,DV  & Child Custody,DVChildCustody,19559,,http://corruptioninnyscourts.blogspot.com/,false
"-1.8593,53.7238",Thu Dec 09 07:59:13 +0000 2021,covid legburn bloodyhills pantofitness,,https://www.instagram.com/manwithnofearuk/p/CXQSvXrog4C/?utm_medium=twitter,0,1468852721965060098,,,,en,"Halifax, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Back to hitting the streets again due to #covid #legburn #bloodyhills #pantofitness @ Halifax, West Yorkshire https://t.co/rt2Z8wOHm7",https://twitter.com/jordyuk/status/1468852721965060098,Tue Jul 07 13:17:42 +0000 2009,54542268,false,"Multi Winning Producer / Presenter. 2016 New York Radio Festival Award, CRA Award 2016, 2015 SRA Gold & Silver Charles Parker Prizes.",1377,493,1256,8,South Tyneside,manwithnofear.com,jordyuk,3403,,http://www.manwithnofear.com,false
"-75.428947,6.171808",Thu Dec 09 04:42:46 +0000 2021,,,https://www.swarmapp.com/c/inJ8wRhcj7V,0,1468803283204677632,,,,en,"Rionegro, Colombia",false,,0,,,"<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>","Very quick COVID-19 Antigen Rapid Test. (@ Heatix in Rionegro, Antioquia) https://t.co/Uxadxye8gS",https://twitter.com/aczhang0/status/1468803283204677632,Thu Mar 12 05:35:41 +0000 2009,23906978,false,"FL 🐊 | ATL 🍑 | DC 🇺🇸 | NYC 🗽 ♊🔥🐯
sh abc | public servant | gt | uf | ntnu mtc
I love naps but I stay woke ✊🏿✊🏾✊🏽✊🏼✊🏻✊
三民主義萬歲 🇹🇼 光復香港 🇭🇰 上海獨立 🐼",1261,286,990,11,NYC,Andrew Chang,aczhang0,25559,,http://www.instagram.com/aczhang0,false
"116.52099609,40.01709786",Thu Dec 09 05:03:10 +0000 2021,,,http://dlvr.it/SF1j2V,0,1468808418492174336,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — Billionaires' share of global wealth soars during pandemic: “While the wealth of billionaires rose by more than 3.6 trillion euros ($4 trillion), 100 million more people joined the ranks of extreme poverty ... View article... https://t.co/aKTQQYTPCT",https://twitter.com/StigmabaseU/status/1468808418492174336,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2528,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1607149,,https://www.stigmabase.org/,false
"-75.22486746,39.95997069",Thu Dec 09 12:53:02 +0000 2021,Instagay PhillyGay GayPhilly greenhair babyitscoldoutside wearamask WestPhilly WorkReady WorkingDung cuddleseason,,https://www.instagram.com/p/CXQ0XgVrnrN/?utm_medium=twitter,0,1468926662481960969,,,,en,"Philadelphia, PA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Who's idea was it for it to suddenly be so cold when I'm over here with NO CUDDLE BUDDY?! #Instagay #PhillyGay #GayPhilly #greenhair #babyitscoldoutside #wearamask #WestPhilly #WorkReady #WorkingDung #cuddleseason https://t.co/r59ID1ZXqJ,https://twitter.com/DungForever/status/1468926662481960969,Mon Aug 17 22:29:41 +0000 2009,66508573,false,Beautiful & Talented. First Tenor. Glee fanatic. LGBTQQIAAH activist. Find me basically anywhere via the same username. xoxo,3536,156,115,10,DungTopia,Dung Nguyen,DungForever,8357,,http://www.Instagram.com/DungForever5,false
"77.219672,28.631747",Thu Dec 09 09:00:38 +0000 2021,,,https://www.instagram.com/bharatjourney/p/CXQZxbyBAud/?utm_medium=twitter,0,1468868178432385025,,,,en,"नई दिल्ली, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Book Dreams Travels bus tickets online at redBus. Check Dreams Travels Covid-19 travel guidelines, bus fares, time table and online bus ticket reservations ... @ Delhi, India https://t.co/vvYjlUsvjn",https://twitter.com/ManaliTourist/status/1468868178432385025,Tue Feb 25 07:00:21 +0000 2020,1232198588727468032,false,"🄼🄰🄽🄰🄻🄸 🅃🅁🄸🄿

☎️: Whats No +91 7508085637 
☎️: Whats No  +919417995349
22* +917559619718 

*Reg Office:- Mumbai, Jaipur, Gujarat,
THANKS & REGARD",3,43,310,0,"Chandigarh, India",Himachal Holiday,ManaliTourist,115,,https://shivanshtaxitourtravel.justdial.com/#,false
"144.9947,-37.84111",Thu Dec 09 09:54:54 +0000 2021,38chairs southyarra italian,,https://www.instagram.com/p/CXQf-0ovh3r/?utm_medium=twitter,1,1468881833454620681,,,,en,"Melbourne, Victoria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",It’s been a long time between drinks (and amazing food!)… back to @38chairs tonight for an amazing meal; COVID nor lockdown has touched it 🙌❤️❤️ #38chairs #southyarra #italian @ Thirty Eight Chairs https://t.co/MqWslWdnXS,https://twitter.com/tonsoffun/status/1468881833454620681,Sun Mar 29 10:45:02 +0000 2009,27408741,false,RN-❤️😷💉. Former ⚖📓student 😔. Doping/sport. MH. Myasthenia Gravis induced 'Resting Bitch Face' & psoriatic arthritis. Retweets interest only.,215827,1155,2800,23,Lost; w/no sense of direction,Hiti de Kretser,tonsoffun,52803,,,false
"-6.26174338,53.34411666",Thu Dec 09 09:02:33 +0000 2021,,https://twitter.com/RebelDublin/status/1468868661989445632/photo/1,http://dlvr.it/SF2CML,0,1468868661989445632,,,,en,"Dublin City, Ireland",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Munster confirm positive Covid cases among group who returned to Ireland: Some of the players and staff who arrived back from South Africa have since tested positive. https://t.co/FYHOOR58KT https://t.co/vUwfBuIcbf,https://twitter.com/RebelDublin/status/1468868661989445632,Tue Feb 23 15:00:23 +0000 2016,702145987217899520,false,"Discover all about our beloved Dublin from Ireland's history to tourist attractions... humorously.
Use the Hashtag #RebelDublin",34,276,53,14,"Dublin City, Ireland",Rebel Dublin,RebelDublin,8601,,http://rebeldublin.ie,false
