coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"151.2037022,-33.8637451",Mon May 16 23:51:26 +0000 2022,,,https://www.fxcorp.com.au/blog/2022/5/17/china-macro-data-reveals-impact-of-zero-covid-policy,0,1526349637564698627,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://www.squarespace.com"" rel=""nofollow"">Squarespace</a>",China Macro Data Reveals Impact of Zero-Covid Policy  https://t.co/PV8sTwsP3M,https://twitter.com/FX_Corp/status/1526349637564698627,Mon Mar 31 23:51:56 +0000 2014,2421213462,false,"Currency news from our Currency Strategy Team.....RTs not endorsements, views do not constitute advice",6,60,341,0,"Sydney, New South Wales",FX Corp,FX_Corp,1318,,http://www.fxcorp.com.au,false
"-75.06897268,40.16216216",Mon May 16 14:26:28 +0000 2022,PASen PAGov PAvote votePA,,https://twitter.com/adambonin/status/1526170573520478208,1,1526207457697095680,,,,en,PHILADELPHIA,false,1526170573520478208,0,,,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","What happens if you get sick tomorrow morning? Or you test positive for covid in the next 24 hours? Or your car won't start? In PA, you can still vote by emergency absentee ballot and this is how. #PASen #PAGov #PAvote #votePA https://t.co/gZCM58lAyR",https://twitter.com/PhillyPartTwo/status/1526207457697095680,Mon Jan 25 21:49:08 +0000 2010,108416118,false,"Writer, marketer, broadcaster, Philadelphian, Orangeman, liberal.
TV, music, grammar judger.
PHL SYR ALB ICT CHI DC BOS
@apartmentguide @rentdotcom @visitphilly",22746,1016,678,76,PA Congressional District 04,Michael MPH 🇺🇸 ✌🏼,PhillyPartTwo,91156,,https://www.instagram.com/phillyparttwo,false
"-117.6555,33.8446667",Mon May 16 18:04:52 +0000 2022,earthquake,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40020407,2,1526262421609922561,,,,en,"California, USA",false,,1,,,"<a href=""http://everyearthquake.com"" rel=""nofollow"">everyEarthquake</a>","USGS reports a M1.17 earthquake, 9km WSW of Corona, CA on 5/16/22 @ 18:00:39 UTC https://t.co/f1zJIFnjIG #earthquake",https://twitter.com/everyEarthquake/status/1526262421609922561,Thu May 09 05:36:42 +0000 2013,1414684496,false,Tweeting every earthquake occurrence reported by USGS.  Built and maintained by David Barkman aka @cybler.,15,27092,1,410,Earth,Every Earthquake,everyEarthquake,722791,,http://everyearthquake.com,false
"-117.50696576,33.81249245",Mon May 16 20:00:42 +0000 2022,,,https://www.instagram.com/p/Cdoa6A7vuzp/?igshid=YTgzYjQ4ZTY=,0,1526291572299640840,,,,en,"Corona, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@baco2lagos the place to be

Lunch menu 11am-3pm

Happy Hour 2-6pm Mon - Sunday

Brunch 10am-2pm Sat-Sunday

Live DJ Monday - Sunday

Dinner reservations call
+1 951-603-3029
2795 Cabot Dr STE 180, Corona, CA 92883 https://t.co/JolMiREOue",https://twitter.com/MRHURRICANE_NW/status/1526291572299640840,Fri Jan 26 19:48:03 +0000 2018,956977052913037313,false,"951 is the code Riverside is Home & INLAND EMPIRE is the landscape 
NEW WEST ASSOCIATION is the lable, HYPE MAN, MANAGER, PROMOTION & MORE",1414,50,366,0,"Riverside, CA",MR.HURRICANE/NW!!,MRHURRICANE_NW,2097,,https://linktr.ee/Mrhurricane,false
"100.48073931,13.83760249",Mon May 16 04:40:02 +0000 2022,newera fucktheworld,,https://www.instagram.com/p/Cdmxi29v9Sb/?igshid=YTgzYjQ4ZTY=,0,1526059878971842561,,,,en,"บางศรีเมือง, ประเทศไทย",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Extremely excited to fire up again after Fuckin Covid 🔥
I'm ready  to be back and do what I love most. 
DJ Spacemonkey 
#newera 
#fucktheworld @ Austin &amp; Daddy Studio https://t.co/KmU7Raxk77",https://twitter.com/SpacemonkeyDJay/status/1526059878971842561,Fri Mar 18 12:04:07 +0000 2011,268249962,false,Champion Thailand DJ Spin 2002 & 2005 .. DJ & Music Director Consultant for Bacardi ( Thailand ). Resident DJ at Fullmoon Party Tommy Resort ( Koh Phangan )Demo,21,86,228,4,,DJ Spacemonkey,SpacemonkeyDJay,1823,,,false
"-117.566,33.8753",Mon May 16 23:50:53 +0000 2022,,,https://www.instagram.com/p/Cdo1P5lpoE9/?igshid=YTgzYjQ4ZTY=,0,1526349500364775425,,,,en,"Corona, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Just posted a photo @ Corona, California https://t.co/oODz94WBcJ",https://twitter.com/jschugardt/status/1526349500364775425,Tue Jan 18 18:08:27 +0000 2011,239903669,false,"NLP Practitioner, Reiki Master & Life and Success Coach Instagram@jessicaschugardt",413,46,146,4,"California, USA",Jessica Schugardt,jschugardt,514,,http://www.jessicaschugardt.com,false
"-75.6110381,38.6412256",Mon May 16 15:45:50 +0000 2022,,,https://bit.ly/3LkHflo,0,1526227431429787648,,,,en,"Seaford, DE",false,,0,,,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","Lofland Park Center - Genesis He... introduced universal COVID-19 vaccinations for all employees, care partners and onsite vendors because the welfare of our patients, residents, families and employees should always guide our decisions. Join our team! https://t.co/PfKakDoLUT",https://twitter.com/GenesisCareers/status/1526227431429787648,Wed Apr 22 17:55:53 +0000 2009,34343262,false,"Our employees are the vital link between us, our patients and residents! We care deeply! Follow us on Social. #GenesisCareers",36,1405,324,16,Nationwide,Genesis Careers,GenesisCareers,4286,,http://www.genesiscareers.jobs,false
"-84.28492948,33.95835301",Mon May 16 12:10:02 +0000 2022,digitalbanking creditunions digitalfirst,,http://ow.ly/vCtY50J8s7V,0,1526173124374446080,,,,en,"Sandy Springs, GA",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","NCR Digital Banking President Doug Brown told Karen Webster that about 15% of the population, he said, came into the proverbial fold during the pandemic and embraced digital banking — and they haven’t gone away.  #digitalbanking #creditunions #digitalfirst https://t.co/DjtShi7llL",https://twitter.com/jcharanis/status/1526173124374446080,Mon Feb 16 13:42:06 +0000 2009,20985471,false,"I share insights, banking tech, life notes as a salesman, geek, American, runner, backpacker, Phi Sig, UMDTerp, & dad https://t.co/OieCdeI97d",1589,465,385,91,"Atlanta, GA",Jcharanis,jcharanis,6134,,http://charanis.com,false
"-73.9839786,40.7442841",Mon May 16 21:52:18 +0000 2022,BeerMenus,,https://www.beermenus.com/places/4862-tavern29?b_id=512&utm_content=beer-512&utm_medium=serving-share&utm_source=twitter,0,1526319658562895872,,,,en,"Manhattan, NY",false,,0,,,"<a href=""https://www.beermenus.com"" rel=""nofollow"">BeerMenus </a>",Corona bottles now available. https://t.co/okL8ZcJc5y @Grupo_Modelo #BeerMenus,https://twitter.com/Tavern29/status/1526319658562895872,Mon Jul 02 03:33:21 +0000 2012,624323111,false,30 + craft beers | Unique Cocktails | 2 floors + Rooftop Beer Garden | Private Events | Catering | Delivery,1058,1783,4916,70,47 East 29th Street New York,Tavern29,Tavern29,4007,,http://www.tavern29.com,false
"-73.86041,40.85664",Mon May 16 14:55:30 +0000 2022,,,https://www.instagram.com/p/Cdn3-lbunIs/?igshid=YTgzYjQ4ZTY=,1,1526214763964944389,,,,en,"Bronx, NY",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Good morning. There's a vaccine bus outside of Bronx house until 4:30 today. Nyc health and hospitals. They  have Pfizer and boosters @ Bronx House https://t.co/uCgO8jseEw,https://twitter.com/PelhamParkwayBX/status/1526214763964944389,Fri Dec 01 17:21:06 +0000 2017,936646348157399041,false,Pelham Parkway located on the North East of the Bronx. We  are a volunteer group that cares and advocates for our Parkway,411,85,34,0,"Pelham Parkway, Bronx",FRIENDS  PELHAM PARK,PelhamParkwayBX,1374,,https://www.facebook.com/FriendsofPelhamParkway/,false
