coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"121.133,14.569",Wed Jul 07 08:14:09 +0000 2021,,,https://www.instagram.com/p/CRBNPTNLqFc/?utm_medium=twitter,0,1412686359760932866,,,,en,"Cainta, Rehiyon ng CALABARZON",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","new orders arrived... PM me for yours 😉
stay healthy thru this pandemic @ Taytay, Rizal https://t.co/kEdecN8IgQ",https://twitter.com/Baby_Erich/status/1412686359760932866,Sat Jul 31 04:10:23 +0000 2010,172996938,false,loving wife and mom...sweet daughter/sister/neice/cousin...true friend,268,51,200,0,"Manila, Philippines",Erich Jeari Chavez,Baby_Erich,2171,,http://elegantengpinay.weebly.com,false
"115.18649,-8.50055",Wed Jul 07 08:34:38 +0000 2021,,,https://www.instagram.com/p/CRBPlUhlkxQ/?utm_medium=twitter,0,1412691514145267715,,,,en,"Mengwi, Indonesia",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sunrise Bali 🙌☀️❤️
—- best place on earth to be on lockdown if you have to be…. @ Badung, Bali, Indonesia https://t.co/LXXe4mZ8k2",https://twitter.com/elizabeth__anne/status/1412691514145267715,Mon Jul 28 11:27:11 +0000 2008,15630556,false,Founder @33Trekking   📍Bali #Writer#Photographer#yoga#kundalini #musician #Vegan#chef#Artist#hair#makeup#foodstylist Editor @innercompasscards 💫🙏💜📷,112,48,95,3,"Hollywood, Los Angeles",ElizaAnne,elizabeth__anne,5157,,https://linktr.ee/PeaceLoveCoconut,false
"-121.5705372,37.00748787",Wed Jul 07 06:30:03 +0000 2021,,https://twitter.com/1stChiroGilroy/status/1412660162511327235/photo/1,http://dlvr.it/S3CmKP,0,1412660162511327235,,,,en,"Gilroy, CA",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Dirty Truth About the Only FDA Approved COVID Prescription https://t.co/eK5EYV675F https://t.co/wHiuYBjMlV,https://twitter.com/1stChiroGilroy/status/1412660162511327235,Tue Aug 16 22:53:21 +0000 2016,765682887899226112,false,"Dr. Sam @ First Chiropractic in Gilroy, CA! 25+ Years of Back Pain Relief Expertise! Pls Call for Appts: (408) 848-6222 - 7461 Eigleberry St. Gilroy, CA 95020",8,20,42,1,"Gilroy, CA",Sam Nijmeh,1stChiroGilroy,3224,,http://FirstChiropractic.co,false
"116.02821466,-32.10933363",Wed Jul 07 05:33:12 +0000 2021,,,https://www.instagram.com/p/CRA6wZqn2Iw/?utm_medium=twitter,0,1412645856700944385,,,,en,"Perth, Western Australia",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",11th day of self quarantine because of my Sydney trip be like … @ Kelmscott West.Aus. https://t.co/z8c9aXSmGt,https://twitter.com/Christopher_Tie/status/1412645856700944385,Wed Jun 03 10:26:38 +0000 2009,44333170,false,"YouTuber, Twitch streamer, TikToker, podcast co host on Queer Stories On The Swan 🏳️‍🌈",12471,656,2184,15,Perth Western Australia,Christopher Tierney,Christopher_Tie,5180,,https://youtube.com/channel/UC-jiS2W5JJuW80372jLrRQQ,false
"77.19102783,28.5974128",Wed Jul 07 13:07:05 +0000 2021,,,http://dlvr.it/S3F0JW,0,1412760077971247104,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — Indian Women Lost Jobs, Ran Out Of Food More During COVID-19 Pandemic: Report: One in ten women cut back on or went without food while 16 percent could not access sanitary napkins, necessities for health and hygiene. Where 27 ... View article... https://t.co/DildYMFMWq",https://twitter.com/StigmabaseA/status/1412760077971247104,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"30.544532,-30.435379",Wed Jul 07 08:08:35 +0000 2021,ORACLEZ_PAYS JOMBANI_ORACLEZ SONDELANI_ORACLEZ,,https://www.instagram.com/p/CRBMmjoMy7i/?utm_medium=twitter,0,1412684961547800578,,,,en,South Africa,true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",I DON'T LIKE TO HIDE GOOD RESULTS ON THE MARKET LET ME WORK WITH YOU IF YOU ARE WILLING TO MAKE COOL CASH FROM HOME VIEW ONLINE PROGRAM #ORACLEZ_PAYS #JOMBANI_ORACLEZ #SONDELANI_ORACLEZ https://t.co/g3y9HwOEn5,https://twitter.com/zeniqcoinholder/status/1412684961547800578,Wed Nov 07 05:00:57 +0000 2012,931259750,false,"SAFIR is a exclusive hardware & software distributor that is based on a full decentralization of its ecosystem whose products Con's heists of a 
BLOCKCHAIN",646,506,4985,3,durban,DIGITAL ASSETS BUSINESS,zeniqcoinholder,27703,,http://safir.com/ref/nbqgm6uo9w,false
"-73.56725453,45.75975883",Wed Jul 07 10:55:06 +0000 2021,,,http://dlvr.it/S3DY7y,0,1412726865618358281,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Q&amp;A: Does the new digital Covid cert mean I can finally go on holiday?: There has been public health input from the Department of Health. ... Ireland is the only country not operating it yet but the system should be up and ... https://t.co/hKO8wdKRI2,https://twitter.com/StigmabaseN/status/1412726865618358281,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"77.19102783,28.5974128",Wed Jul 07 13:07:06 +0000 2021,,,http://dlvr.it/S3F0Lk,0,1412760083432304647,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — Impoverished Indian women lost more employment than males and ate less during the pandemic ...: While the study illustrates how the epidemic disrupted lives in India before the worst hit, it emphasises how women's nutrition, health, and employment… https://t.co/Yd8LKSvt08",https://twitter.com/StigmabaseA/status/1412760083432304647,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"-107.209,42.7475",Wed Jul 07 13:30:51 +0000 2021,,,https://svinews.com/state-could-have-more-flexibility-with-covid-funds/,0,1412766062882570252,,,,en,"Wyoming, USA",false,,0,,,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">heapevents.info</a>","State Could Have More Flexibility With Covid Funds ☝ 🙂 
 https://t.co/knYG6Xj5VK",https://twitter.com/heapevents/status/1412766062882570252,Sat Jan 09 15:58:46 +0000 2021,1347935690332495877,false,just heap of US events,0,7,25,1,,heapevents.info,heapevents,21254,,https://www.heapevents.info/,false
"-0.12485951,51.50538967",Wed Jul 07 08:18:33 +0000 2021,Britons,,http://dlvr.it/S3D3Pn,0,1412687470118936580,,,,en,"London, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Inoculated #Britons coming from ‘amber list’ nations to avoid quarantine -media https://t.co/YoFT7bhWIe,https://twitter.com/BritishHeraldUK/status/1412687470118936580,Wed Feb 17 17:49:42 +0000 2010,115123902,false,Where Britain Meets the World® | The Official handle of #britishherald,344,133893,588,283,"London, United Kingdom",British Herald,BritishHeraldUK,57066,,http://www.britishherald.com,false
"77.27617188,28.53861577",Wed Jul 07 06:04:33 +0000 2021,,,http://dlvr.it/S3Chmw,0,1412653747696660480,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INGMT — California to India's Covid catastrophe, a woman's journey: Struck by the lack of health care in Mehrangarh, two-and-half years ago she started a telemedicine clinic from her home. She witnessed the full impact of ... View article... https://t.co/XDstLAEx9o",https://twitter.com/StigmabaseA/status/1412653747696660480,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"101.5983,3.1581",Wed Jul 07 11:16:53 +0000 2021,,,https://www.instagram.com/p/CRBiJqRBKE5/?utm_medium=twitter,0,1412732347858968585,,,,en,"Sungai Buloh, Selangor",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🦠 COVID-19 UPDATES 7 July 2021.

New cases 7097
Recoveries 4863
Deaths  91
Total cases so far 799,790 @ Petaling Jaya, Malaysia https://t.co/0pU8oHzum2",https://twitter.com/Jazzbebo8888/status/1412732347858968585,Thu Jan 23 11:22:53 +0000 2020,1220305808518332416,false,"FIVE RIVERS RESOURCES SDN BHD (1350952-H) MANAGING DIRECTOR
FB: Jazzmine Kaur 
PAGE: Five Rivers Resources
IG: @fiveriversresources",6466,248,4702,0,"KUALA LUMPUR, MALAYSIA",MS JAZZMINE KAUR,Jazzbebo8888,8411,,http://www.fiveriversresources.com,false
"-73.56725453,45.75975883",Wed Jul 07 05:52:04 +0000 2021,,,http://dlvr.it/S3CgG9,0,1412650603319226368,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: Vaccine uptake passes 90% for Irish athletes heading to Tokyo Olympics: Team Ireland's chief medical officer has reported a vaccine uptake of over ... Athletes have been instructed to monitor their health for 14 days prior to ... https://t.co/IT6oT1piei,https://twitter.com/StigmabaseN/status/1412650603319226368,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"9.15549,45.38147",Wed Jul 07 12:10:17 +0000 2021,vaccinationdone,,https://www.instagram.com/p/CRBoQ0oHj3r/?utm_medium=twitter,0,1412745786471878659,,,,en,"Rozzano, Lombardia",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",2nd dose of Covid-19 vaccine done ✅ #vaccinationdone✔️ @ Rozzano https://t.co/t9M65kkjrM,https://twitter.com/khyalkaysath/status/1412745786471878659,Fri Jul 20 13:57:50 +0000 2012,707183832,false,IULM University Milan |Catholic Uni-Milan2023-24|Journalist | The Financial Daily International | Internationally recognized journalist|,965,135,86,1,"Milan, Lombardy",Mumtaz Hussain khyal,khyalkaysath,7899,,http://youtube.com/khyalkaysath,false
"151.20797,-33.86751",Wed Jul 07 06:36:12 +0000 2021,SkyHigh RopeAccess ShotOniPhone,,https://www.instagram.com/p/CRBCB0HhZwI/?utm_medium=twitter,0,1412661712185085953,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Social distancing at its finest! 🧗🏽‍♂️ #SkyHigh #RopeAccess #ShotOniPhone @ Sydney, Australia https://t.co/1Yu2DwLfRj",https://twitter.com/DennisVollmer/status/1412661712185085953,Fri Apr 10 12:22:18 +0000 2009,30205761,false,📣Team Captain @skylineproductionsau 🦂 Scorpion 🐶 Dog Lover 🎶 Music Lover 🥋📸 A Ninja Behind The Lens 👊🏽🏀🏆 MMA / Bball / Sports Fanatic,2338,2676,2014,101,"Sydney, New South Wales AU",Dennis Vollmer,DennisVollmer,27438,,http://www.skyline-productions.net,false
"77.27617188,28.53861577",Wed Jul 07 08:12:07 +0000 2021,,,http://dlvr.it/S3D2J6,0,1412685849007857666,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INGMT — What pregnant women in India need to keep in mind before getting their Covid-19 vaccine: Several pregnant nurses and doctors, ineligible to receive the vaccine despite working in high-risk environments, also died because of Covid-19. In May, ...… https://t.co/MywYwYrWKl",https://twitter.com/StigmabaseA/status/1412685849007857666,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"101.6914492,3.1681785",Wed Jul 07 13:09:43 +0000 2021,CucukMyAZ covid19vaccine stayhome staysafe,,https://www.instagram.com/p/CRBvD7fpxBrQlXfIl0I0q_fvXy4Vuzs2iLfzvY0/?utm_medium=twitter,4,1412760741506134018,,,,en,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Alhamdulillah. Completed my 1st Dose of Covid-19 Vaccination today. Smooth process by @jkjavmy at @worldtradecentrekualalumpur

#CucukMyAZ #covid19vaccine #07072021 #stayhome #staysafe https://t.co/ubTo7suJHJ",https://twitter.com/sfarah09/status/1412760741506134018,Wed Mar 06 09:30:23 +0000 2013,1245696175,false,"The greatest glory in living lies not in never falling, but in rising every time we fall. - Nelson Mandela",28358,271,1295,0,Kuala Lumpur,Arra 🏴,sfarah09,20323,,,false
"0.07939573,51.480896",Wed Jul 07 11:02:29 +0000 2021,,,,0,1412728723066003465,,,,en,"Eltham, London",,,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",This is as far as I’m getting from home today. Shame the office idiots can’t work that out.,https://twitter.com/BedTaker/status/1412728723066003465,Sat Feb 07 21:31:02 +0000 2009,20334564,false,"By fuck, you’re thick!",3,665,173,38,London,Deano,BedTaker,210561,,https://youtu.be/F_6IjeprfEs,false
"-3.4664453,50.7422779",Wed Jul 07 06:15:04 +0000 2021,,https://twitter.com/FENews/status/1412656393652301830/photo/1,http://dlvr.it/S3CkJY,1,1412656393652301830,,,,en,"Exeter, England",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Call to boost apprenticeships following Covid drop: Apprenticeship starts across England have fallen by more than 20% during the pandemic, prompting calls to promote the vital route to employment for jobseekers. The number of people beginning… https://t.co/udC3TA5ebi https://t.co/vXZOLraXgt",https://twitter.com/FENews/status/1412656393652301830,Tue Jan 13 14:20:55 +0000 2009,18939006,false,"Thought Leadership, Good News, Events, Videos & Podcasts in #FEVoices #EdTech #Apprenticeships #Skills #FE #HE #FutureofWork & #Employability @FECareers",46628,31402,20930,477,UK,FE News - The #FutureofEducation News Channel,FENews,115673,,https://linktr.ee/fenews,false
"77.19102783,28.5974128",Wed Jul 07 12:04:09 +0000 2021,,,http://dlvr.it/S3Dmsf,0,1412744242380697610,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",INNR — Indian health authorities face major challenge to meet target for full vaccination: Healthcare workers said women feared the vaccine would either kill them or render them sterile. Many deaths in villages and small towns have also ... View article... https://t.co/CFlMNagvla,https://twitter.com/StigmabaseA/status/1412744242380697610,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"116.52099609,40.01709786",Wed Jul 07 08:16:06 +0000 2021,,,http://dlvr.it/S3D2xl,0,1412686849672241152,,,,en,"北京, 中华人民共和国",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","ZHNR — What do we know about the efficacy of Chinese vaccines so far?: On June 20, China reached a milestone administering over 1 billion Covid-19 vaccine doses, in what has been an extraordinary inoculation drive ... View article... https://t.co/3OV5HUoeqk",https://twitter.com/StigmabaseU/status/1412686849672241152,Tue Oct 26 15:04:54 +0000 2010,208056970,false,Asia — भारत  — Türkçe — Čeština — ελληνικά | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,2528,2405,117,WORLDWIDE,Stigmabase | UN,StigmabaseU,1606915,,https://www.stigmabase.org/,false
"-84.5791,33.8187",Wed Jul 07 12:34:05 +0000 2021,jimmizeshow covid19 vaccine magnatizes coronavirus pandemic covidvacccine covidiots,,https://www.instagram.com/p/CRBqak4ld30/?utm_medium=twitter,0,1412751777007607813,,,,en,"Mableton, GA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#jimmizeshow 

Jim checks to see if the #covid19 #vaccine #magnatizes you

#coronavirus 

#pandemic 

#covidvacccine 

#covidiots @ Mableton, Georgia https://t.co/f9HknoyqeS",https://twitter.com/big_mize/status/1412751777007607813,Sat Jun 20 00:43:10 +0000 2015,3250102350,false,"independent thinker!

I seldom respond to private messages so either ask me here or, #bigjimmize",262,3782,3322,24,Mableton Georgia,Jim Mize,big_mize,25811,,http://Facebook.com/Jim.mize,false
"31.16484,-25.3498",Wed Jul 07 12:07:35 +0000 2021,,,https://www.instagram.com/p/CRBn8-iJFfd/?utm_medium=twitter,1,1412745104427782145,,,,en,South Africa,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",We truly live in a time of uncertainty. We hope that you don’t forget to take care of yourself and adhere to all the Covid regulations! 💕 @ Xolilebza Projects Pty Ltd https://t.co/ZLawdypTWl,https://twitter.com/xolilebza/status/1412745104427782145,Fri Jun 12 10:49:46 +0000 2020,1271394142350966787,false,•The ultimate creative choice for clients who seek an extension to their marketing and visual needs in the new digital era. Photo+videography |Digital marketing,39,37,66,0,"Nelspruit, South Africa",Xolilebza Projects(Pty)Ltd,xolilebza,243,,http://www.xolilebza.co.za,false
"101.714896,3.160318",Wed Jul 07 04:46:15 +0000 2021,staysafe staywell covid_19,,https://www.instagram.com/p/CRA1clwNxCU/?utm_medium=twitter,0,1412634040683962369,,,,en,"Bandar Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Stay safe stay well ,we will be right back ! #staysafe #staywell #covid_19 @ Corus hotel Kuala Lumpur https://t.co/BZ22HUwiIe",https://twitter.com/Corushotelkl/status/1412634040683962369,Mon Jul 13 08:33:30 +0000 2009,56323614,false,"5 min's walk to the Petronas Twin tower,KL Convention Centre,Heart of the city.",133,311,407,16,Kuala Lumpur Federal Territory,Corus hotel KL,Corushotelkl,1724,,http://www.corushotelkl.com,false
"77.27617188,28.53861577",Wed Jul 07 06:04:32 +0000 2021,,,http://dlvr.it/S3ChmX,0,1412653742185320448,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INGMT — Canada announces funding for 4 projects to boost COVID-19 vaccine uptake - Statement: ... the University of British Columbia and advocacy group, Women's Health in Women's Hands, to encourage vaccination in populations that have been ... View… https://t.co/4WYZtupV9q",https://twitter.com/StigmabaseA/status/1412653742185320448,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"-0.1769472,51.3572864",Wed Jul 07 11:01:04 +0000 2021,health fitness HR happiness mentalhealth mindfulness wellness productivity wellbeing workplace business success leadership safety,https://twitter.com/AnthonyLSavage/status/1412728367560933376/photo/1,http://ow.ly/68cz50FkE2E,0,1412728367560933376,,,,en,"Sutton, London",false,,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Covid: Loneliness a 'bigger health risk than smoking or obesity'
https://t.co/XNZlhLPKUD
#health #fitness #HR #happiness #mentalhealth #mindfulness #wellness #productivity #wellbeing #workplace #business #success #leadership #safety https://t.co/A0PtwCDq6o",https://twitter.com/AnthonyLSavage/status/1412728367560933376,Tue Nov 20 16:31:58 +0000 2012,960767672,false,Occupational Mental Health & Wellbeing Entrepreneur Medical Services Manager @Sparta_Health Absence Rehabilitation Benefits Fitness Engagement Human Resources,4,320,649,5,"London, England",Anthony Savage,AnthonyLSavage,1860,,http://www.linkedin.com/in/anthonysavage,false
"-73.47935661,45.6677507",Wed Jul 07 06:53:10 +0000 2021,,,http://dlvr.it/S3CqHr,0,1412665978823925760,,,,en,"Varennes, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma : Questions remain on how EU Digital Covid Certificates will work: The first EU Digital Covid Certificates (DCC) will be issued to almost 2m fully vaccinated people in Ireland next week — but there is already an ... https://t.co/LHdK2fsHVv,https://twitter.com/StigmabaseN/status/1412665978823925760,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"46.63553022,24.73890584",Wed Jul 07 07:47:44 +0000 2021,,,https://www.instagram.com/p/CRBKNvOpPvc/?utm_medium=twitter,0,1412679711898181638,,,,en,"الرياض, المملكة العربية السعودية",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Just headed to crowne plaza for my second shot of covid-19 vaccine. @ Crowne Plaza Riyadh - RDC Hotel &amp; Convention Center https://t.co/JeMroYVXDI,https://twitter.com/baldhandsome/status/1412679711898181638,Wed Feb 06 17:27:38 +0000 2013,1154609251,false,,26,33,3,1,SAUDI ARABIA,Nash Mus-ab,baldhandsome,1442,,,false
"-73.56725453,45.75975883",Wed Jul 07 06:53:12 +0000 2021,,,http://dlvr.it/S3CqJG,0,1412665989733392394,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: Questions remain on how vaccine certs will work: It means that, from July 19, and subject to public health advice, if you arrive in Ireland with a DCC you will not need to quarantine. People who are fully ... https://t.co/ezqJJOSw3e",https://twitter.com/StigmabaseN/status/1412665989733392394,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"-77.42633,34.49269",Wed Jul 07 12:15:53 +0000 2021,,,https://www.instagram.com/p/CRBo5tJsVVX/?utm_medium=twitter,0,1412747194386558982,,,,en,"North Carolina, USA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Leo’s first trip to the ocean was a huge success. Summer adventure time after a long lockdown. @ North Topsail Beach, North Carolina https://t.co/V8QH0Es0JD",https://twitter.com/thenerdyteacher/status/1412747194386558982,Sat Jan 02 19:27:50 +0000 2010,101294519,false,Makerspace Director @uniliggett / Author / ISTE Teacher of the Year / PD Provider/ Nerd / Tweets = Me,1630,61399,2840,2606,Michigan,Nicholas Provenzano,thenerdyteacher,61696,,http://thenerdyteacher.com,false
"77.0367846,28.45193495",Wed Jul 07 11:07:11 +0000 2021,Property Gurgaon 2BHK Apartment Flat ForSale Sector Residential,,http://prpt.in/P18968911,0,1412729904932786179,,,,en,"गुड़गांव, भारत",false,,0,,,"<a href=""http://www.propertywala.com/"" rel=""nofollow"">PropertyWala.com</a>","Just Pay 10% Now and 90% On Registry --- Godrej #Property #Gurgaon | 10:90 Payment Plan @Lockdown? #2BHK #Apartment #Flat #ForSale #Sector-3 #Residential
https://t.co/DdIUVnb4LT",https://twitter.com/propertiesindia/status/1412729904932786179,Sat Nov 07 11:03:49 +0000 2009,88164343,false,India's Premium Real Estate Network,0,5705,23,359,India,PropertyWala.com,propertiesindia,2325138,,http://www.propertywala.com,false
"151.1617,-33.871",Wed Jul 07 05:07:38 +0000 2021,italiangreyhound hunter,,https://www.instagram.com/p/CRA35JqLXx8/?utm_medium=twitter,0,1412639421602668544,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lockdown buddy. #italiangreyhound #hunter @ Lilyfield, New South Wales, Australia https://t.co/ciYbZqOLEk",https://twitter.com/Homme_du_jour/status/1412639421602668544,Sun Mar 20 19:53:41 +0000 2011,269440999,false,Tuning the frequency.,1552,161,617,8,Sydney/London/Sydney/London,Peter Roins,Homme_du_jour,4523,,,false
"28.104,-26.05",Wed Jul 07 05:38:18 +0000 2021,,,https://www.instagram.com/p/CRA7Z0MjXwJ/?utm_medium=twitter,0,1412647138279006209,,,,en,"Sandton, South Africa",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","After 3 days in bed and a negative covid-19 test. Had to go for a walk. Yay, I am alive. ❤️🐞🌹❤️🐞🌹❤️🐞🌹😘 @ Buccleuch, Gauteng https://t.co/NFLtk1DJ6v",https://twitter.com/Bev100/status/1412647138279006209,Tue Mar 24 10:30:57 +0000 2009,26211637,false,"Vision gives purpose somewhere to go, it's the compass that keeps us going in the right direction, the blueprint with which we build tomorrow today - S West",1134,627,1678,17,"Johannesburg, South Africa",bev100,Bev100,7548,,,false
"-118.2445,34.0564",Wed Jul 07 09:36:53 +0000 2021,,,https://www.instagram.com/p/CRBWtF2g6-h/?utm_medium=twitter,0,1412707179195404293,,,,en,"Los Angeles, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Finally cut my quarantine hair... and now my head feels naked @ Los Angeles, California https://t.co/1yAcCcrqLI",https://twitter.com/michaeljaureg/status/1412707179195404293,Thu Oct 15 00:38:01 +0000 2020,1316538751905009664,false,Music made in my bedroom,16,9,29,0,,MJ,michaeljaureg,84,,https://linktr.ee/MichaelJauregui,false
"-0.01884976,51.50300518",Wed Jul 07 11:06:08 +0000 2021,,,https://www.instagram.com/p/CRBg7CDD_Z6/?utm_medium=twitter,0,1412729642293907457,,,,en,"Poplar, London",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",First day out since being COVID19-free! 🥗 @ Jubilee Shopping Centre https://t.co/bIy125kUQg,https://twitter.com/mrwaxwave/status/1412729642293907457,Wed Nov 28 20:44:56 +0000 2012,976939183,false,"🎵 Make music, drink coffee ☕ DJ/Music Producer. 🥷💧🌴🐋",31348,745,284,26,"London, United Kingdom",Ξ🐬💦MR。W◭X 🧜🏻Ξ,mrwaxwave,16353,,https://open.spotify.com/artist/4fhQIaIpj7OfmMqHmt81yP,false
