coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"77.19102783,28.5974128",Tue Jul 06 13:06:09 +0000 2021,,,http://dlvr.it/S393lz,0,1412397457816752137,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — Poorer Indian Women Lost More Jobs, Ate Less Amid the Pandemic: Women in India's low-income households lost jobs more often compared to men, cut back on their food intake as well as rest and provided more ... View article... https://t.co/ykD0qunhFG",https://twitter.com/StigmabaseA/status/1412397457816752137,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"-121.5705372,37.00748787",Tue Jul 06 06:24:04 +0000 2021,,https://twitter.com/1stChiroGilroy/status/1412296269284868108/photo/1,http://dlvr.it/S37tJP,0,1412296269284868108,,,,en,"Gilroy, CA",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",mRNA Vaccine Inventor Erased From History Books https://t.co/J0EFUHz4RW https://t.co/CxQ59TlPdO,https://twitter.com/1stChiroGilroy/status/1412296269284868108,Tue Aug 16 22:53:21 +0000 2016,765682887899226112,false,"Dr. Sam @ First Chiropractic in Gilroy, CA! 25+ Years of Back Pain Relief Expertise! Pls Call for Appts: (408) 848-6222 - 7461 Eigleberry St. Gilroy, CA 95020",8,20,42,1,"Gilroy, CA",Sam Nijmeh,1stChiroGilroy,3224,,http://FirstChiropractic.co,false
"-73.56725453,45.75975883",Tue Jul 06 13:48:07 +0000 2021,,,http://dlvr.it/S39CBt,0,1412408017052704768,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Fighting Stigma: What can be learned from cyber security risks during the pandemic: But it was only in May this year that the Republic of Ireland's Health Service Executive shut down their IT systems, after being targeted in what he ... https://t.co/LjGHx8NP8k",https://twitter.com/StigmabaseN/status/1412408017052704768,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
"150.55302344,-23.37263242",Tue Jul 06 08:56:44 +0000 2021,relaxing garden views trees plants gardening solitude,,https://www.instagram.com/p/CQ-tUatM3nm/?utm_medium=twitter,0,1412334690942566401,,,,en,"Rockhampton, Queensland",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Nothing beats coming home from work and #relaxing in my #garden #views #trees #plants #gardening #solitude @ Koongal https://t.co/TfX8gPFaUe,https://twitter.com/Jirrus/status/1412334690942566401,Sun May 10 04:09:09 +0000 2009,38993184,false,,11,5,17,0,Australia,Rob,Jirrus,18,,,false
"77.19102783,28.5974128",Tue Jul 06 13:06:06 +0000 2021,,,http://dlvr.it/S393gj,0,1412397446487953414,,,,en,"नई दिल्ली, भारत",false,,1,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","INNR — What pregnant women in India need to keep in mind before getting their Covid-19 vaccine: Several pregnant nurses and doctors, ineligible to receive the vaccine despite working in high-risk environments, also died because of Covid-19. In May, ...… https://t.co/94A039P8qP",https://twitter.com/StigmabaseA/status/1412397446487953414,Sat May 29 17:26:03 +0000 2010,149585330,false,Australia - New Zealand — 日本語  — 中国 — 한국말 |  Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010.,0,2909,1275,139,Asia | Australia - Pacific,Stigmabase | ASIA,StigmabaseA,1550190,,https://www.stigmabase.org/,false
"-0.13608912,51.50413561",Tue Jul 06 11:22:03 +0000 2021,,,http://dlvr.it/S38k6z,0,1412371258356813825,,,,en,"London, England",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Lockdown and gay marriage – the new Gospels: This shows us how much the Church of England is grounded in the philosophies of this world, and in the prevailing fashions of the moment, rather ... https://t.co/ty4DJn0ocy",https://twitter.com/StigmabaseO/status/1412371258356813825,Thu Apr 29 13:56:48 +0000 2010,138418838,false,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative. Founded in 2010,0,4144,3743,262,Americas | United Kingdom,Stigmabase | ORG,StigmabaseO,1828451,,https://www.stigmabase.org/,false
"78.3167,28.5333",Tue Jul 06 10:42:22 +0000 2021,,,https://www.instagram.com/p/CQ-5aH-M3R-/?utm_medium=twitter,1,1412361273052995587,,,,en,"उत्तर प्रदेश, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","I got vaccinated. of COVID-19 first dose.. @ Rehra, Uttar Pradesh, India https://t.co/w2JdBeGioP",https://twitter.com/DrSalmanCh6143/status/1412361273052995587,Fri Aug 04 11:42:13 +0000 2017,893436909787152384,false,M S DENTAL CLINIC GANGWAR ( AMROHA ),1490,212,408,0,"Amroha, India",Salman Choudhary,DrSalmanCh6143,111,,,false
"151.17553,-33.8984499",Tue Jul 06 05:53:20 +0000 2021,breadisessential,,https://www.instagram.com/p/CQ-YVBbM1Zl/?utm_medium=twitter,0,1412288533474205702,,,,en,"Sydney, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","This Japanese artisan bakery near my place usually have long queues. Silver lining of a lockdown because #breadisessential. 🍞🍰🍵

▪︎Matcha Latte
▪︎Beef Curry Pan
▪︎Melon Pan
▪︎Yuzu Cheese Cake @ A Z U K I https://t.co/C9ix94D06A",https://twitter.com/diduck00/status/1412288533474205702,Tue Jun 09 07:53:05 +0000 2009,45791359,false,pagophagic,25,38,48,0,Down under,Diduck00,diduck00,332,,http://www.facebook.com/ruby.baltazar,false
"3.39583,6.45306",Tue Jul 06 07:12:30 +0000 2021,Lender9,,https://www.instagram.com/p/CQ-hZEYlwYR/?utm_medium=twitter,0,1412308459232665604,,,,en,"Lagos, Nigeria",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","You returned home from work to see your mother-in-law doing this to your son. What's your first move?😤
#Lender9 @ Lagos, Nigeria https://t.co/BkddaH47sD",https://twitter.com/lender9/status/1412308459232665604,Sat May 29 12:22:55 +0000 2010,149489566,false,"A strong believer of Christ, Insurance Analyst/follow Lender9 for Sports & Entertainment /A die hard Gunner 🔫",9427,901,4951,6,Lagos State,ABI-IGWEKA Simeon Alexandre,lender9,17113,,http://www.Lender9.com,false
"-73.56725453,45.75975883",Tue Jul 06 04:48:11 +0000 2021,,,http://dlvr.it/S37gBF,0,1412272141651779585,,,,en,"Mascouche, Québec",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Fighting Stigma: InFocus: Ireland's vaccine pass - everything we know so far: Last week the Taoiseach pushed back the planned reopening of the hospitality sector following stark advice from the National Public Health ... https://t.co/B9AEgfkAHX,https://twitter.com/StigmabaseN/status/1412272141651779585,Wed Sep 15 15:55:47 +0000 2010,191092262,false,Ireland — Scotland — Inuit —  Svenska  | Keeping up-to-date on global exclusion — Stigmabase is a canadian internet non-profit Initiative,0,1611,1297,110,Ireland | Scotland | Inuit | Skandinavien,Stigmabase | NORDIC,StigmabaseN,951948,,https://www.stigmabase.org/,false
