coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"101.52642644,3.06592092",Sat Jul 17 04:44:12 +0000 2021,cucukmyaz,,https://www.instagram.com/p/CRalKLGprpQ2iqAUF96pkO3o4Sn1cOwDPTPRXI0/?utm_medium=twitter,0,1416257401674780674,,,,en,"Bandar Petaling Jaya, Selangor",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AstraZeneca Vaccine First Dose ✅
Ideal Convention Centre Shah Alam
A: 9 July 2021 J: 11 July 2021
🙆🏻‍♀️🙆🏻‍♂️ Please stay safe ❤
#cucukmyaz @ IDCC Convention Centre, Shah Alam https://t.co/5uQFjY475G",https://twitter.com/ashleyuin/status/1416257401674780674,Thu Feb 12 13:17:14 +0000 2009,20675869,false,"What can i say, im a cheerful, happening person who can laugh non stop on little things :D",674,150,188,2,"Petaling Jaya, Malaysia",☆〜（ゝ。∂) Ashley,ashleyuin,5633,,,false
"151.367,-33.4333",Sat Jul 17 04:35:51 +0000 2021,gambleresponsibly betwithyourheadnotoverit,,https://www.instagram.com/p/CRakNVyhKv7/?utm_medium=twitter,1,1416255304220790786,,,,en,"Central Coast, New South Wales",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lockdown punting setup. Have a great afternoon everyone. #gambleresponsibly #betwithyourheadnotoverit  😎 @ Springfield, New South Wales, Australia https://t.co/2OgJAgaoDR",https://twitter.com/glenndwyer/status/1416255304220790786,Wed Mar 25 22:43:15 +0000 2009,26614125,false,"Love Japan, Japanese Football, Japanese Beer, Travel....to Japan,
Good times and did I mention beer? 🤔",6525,503,770,24,Gosford,Glenn Dwyer,glenndwyer,26805,,http://dooid.me/glenndwyer,false
"144.9687499,-37.81875427",Sat Jul 17 06:59:44 +0000 2021,soylatte sucksbucks lockdown lockdownagain itsamelbournething melbourneblogger madeinmelbourne,,https://www.instagram.com/p/CRa0q4YBOAE/?utm_medium=twitter,0,1416291511831048192,,,,en,"Melbourne, Victoria",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Life SUCKS ... just like this #soylatte
from #sucksbucks @starbucksau
.
Melbourne #lockdown 5.0 ...
.
#lockdownagain 
#itsamelbournething 
#melbourneblogger #madeinmelbourne @ Riverland Bar https://t.co/OZtsP08vWq",https://twitter.com/JTrika/status/1416291511831048192,Sat Jul 10 13:14:24 +0000 2010,165051992,false,"EMPOWERED to PROSPER! FAVOURED, PRO-LIFE/FAMILY, FOODIE, COMMUNITY cut the GREED, life is never meant to be too hard nor complicated! Opinions are my own!",2820,315,1293,4,Melbourne,Jeffrie Trika,JTrika,5355,,,false
"100.535197,13.867195",Sat Jul 17 10:30:20 +0000 2021,,,https://www.instagram.com/p/CRbMxiDJnWd/?utm_medium=twitter,0,1416344512503353346,,,,en,"บางเขน, ประเทศไทย",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Quarantine Food Menu @ Ngamwongwan Nonthaburi Thailand https://t.co/xWC4bpWHI5,https://twitter.com/pramote_boy/status/1416344512503353346,Fri Jul 17 09:01:22 +0000 2009,57595152,false,"Do your best. Like to be independent. Amature photograper. Living Healthy. 
📷 Fuji X-T20 Lens Kit 16-50mm",630,183,1613,4,"Bangkok, Thailand",pramote,pramote_boy,5590,,http://ajoyboy.blogspot.com,false
"-118.231623,34.096179",Sat Jul 17 09:51:20 +0000 2021,ProductionRunner lafilm QuaraLife,,https://www.instagram.com/p/CRbITwLpYUQ/?utm_medium=twitter,0,1416334696976355328,,,,en,"Los Angeles, CA",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Night shoots are always thrilling @foncostudios 

Mindful of best Covid practices, it was a safe as well as creative good time for all. 

#ProductionRunner #lafilm #QuaraLife @ Fonco Studios https://t.co/O7tiEdiFoy",https://twitter.com/JoeLuisCedillo/status/1416334696976355328,Sat Jul 16 18:24:44 +0000 2011,336679256,false,"Artist / Creator / Catalyst.  Plays, Pic, Poems, Vid, Script, Note, Act, Being.",1551,230,411,7,,Joe Luis Cedillo,JoeLuisCedillo,2490,,,false
"1.1556,52.0594",Sat Jul 17 08:20:18 +0000 2021,prospectboxingpromotions suffolkpunchboxingclub gfp ipswichboxing boxingipswich ipswich suffolk charityboxing,,https://www.instagram.com/p/CRa95CpAeLO/?utm_medium=twitter,0,1416311788342325249,,,,en,"Ipswich, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","‘Lockdown to knockdown’
Bout 8 charity; @prestobama  vs @7057sam 

📸 @bkcombatphotography77 

#prospectboxingpromotions #suffolkpunchboxingclub #gfp #ipswichboxing #boxingipswich #ipswich #suffolk #charityboxing https://t.co/ckSVR2rj9I",https://twitter.com/grangefitness/status/1416311788342325249,Sat Jan 02 21:10:01 +0000 2010,101314146,false,"Crossfit gym, pro, amateur, whitecollar, just for fun & fitness boxing gym https://t.co/lJ5LGB4T9F",955,1901,1972,76,"ipswich, Suffolk",gfpsuffolkpunch,grangefitness,13454,,http://www.grangefitness.com,false
"24,-29",Sat Jul 17 05:11:47 +0000 2021,,,https://www.instagram.com/p/CRaoUZ7LXDl/?utm_medium=twitter,0,1416264345181372416,,,,en,South Africa,false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Do the right thing. Register to get vaccination. It's quick and simple.

Let's fight Covid-19 together by being responsible citizens. @ South Africa https://t.co/IlVxOVMU2L",https://twitter.com/cafumagoro/status/1416264345181372416,Sun Sep 16 10:18:01 +0000 2012,826868012,false,Sharing is caring,113,62,355,0,Mankweng,SALUCA EMPIRE,cafumagoro,601,,,false
"109.1882,12.2411",Sat Jul 17 06:19:34 +0000 2021,,,https://www.instagram.com/p/CRawE1lgQhZ/?utm_medium=twitter,0,1416281404300795905,,,,en,"Khánh Hòa, Việt Nam",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Lockdown chilling @ Nha Trang https://t.co/Qaiv1mYlHn,https://twitter.com/world_honeys/status/1416281404300795905,Sun May 02 04:43:09 +0000 2021,1388715601024086023,false,"Pretty Precious Poodle Princess; born Jan 20, 2020. loves swimming, loaferin' at the beach, riding on boats #beachdog #Seadoggo #loaferin'",939,149,171,0,Nha Trang Vietnam,HoneysWorld,world_honeys,3246,,https://www.facebook.com/HoneyDogPoodle/,false
"80.85505256,26.87768008",Sat Jul 17 04:47:32 +0000 2021,smrcricket Ssjsamar cricketcoaching covidworior covid_19 covidnegative,,https://www.instagram.com/p/CRaliyojkNx/?utm_medium=twitter,0,1416258244025233409,,,,en,"लखनऊ, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#smrcricket #Ssjsamar #cricketcoaching #covidworior #covid_19 #covidnegative @ Smr Cricket Academy https://t.co/eClqa2PSYr,https://twitter.com/SMRCRICKET63/status/1416258244025233409,Tue Jan 31 08:08:29 +0000 2017,826341367198646273,false,"SMR cricket now India's fastest and largest cricket academy chain,
professional cricket coaching,club, and cricket store",93,84,15,0,"Lucknow, India",SMR CRICKET,SMRCRICKET63,396,,http://www.smrcricket.com,false
"1.1556,52.0594",Sat Jul 17 06:04:26 +0000 2021,prospectboxingpromotions suffolkpunchboxingclub gfp ipswichboxing boxingipswich ipswich suffolk charityboxing,,https://www.instagram.com/p/CRauVzYLEo_/?utm_medium=twitter,0,1416277595440619548,,,,en,"Ipswich, England",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","‘Lockdown to knockdown’
Bout 14: @codringtonash  vs Michael Rushforth
📸 @bkcombatphotography77 

#prospectboxingpromotions #suffolkpunchboxingclub #gfp #ipswichboxing #boxingipswich #ipswich #suffolk #charityboxing https://t.co/gWne8VTMHE",https://twitter.com/grangefitness/status/1416277595440619548,Sat Jan 02 21:10:01 +0000 2010,101314146,false,"Crossfit gym, pro, amateur, whitecollar, just for fun & fitness boxing gym https://t.co/lJ5LGB4T9F",955,1901,1972,76,"ipswich, Suffolk",gfpsuffolkpunch,grangefitness,13454,,http://www.grangefitness.com,false
