coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"77.60032028,12.95268745",Sat May 15 08:20:33 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/RzhQVX,0,1393481414973161477,,,,en,"Bengaluru South, India",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Coronavirus India News LIVE Updates: PM Modi chairs high-level meet on COVID-19; Bengal to impose lockdown from tomorrow https://t.co/JqfPUMVUVO #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1393481414973161477,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"77.60032028,12.95268745",Sat May 15 10:35:03 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/RzhhXc,0,1393515262847057928,,,,en,"Bengaluru South, India",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Coronavirus India News LIVE Updates: Delhi logs 6,430 new COVID-19 cases, 337 fresh fatalities https://t.co/UkCtX6Rz7p #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",https://twitter.com/sipgrab/status/1393515262847057928,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"77.60032028,12.95268745",Sat May 15 05:16:02 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/Rzh5V7,0,1393434979082723328,,,,en,"Bengaluru South, India",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Coronavirus India News LIVE Updates: PM Modi to chair high-level meeting today on COVID-19 situation and vaccination https://t.co/DxEh7JVlGS #Nifty #Sipgrab #UnitingPeopleWithThePossibilities,https://twitter.com/sipgrab/status/1393434979082723328,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"77,21",Sat May 15 08:50:53 +0000 2021,SAT NIGHTOUT LOCKDOWN GREAT VIBES PALESTINIAN PALESTINE HUMANITY LOVE INDIA,,https://www.instagram.com/p/CO4zT41jKFg/?igshid=heaf6ekmgx6z,0,1393489048644300800,,,,en,"महाराष्ट्र, भारत",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","@vip_numbers_4sale

HIGH RANGE NUMBERS

INTRESTED

WHATSAPP OR CALL 9346250152

#2021 #SAT #NIGHTOUT #LOCKDOWN #GREAT #VIBES #PALESTINIAN #PALESTINE #HUMANITY #LOVE #INDIA @ India https://t.co/Sqp1XTNnvu",https://twitter.com/maddy9346250152/status/1393489048644300800,Mon Mar 13 09:10:44 +0000 2017,841214934239322112,false,We have large collection of fancy and vip mobile numbers for sale what'sapp me 9346250152 or call me,1159,118,152,0,"Hayathnagar, India",VIP AND FANCY NUMBERS 4SALE,maddy9346250152,769,,https://wa.me/919346250152,false
"77.60032028,12.95268745",Sat May 15 09:22:04 +0000 2021,Nifty Sipgrab UnitingPeopleWithThePossibilities,,http://dlvr.it/RzhYXk,0,1393496894597337088,,,,en,"Bengaluru South, India",false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","Coronavirus India News LIVE Updates: Recoveries outnumber new COVID cases; active cases down by 31,091 https://t.co/g8Qq07yG4W #Nifty #Sipgrab #UnitingPeopleWithThePossibilities",https://twitter.com/sipgrab/status/1393496894597337088,Tue Feb 28 12:12:15 +0000 2017,836549573048848384,false,Wealth management firm| Option Trading Expert | Option Strategy maker| 360° financial planner | compelete range of financial products | Market buzz updater!!,272,267,94,2,"Bengaluru, India",SipGrab,sipgrab,43338,,http://www.Sipgrab.com,false
"-77.03678133,38.89459749",Sat May 15 11:07:11 +0000 2021,covid covidgang covidtakeover,,https://www.instagram.com/p/CO5C6TPnn9v/?igshid=1fawiv4xs2zo4,0,1393523347812720641,,,,en,"Washington, DC",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Only so many left to go #covid #covidgang #covidtakeover @ USA https://t.co/uPXWZwwtlG,https://twitter.com/8more92PaulG59/status/1393523347812720641,Sat Aug 01 18:03:04 +0000 2015,3303580508,false,"N0T4813 AL145: The Lightbringer, The Prince of the East, Morningstar, The Sunlighter of God, The Adversary, Hellblazer, Conjob, The Laughing Magician",276,6,121,1,United States,Paul Raney,8more92PaulG59,277,,,false
"18.00714975,59.27444513",Sat May 15 12:01:22 +0000 2021,,,https://www.instagram.com/p/CO5JG9KJcSk/?igshid=1spzt9k2ejm2h,0,1393536983025209347,,,,en,"Stockholm, Sverige",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","You was my best friend a couple of years ago, but then you passed away just before the start of Covid-19 but where are you now? 💕 @ Älvsjö, Stockholms Län, Sweden https://t.co/tO4GrzQnRR",https://twitter.com/rosenblad_91/status/1393536983025209347,Mon Apr 05 04:22:06 +0000 2021,1378925585964093443,false,"Inredning, design, katter o. choklad. Jag tycker att det här med covid-19 rent av är ett vansinne. Puss alla glada, morgonpigga därute i cyberspace! 😘 🐈🐱☕🌷",125,71,527,0,"Stockholm, Sverige",m.rosenblad,rosenblad_91,215,,,false
"103.856,1.29306",Sat May 15 08:56:45 +0000 2021,,,https://www.instagram.com/p/CO4z-64gpFjegth9__B8qJGLqUtctXmVdocsqI0/?igshid=1wmkv0ddgle8m,0,1393490522883321857,suzanneor,,18588863,en,"中区, 新加坡",false,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",@suzanneor and I on restricted lockdown with a Saturday BBQ. @ Singapore https://t.co/6b3GqVYIO0,https://twitter.com/onenightconboy/status/1393490522883321857,Fri Nov 09 07:29:17 +0000 2012,936330122,false,,11,50,54,2,,Gavin Conboy,onenightconboy,557,,,false
"148.603,-32.2497",Sat May 15 10:15:41 +0000 2021,,,https://untp.beer/s/c1027992236,0,1393510389581811717,,,,en,"Dubbo, New South Wales",false,,0,,,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>",Drinking a Corona Extra by @GrupoModelo_MX @ Dubbo RSL Club Motel — https://t.co/hdwtpTeZCH,https://twitter.com/opportuneplate/status/1393510389581811717,Wed Feb 17 07:47:45 +0000 2010,114993777,false,"Just a mystic. Making my way through life. Lover of DnD, smoking food, cooking, and trying to be a good father and husband.",2349,182,1292,23,"Annandale, Sydney",Jon,opportuneplate,3637,,,false
"72.85097962,19.18995293",Sat May 15 06:52:52 +0000 2021,,,https://www.instagram.com/p/CO4lzf-pdGS/?igshid=1d4dqgf4w3h6l,0,1393459348475715585,,,,en,"मुंबई, भारत",true,,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Without equity, pandemic battles will fail. @ Gokuldham, goregaon (e) https://t.co/nmvFW08bPF",https://twitter.com/milindkavde/status/1393459348475715585,Sat Jan 02 11:00:09 +0000 2010,101195891,false,Producer Director Writer...... in short Film Maker,639,293,287,0,Mumbai,Milind Kavde,milindkavde,327,,,false
